 time            v(in)           v(out)         
 1.52632800e-02  9.96520844e-04 -3.07779397e-01 
 1.52642800e-02  9.95977512e-04 -3.07787167e-01 
 1.52652800e-02  9.95394860e-04 -3.07796746e-01 
 1.52662800e-02  9.94772912e-04 -3.07808134e-01 
 1.52672800e-02  9.94111692e-04 -3.07821331e-01 
 1.52682800e-02  9.93411226e-04 -3.07836336e-01 
 1.52692800e-02  9.92671541e-04 -3.07853149e-01 
 1.52702800e-02  9.91892668e-04 -3.07871769e-01 
 1.52712800e-02  9.91074637e-04 -3.07892195e-01 
 1.52722800e-02  9.90217480e-04 -3.07914427e-01 
 1.52732800e-02  9.89321230e-04 -3.07938463e-01 
 1.52742800e-02  9.88385924e-04 -3.07964303e-01 
 1.52752800e-02  9.87411598e-04 -3.07991946e-01 
 1.52762800e-02  9.86398291e-04 -3.08021390e-01 
 1.52772800e-02  9.85346043e-04 -3.08052635e-01 
 1.52782800e-02  9.84254894e-04 -3.08085678e-01 
 1.52792800e-02  9.83124889e-04 -3.08120520e-01 
 1.52802800e-02  9.81956072e-04 -3.08157158e-01 
 1.52812800e-02  9.80748489e-04 -3.08195591e-01 
 1.52822800e-02  9.79502188e-04 -3.08235818e-01 
 1.52832800e-02  9.78217218e-04 -3.08277837e-01 
 1.52842800e-02  9.76893629e-04 -3.08321646e-01 
 1.52852800e-02  9.75531474e-04 -3.08367243e-01 
 1.52862800e-02  9.74130807e-04 -3.08414628e-01 
 1.52872800e-02  9.72691683e-04 -3.08463797e-01 
 1.52882800e-02  9.71214159e-04 -3.08514749e-01 
 1.52892800e-02  9.69698293e-04 -3.08567482e-01 
 1.52902800e-02  9.68144144e-04 -3.08621994e-01 
 1.52912800e-02  9.66551775e-04 -3.08678283e-01 
 1.52922800e-02  9.64921249e-04 -3.08736346e-01 
 1.52932800e-02  9.63252629e-04 -3.08796182e-01 
 1.52942800e-02  9.61545981e-04 -3.08857787e-01 
 1.52952800e-02  9.59801373e-04 -3.08921160e-01 
 1.52962800e-02  9.58018874e-04 -3.08986298e-01 
 1.52972800e-02  9.56198554e-04 -3.09053198e-01 
 1.52982800e-02  9.54340484e-04 -3.09121858e-01 
 1.52992800e-02  9.52444740e-04 -3.09192274e-01 
 1.53002800e-02  9.50511394e-04 -3.09264445e-01 
 1.53012800e-02  9.48540523e-04 -3.09338368e-01 
 1.53022800e-02  9.46532206e-04 -3.09414039e-01 
 1.53032800e-02  9.44486521e-04 -3.09491455e-01 
 1.53042800e-02  9.42403550e-04 -3.09570614e-01 
 1.53052800e-02  9.40283374e-04 -3.09651513e-01 
 1.53062800e-02  9.38126078e-04 -3.09734147e-01 
 1.53072800e-02  9.35931746e-04 -3.09818514e-01 
 1.53082800e-02  9.33700464e-04 -3.09904611e-01 
 1.53092800e-02  9.31432322e-04 -3.09992434e-01 
 1.53102800e-02  9.29127409e-04 -3.10081980e-01 
 1.53112800e-02  9.26785815e-04 -3.10173245e-01 
 1.53122800e-02  9.24407633e-04 -3.10266225e-01 
 1.53132800e-02  9.21992958e-04 -3.10360917e-01 
 1.53142800e-02  9.19541883e-04 -3.10457318e-01 
 1.53152800e-02  9.17054507e-04 -3.10555422e-01 
 1.53162800e-02  9.14530927e-04 -3.10655228e-01 
 1.53172800e-02  9.11971242e-04 -3.10756729e-01 
 1.53182800e-02  9.09375555e-04 -3.10859924e-01 
 1.53192800e-02  9.06743967e-04 -3.10964806e-01 
 1.53202800e-02  9.04076583e-04 -3.11071374e-01 
 1.53212800e-02  9.01373507e-04 -3.11179621e-01 
 1.53222800e-02  8.98634846e-04 -3.11289544e-01 
 1.53232800e-02  8.95860709e-04 -3.11401139e-01 
 1.53242800e-02  8.93051204e-04 -3.11514400e-01 
 1.53252800e-02  8.90206444e-04 -3.11629325e-01 
 1.53262800e-02  8.87326540e-04 -3.11745907e-01 
 1.53272800e-02  8.84411605e-04 -3.11864143e-01 
 1.53282800e-02  8.81461756e-04 -3.11984028e-01 
 1.53292800e-02  8.78477108e-04 -3.12105557e-01 
 1.53302800e-02  8.75457779e-04 -3.12228725e-01 
 1.53312800e-02  8.72403889e-04 -3.12353528e-01 
 1.53322800e-02  8.69315557e-04 -3.12479960e-01 
 1.53332800e-02  8.66192907e-04 -3.12608017e-01 
 1.53342800e-02  8.63036060e-04 -3.12737693e-01 
 1.53352800e-02  8.59845143e-04 -3.12868984e-01 
 1.53362800e-02  8.56620280e-04 -3.13001884e-01 
 1.53372800e-02  8.53361600e-04 -3.13136388e-01 
 1.53382800e-02  8.50069230e-04 -3.13272490e-01 
 1.53392800e-02  8.46743301e-04 -3.13410186e-01 
 1.53402800e-02  8.43383944e-04 -3.13549470e-01 
 1.53412800e-02  8.39991291e-04 -3.13690336e-01 
 1.53422800e-02  8.36565477e-04 -3.13832778e-01 
 1.53432800e-02  8.33106637e-04 -3.13976792e-01 
 1.53442800e-02  8.29614908e-04 -3.14122372e-01 
 1.53452800e-02  8.26090426e-04 -3.14269511e-01 
 1.53462800e-02  8.22533332e-04 -3.14418204e-01 
 1.53472800e-02  8.18943766e-04 -3.14568445e-01 
 1.53482800e-02  8.15321869e-04 -3.14720228e-01 
 1.53492800e-02  8.11667785e-04 -3.14873548e-01 
 1.53502800e-02  8.07981657e-04 -3.15028397e-01 
 1.53512800e-02  8.04263632e-04 -3.15184771e-01 
 1.53522800e-02  8.00513856e-04 -3.15342662e-01 
 1.53532800e-02  7.96732476e-04 -3.15502065e-01 
 1.53542800e-02  7.92919644e-04 -3.15662973e-01 
 1.53552800e-02  7.89075508e-04 -3.15825380e-01 
 1.53562800e-02  7.85200220e-04 -3.15989279e-01 
 1.53572800e-02  7.81293935e-04 -3.16154665e-01 
 1.53582800e-02  7.77356805e-04 -3.16321530e-01 
 1.53592800e-02  7.73388987e-04 -3.16489868e-01 
 1.53602800e-02  7.69390636e-04 -3.16659673e-01 
 1.53612800e-02  7.65361911e-04 -3.16830937e-01 
 1.53622800e-02  7.61302971e-04 -3.17003653e-01 
 1.53632800e-02  7.57213977e-04 -3.17177816e-01 
 1.53642800e-02  7.53095088e-04 -3.17353418e-01 
 1.53652800e-02  7.48946469e-04 -3.17530452e-01 
 1.53662800e-02  7.44768282e-04 -3.17708912e-01 
 1.53672800e-02  7.40560694e-04 -3.17888789e-01 
 1.53682800e-02  7.36323869e-04 -3.18070078e-01 
 1.53692800e-02  7.32057976e-04 -3.18252771e-01 
 1.53702800e-02  7.27763182e-04 -3.18436860e-01 
 1.53712800e-02  7.23439657e-04 -3.18622339e-01 
 1.53722800e-02  7.19087572e-04 -3.18809199e-01 
 1.53732800e-02  7.14707099e-04 -3.18997435e-01 
 1.53742800e-02  7.10298410e-04 -3.19187038e-01 
 1.53752800e-02  7.05861680e-04 -3.19378001e-01 
 1.53762800e-02  7.01397084e-04 -3.19570316e-01 
 1.53772800e-02  6.96904798e-04 -3.19763975e-01 
 1.53782800e-02  6.92384999e-04 -3.19958972e-01 
 1.53792800e-02  6.87837866e-04 -3.20155298e-01 
 1.53802800e-02  6.83263579e-04 -3.20352946e-01 
 1.53812800e-02  6.78662317e-04 -3.20551908e-01 
 1.53822800e-02  6.74034263e-04 -3.20752175e-01 
 1.53832800e-02  6.69379599e-04 -3.20953741e-01 
 1.53842800e-02  6.64698509e-04 -3.21156596e-01 
 1.53852800e-02  6.59991178e-04 -3.21360734e-01 
 1.53862800e-02  6.55257792e-04 -3.21566146e-01 
 1.53872800e-02  6.50498537e-04 -3.21772823e-01 
 1.53882800e-02  6.45713602e-04 -3.21980759e-01 
 1.53892800e-02  6.40903175e-04 -3.22189944e-01 
 1.53902800e-02  6.36067446e-04 -3.22400370e-01 
 1.53912800e-02  6.31206607e-04 -3.22612029e-01 
 1.53922800e-02  6.26320848e-04 -3.22824913e-01 
 1.53932800e-02  6.21410364e-04 -3.23039013e-01 
 1.53942800e-02  6.16475347e-04 -3.23254321e-01 
 1.53952800e-02  6.11515993e-04 -3.23470828e-01 
 1.53962800e-02  6.06532497e-04 -3.23688526e-01 
 1.53972800e-02  6.01525056e-04 -3.23907406e-01 
 1.53982800e-02  5.96493868e-04 -3.24127459e-01 
 1.53992800e-02  5.91439132e-04 -3.24348677e-01 
 1.54002800e-02  5.86361046e-04 -3.24571051e-01 
 1.54012800e-02  5.81259812e-04 -3.24794573e-01 
 1.54022800e-02  5.76135631e-04 -3.25019233e-01 
 1.54032800e-02  5.70988705e-04 -3.25245022e-01 
 1.54042800e-02  5.65819238e-04 -3.25471932e-01 
 1.54052800e-02  5.60627433e-04 -3.25699954e-01 
 1.54062800e-02  5.55413495e-04 -3.25929079e-01 
 1.54072800e-02  5.50177630e-04 -3.26159297e-01 
 1.54082800e-02  5.44920046e-04 -3.26390600e-01 
 1.54092800e-02  5.39640949e-04 -3.26622978e-01 
 1.54102800e-02  5.34340547e-04 -3.26856423e-01 
 1.54112800e-02  5.29019051e-04 -3.27090924e-01 
 1.54122800e-02  5.23676670e-04 -3.27326474e-01 
 1.54132800e-02  5.18313616e-04 -3.27563061e-01 
 1.54142800e-02  5.12930099e-04 -3.27800678e-01 
 1.54152800e-02  5.07526332e-04 -3.28039315e-01 
 1.54162800e-02  5.02102530e-04 -3.28278962e-01 
 1.54172800e-02  4.96658905e-04 -3.28519610e-01 
 1.54182800e-02  4.91195673e-04 -3.28761249e-01 
 1.54192800e-02  4.85713049e-04 -3.29003870e-01 
 1.54202800e-02  4.80211250e-04 -3.29247464e-01 
 1.54212800e-02  4.74690493e-04 -3.29492020e-01 
 1.54222800e-02  4.69150997e-04 -3.29737529e-01 
 1.54232800e-02  4.63592979e-04 -3.29983981e-01 
 1.54242800e-02  4.58016659e-04 -3.30231367e-01 
 1.54252800e-02  4.52422257e-04 -3.30479676e-01 
 1.54262800e-02  4.46809995e-04 -3.30728900e-01 
 1.54272800e-02  4.41180093e-04 -3.30979027e-01 
 1.54282800e-02  4.35532775e-04 -3.31230049e-01 
 1.54292800e-02  4.29868262e-04 -3.31481955e-01 
 1.54302800e-02  4.24186779e-04 -3.31734736e-01 
 1.54312800e-02  4.18488549e-04 -3.31988381e-01 
 1.54322800e-02  4.12773799e-04 -3.32242881e-01 
 1.54332800e-02  4.07042752e-04 -3.32498224e-01 
 1.54342800e-02  4.01295637e-04 -3.32754402e-01 
 1.54352800e-02  3.95532679e-04 -3.33011405e-01 
 1.54362800e-02  3.89754106e-04 -3.33269221e-01 
 1.54372800e-02  3.83960146e-04 -3.33527841e-01 
 1.54382800e-02  3.78151028e-04 -3.33787255e-01 
 1.54392800e-02  3.72326981e-04 -3.34047452e-01 
 1.54402800e-02  3.66488236e-04 -3.34308422e-01 
 1.54412800e-02  3.60635022e-04 -3.34570154e-01 
 1.54422800e-02  3.54767571e-04 -3.34832640e-01 
 1.54432800e-02  3.48886114e-04 -3.35095867e-01 
 1.54442800e-02  3.42990884e-04 -3.35359826e-01 
 1.54452800e-02  3.37082113e-04 -3.35624507e-01 
 1.54462800e-02  3.31160035e-04 -3.35889898e-01 
 1.54472800e-02  3.25224883e-04 -3.36155989e-01 
 1.54482800e-02  3.19276892e-04 -3.36422770e-01 
 1.54492800e-02  3.13316296e-04 -3.36690231e-01 
 1.54502800e-02  3.07343331e-04 -3.36958360e-01 
 1.54512800e-02  3.01358233e-04 -3.37227148e-01 
 1.54522800e-02  2.95361237e-04 -3.37496583e-01 
 1.54532800e-02  2.89352582e-04 -3.37766654e-01 
 1.54542800e-02  2.83332503e-04 -3.38037352e-01 
 1.54552800e-02  2.77301238e-04 -3.38308666e-01 
 1.54562800e-02  2.71259027e-04 -3.38580584e-01 
 1.54572800e-02  2.65206106e-04 -3.38853097e-01 
 1.54582800e-02  2.59142715e-04 -3.39126193e-01 
 1.54592800e-02  2.53069094e-04 -3.39399861e-01 
 1.54602800e-02  2.46985483e-04 -3.39674091e-01 
 1.54612800e-02  2.40892120e-04 -3.39948872e-01 
 1.54622800e-02  2.34789248e-04 -3.40224192e-01 
 1.54632800e-02  2.28677107e-04 -3.40500043e-01 
 1.54642800e-02  2.22555938e-04 -3.40776411e-01 
