 frequency       v(out)          v(out)         
 2.52638771e+00 -3.07351458e+03  1.24848010e-03 
 2.54097271e+00 -3.07351458e+03  1.25568766e-03 
 2.55564190e+00 -3.07351458e+03  1.26293682e-03 
 2.57039578e+00 -3.07351458e+03  1.27022784e-03 
 2.58523484e+00 -3.07351458e+03  1.27756094e-03 
 2.60015956e+00 -3.07351458e+03  1.28493638e-03 
 2.61517045e+00 -3.07351458e+03  1.29235440e-03 
 2.63026799e+00 -3.07351458e+03  1.29981524e-03 
 2.64545269e+00 -3.07351458e+03  1.30731916e-03 
 2.66072506e+00 -3.07351458e+03  1.31486640e-03 
 2.67608559e+00 -3.07351458e+03  1.32245720e-03 
 2.69153480e+00 -3.07351458e+03  1.33009183e-03 
 2.70707320e+00 -3.07351458e+03  1.33777053e-03 
 2.72270131e+00 -3.07351458e+03  1.34549357e-03 
 2.73841963e+00 -3.07351458e+03  1.35326119e-03 
 2.75422870e+00 -3.07351458e+03  1.36107365e-03 
 2.77012904e+00 -3.07351458e+03  1.36893121e-03 
 2.78612117e+00 -3.07351458e+03  1.37683414e-03 
 2.80220562e+00 -3.07351458e+03  1.38478269e-03 
 2.81838293e+00 -3.07351458e+03  1.39277713e-03 
 2.83465363e+00 -3.07351458e+03  1.40081772e-03 
 2.85101827e+00 -3.07351458e+03  1.40890473e-03 
 2.86747738e+00 -3.07351458e+03  1.41703842e-03 
 2.88403150e+00 -3.07351458e+03  1.42521907e-03 
 2.90068120e+00 -3.07351458e+03  1.43344695e-03 
 2.91742701e+00 -3.07351458e+03  1.44172233e-03 
 2.93426950e+00 -3.07351458e+03  1.45004549e-03 
 2.95120923e+00 -3.07351458e+03  1.45841669e-03 
 2.96824674e+00 -3.07351458e+03  1.46683622e-03 
 2.98538262e+00 -3.07351458e+03  1.47530436e-03 
 3.00261742e+00 -3.07351458e+03  1.48382139e-03 
 3.01995172e+00 -3.07351458e+03  1.49238758e-03 
 3.03738609e+00 -3.07351458e+03  1.50100323e-03 
 3.05492111e+00 -3.07351458e+03  1.50966861e-03 
 3.07255737e+00 -3.07351458e+03  1.51838403e-03 
 3.09029543e+00 -3.07351458e+03  1.52714975e-03 
 3.10813590e+00 -3.07351458e+03  1.53596608e-03 
 3.12607937e+00 -3.07351458e+03  1.54483331e-03 
 3.14412642e+00 -3.07351458e+03  1.55375173e-03 
 3.16227766e+00 -3.07351458e+03  1.56272164e-03 
 3.18053369e+00 -3.07351458e+03  1.57174333e-03 
 3.19889511e+00 -3.07351458e+03  1.58081710e-03 
 3.21736253e+00 -3.07351458e+03  1.58994326e-03 
 3.23593657e+00 -3.07351458e+03  1.59912210e-03 
 3.25461783e+00 -3.07351458e+03  1.60835394e-03 
 3.27340695e+00 -3.07351458e+03  1.61763906e-03 
 3.29230453e+00 -3.07351458e+03  1.62697780e-03 
 3.31131121e+00 -3.07351458e+03  1.63637044e-03 
 3.33042762e+00 -3.07351458e+03  1.64581731e-03 
 3.34965439e+00 -3.07351458e+03  1.65531872e-03 
 3.36899216e+00 -3.07351458e+03  1.66487498e-03 
 3.38844156e+00 -3.07351458e+03  1.67448641e-03 
 3.40800325e+00 -3.07351458e+03  1.68415332e-03 
 3.42767787e+00 -3.07351458e+03  1.69387604e-03 
 3.44746607e+00 -3.07351458e+03  1.70365490e-03 
 3.46736850e+00 -3.07351458e+03  1.71349020e-03 
 3.48738584e+00 -3.07351458e+03  1.72338229e-03 
 3.50751874e+00 -3.07351458e+03  1.73333149e-03 
 3.52776787e+00 -3.07351458e+03  1.74333812e-03 
 3.54813389e+00 -3.07351458e+03  1.75340252e-03 
 3.56861749e+00 -3.07351458e+03  1.76352502e-03 
 3.58921935e+00 -3.07351458e+03  1.77370596e-03 
 3.60994014e+00 -3.07351458e+03  1.78394568e-03 
 3.63078055e+00 -3.07351458e+03  1.79424451e-03 
 3.65174127e+00 -3.07351458e+03  1.80460280e-03 
 3.67282300e+00 -3.07351458e+03  1.81502088e-03 
 3.69402644e+00 -3.07351458e+03  1.82549911e-03 
