 frequency       v(finalp,finaln) v(finalp,finaln)
 2.88403150e+07 -4.09178824e+03  2.97190239e+01 
 2.95120923e+07 -4.09130542e+03  3.02328046e+01 
 3.01995172e+07 -4.09081290e+03  3.07423697e+01 
 3.09029543e+07 -4.09031093e+03  3.12473912e+01 
 3.16227766e+07 -4.08979976e+03  3.17475494e+01 
 3.23593657e+07 -4.08927972e+03  3.22425349e+01 
 3.31131121e+07 -4.08875112e+03  3.27320512e+01 
 3.38844156e+07 -4.08821433e+03  3.32158170e+01 
 3.46736850e+07 -4.08766974e+03  3.36935681e+01 
 3.54813389e+07 -4.08711777e+03  3.41650602e+01 
 3.63078055e+07 -4.08655886e+03  3.46300711e+01 
 3.71535229e+07 -4.08599347e+03  3.50884028e+01 
 3.80189396e+07 -4.08542212e+03  3.55398836e+01 
 3.89045145e+07 -4.08484530e+03  3.59843703e+01 
 3.98107171e+07 -4.08426357e+03  3.64217504e+01 
 4.07380278e+07 -4.08367749e+03  3.68519435e+01 
 4.16869383e+07 -4.08308762e+03  3.72749031e+01 
 4.26579519e+07 -4.08249456e+03  3.76906183e+01 
 4.36515832e+07 -4.08189892e+03  3.80991151e+01 
 4.46683592e+07 -4.08130131e+03  3.85004571e+01 
 4.57088190e+07 -4.08070235e+03  3.88947471e+01 
 4.67735141e+07 -4.08010267e+03  3.92821271e+01 
 4.78630092e+07 -4.07950291e+03  3.96627794e+01 
 4.89778819e+07 -4.07890369e+03  4.00369263e+01 
 5.01187234e+07 -4.07830564e+03  4.04048304e+01 
 5.12861384e+07 -4.07770939e+03  4.07667943e+01 
 5.24807460e+07 -4.07711554e+03  4.11231600e+01 
 5.37031796e+07 -4.07652471e+03  4.14743086e+01 
 5.49540874e+07 -4.07593748e+03  4.18206590e+01 
 5.62341325e+07 -4.07535443e+03  4.21626668e+01 
 5.75439937e+07 -4.07477612e+03  4.25008234e+01 
 5.88843655e+07 -4.07420309e+03  4.28356543e+01 
 6.02559586e+07 -4.07363584e+03  4.31677173e+01 
 6.16595002e+07 -4.07307489e+03  4.34976014e+01 
 6.30957344e+07 -4.07252068e+03  4.38259240e+01 
 6.45654229e+07 -4.07197368e+03  4.41533301e+01 
 6.60693448e+07 -4.07143428e+03  4.44804891e+01 
 6.76082975e+07 -4.07090289e+03  4.48080938e+01 
 6.91830971e+07 -4.07037985e+03  4.51368575e+01 
 7.07945784e+07 -4.06986549e+03  4.54675125e+01 
 7.24435960e+07 -4.06936012e+03  4.58008077e+01 
 7.41310241e+07 -4.06886399e+03  4.61375063e+01 
 7.58577575e+07 -4.06837736e+03  4.64783846e+01 
 7.76247117e+07 -4.06790042e+03  4.68242291e+01 
 7.94328235e+07 -4.06743335e+03  4.71758352e+01 
 8.12830516e+07 -4.06697630e+03  4.75340053e+01 
 8.31763771e+07 -4.06652940e+03  4.78995471e+01 
 8.51138038e+07 -4.06609274e+03  4.82732719e+01 
 8.70963590e+07 -4.06566638e+03  4.86559932e+01 
 8.91250938e+07 -4.06525036e+03  4.90485256e+01 
 9.12010839e+07 -4.06484470e+03  4.94516832e+01 
