 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 4.06400000e-11  1.85051655e+00  1.74948345e+00  2.62652906e+00  2.75825244e+00 
 4.11400000e-11  1.85112425e+00  1.74887575e+00  2.62564067e+00  2.75914154e+00 
 4.16400000e-11  1.85173144e+00  1.74826856e+00  2.62475315e+00  2.76002978e+00 
 4.21400000e-11  1.85233812e+00  1.74766188e+00  2.62386653e+00  2.76091715e+00 
 4.26400000e-11  1.85294428e+00  1.74705572e+00  2.62298081e+00  2.76180362e+00 
 4.31400000e-11  1.85354992e+00  1.74645008e+00  2.62209601e+00  2.76268918e+00 
 4.36400000e-11  1.85415504e+00  1.74584496e+00  2.62121215e+00  2.76357382e+00 
 4.41400000e-11  1.85475961e+00  1.74524039e+00  2.62032923e+00  2.76445753e+00 
 4.46400000e-11  1.85536365e+00  1.74463635e+00  2.61944727e+00  2.76534029e+00 
 4.51400000e-11  1.85596714e+00  1.74403286e+00  2.61856629e+00  2.76622208e+00 
 4.56400000e-11  1.85657008e+00  1.74342992e+00  2.61768630e+00  2.76710290e+00 
 4.61400000e-11  1.85717246e+00  1.74282754e+00  2.61680731e+00  2.76798273e+00 
 4.66400000e-11  1.85777428e+00  1.74222572e+00  2.61592934e+00  2.76886155e+00 
 4.71400000e-11  1.85837552e+00  1.74162448e+00  2.61505239e+00  2.76973935e+00 
 4.76400000e-11  1.85897619e+00  1.74102381e+00  2.61417649e+00  2.77061613e+00 
 4.81400000e-11  1.85957628e+00  1.74042372e+00  2.61330164e+00  2.77149186e+00 
 4.86400000e-11  1.86017578e+00  1.73982422e+00  2.61242786e+00  2.77236653e+00 
 4.91400000e-11  1.86077469e+00  1.73922531e+00  2.61155517e+00  2.77324013e+00 
 4.96400000e-11  1.86137299e+00  1.73862701e+00  2.61068356e+00  2.77411265e+00 
 5.01400000e-11  1.86197069e+00  1.73802931e+00  2.60981307e+00  2.77498407e+00 
 5.06400000e-11  1.86256778e+00  1.73743222e+00  2.60894369e+00  2.77585438e+00 
 5.11400000e-11  1.86316425e+00  1.73683575e+00  2.60807545e+00  2.77672357e+00 
 5.16400000e-11  1.86376010e+00  1.73623990e+00  2.60720835e+00  2.77759162e+00 
 5.21400000e-11  1.86435532e+00  1.73564468e+00  2.60634241e+00  2.77845853e+00 
 5.26400000e-11  1.86494990e+00  1.73505010e+00  2.60547764e+00  2.77932428e+00 
 5.31400000e-11  1.86554384e+00  1.73445616e+00  2.60461405e+00  2.78018885e+00 
 5.36400000e-11  1.86613714e+00  1.73386286e+00  2.60375166e+00  2.78105224e+00 
 5.41400000e-11  1.86672978e+00  1.73327022e+00  2.60289047e+00  2.78191442e+00 
 5.46400000e-11  1.86732177e+00  1.73267823e+00  2.60203051e+00  2.78277540e+00 
 5.51400000e-11  1.86791309e+00  1.73208691e+00  2.60117177e+00  2.78363515e+00 
 5.56400000e-11  1.86850374e+00  1.73149626e+00  2.60031429e+00  2.78449367e+00 
 5.61400000e-11  1.86909371e+00  1.73090629e+00  2.59945805e+00  2.78535093e+00 
 5.66400000e-11  1.86968300e+00  1.73031700e+00  2.59860309e+00  2.78620694e+00 
 5.71400000e-11  1.87027160e+00  1.72972840e+00  2.59774941e+00  2.78706167e+00 
 5.76400000e-11  1.87085951e+00  1.72914049e+00  2.59689702e+00  2.78791511e+00 
 5.81400000e-11  1.87144672e+00  1.72855328e+00  2.59604594e+00  2.78876726e+00 
 5.86400000e-11  1.87203323e+00  1.72796677e+00  2.59519618e+00  2.78961809e+00 
 5.91400000e-11  1.87261902e+00  1.72738098e+00  2.59434774e+00  2.79046760e+00 
 5.96400000e-11  1.87320410e+00  1.72679590e+00  2.59350065e+00  2.79131577e+00 
 6.01400000e-11  1.87378846e+00  1.72621154e+00  2.59265492e+00  2.79216260e+00 
 6.06400000e-11  1.87437208e+00  1.72562792e+00  2.59181054e+00  2.79300806e+00 
 6.11400000e-11  1.87495498e+00  1.72504502e+00  2.59096755e+00  2.79385215e+00 
 6.16400000e-11  1.87553713e+00  1.72446287e+00  2.59012595e+00  2.79469485e+00 
 6.21400000e-11  1.87611854e+00  1.72388146e+00  2.58928575e+00  2.79553615e+00 
 6.26400000e-11  1.87669919e+00  1.72330081e+00  2.58844697e+00  2.79637605e+00 
 6.31400000e-11  1.87727909e+00  1.72272091e+00  2.58760961e+00  2.79721452e+00 
 6.36400000e-11  1.87785823e+00  1.72214177e+00  2.58677369e+00  2.79805155e+00 
 6.41400000e-11  1.87843660e+00  1.72156340e+00  2.58593922e+00  2.79888713e+00 
 6.46400000e-11  1.87901419e+00  1.72098581e+00  2.58510621e+00  2.79972126e+00 
 6.51400000e-11  1.87959101e+00  1.72040899e+00  2.58427468e+00  2.80055391e+00 
 6.56400000e-11  1.88016704e+00  1.71983296e+00  2.58344463e+00  2.80138507e+00 
 6.61400000e-11  1.88074227e+00  1.71925773e+00  2.58261608e+00  2.80221474e+00 
