 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.00000000e+06 -7.66873553e+01  5.08556574e+03 -5.91104964e+02 -2.35790040e+02  1.28362364e+03  5.07736293e+02  9.27164556e+02  8.75413342e+02 -3.11644088e+03 -2.89717612e+03  4.29705010e+01 -2.84557814e+03 -7.68305359e+01  5.09370134e+03 
 8.70963590e+06  8.43563845e+03  1.84158569e+03 -6.83758083e+02 -3.10177665e+01  1.48149805e+03  6.63054036e+01  1.46757949e+03  1.33174861e+02 -4.85780919e+03 -4.31035173e+02 -4.71988786e+03 -1.03132029e+03  8.44906911e+03  1.84482796e+03 
 8.91250938e+06  8.44830445e+03  1.80096850e+03 -6.83822523e+02 -3.03006526e+01  1.48163535e+03  6.47564985e+01  1.46799210e+03  1.30118374e+02 -4.85908459e+03 -4.21112345e+02 -4.72697486e+03 -1.00861516e+03  8.46175533e+03  1.80415315e+03 
 9.12010839e+06  8.46041909e+03  1.76115575e+03 -6.83884074e+02 -2.95993452e+01  1.48176650e+03  6.32413804e+01  1.46838625e+03  1.27128672e+02 -4.86030283e+03 -4.11406707e+02 -4.73375335e+03 -9.86360621e+02  8.47388930e+03  1.76428421e+03 
 9.33254301e+06  8.47200557e+03  1.72213605e+03 -6.83942864e+02 -2.89134898e+01  1.48189176e+03  6.17592823e+01  1.46876276e+03  1.24204318e+02 -4.86146645e+03 -4.01913521e+02 -4.74023633e+03 -9.64550321e+02  8.48549428e+03  1.72520977e+03 
 9.54992586e+06  8.48308619e+03  1.68389786e+03 -6.83999018e+02 -2.82427387e+01  1.48201141e+03  6.03094524e+01  1.46912243e+03  1.21343896e+02 -4.86257789e+03 -3.92628131e+02 -4.74643627e+03 -9.43177805e+02  8.49659258e+03  1.68691825e+03 
 9.77237221e+06  8.49368237e+03  1.64642944e+03 -6.84052652e+02 -2.75867515e+01  1.48212568e+03  5.88911536e+01  1.46946601e+03  1.18546019e+02 -4.86363948e+03 -3.83545967e+02 -4.75236516e+03 -9.22236525e+02  8.50720568e+03  1.64939791e+03 
 1.00000000e+07  8.50381467e+03  1.60971893e+03 -6.84103879e+02 -2.69451942e+01  1.48223483e+03  5.75036638e+01  1.46979419e+03  1.15809321e+02 -4.86465345e+03 -3.74662546e+02 -4.75803449e+03 -9.01719853e+02  8.51735416e+03  1.61263687e+03 
 1.02329299e+07  8.51350285e+03  1.57375435e+03 -6.84152808e+02 -2.63177398e+01  1.48233907e+03  5.61462748e+01  1.47010769e+03  1.13132462e+02 -4.86562193e+03 -3.65973464e+02 -4.76345533e+03 -8.81621102e+02  8.52705780e+03  1.57662314e+03 
 1.04712855e+07  8.52276586e+03  1.53852365e+03 -6.84199540e+02 -2.57040680e+01  1.48243864e+03  5.48182929e+01  1.47040713e+03  1.10514129e+02 -4.86654695e+03 -3.57474403e+02 -4.76863828e+03 -8.61933538e+02  8.53633560e+03  1.54134464e+03 
 1.07151931e+07  8.53162189e+03  1.50401470e+03 -6.84244174e+02 -2.51038646e+01  1.48253373e+03  5.35190380e+01  1.47069317e+03  1.07953028e+02 -4.86743045e+03 -3.49161125e+02 -4.77359352e+03 -8.42650394e+02  8.54520577e+03  1.50678925e+03 
 1.09647820e+07  8.54008840e+03  1.47021536e+03 -6.84286805e+02 -2.45168222e+01  1.48262455e+03  5.22478438e+01  1.47096638e+03  1.05447893e+02 -4.86827430e+03 -3.41029472e+02 -4.77833081e+03 -8.23764879e+02  8.55368580e+03  1.47294479e+03 
 1.12201845e+07  8.54818212e+03  1.43711343e+03 -6.84327521e+02 -2.39426394e+01  1.48271130e+03  5.10040572e+01  1.47122734e+03  1.02997481e+02 -4.86908026e+03 -3.33075366e+02 -4.78285952e+03 -8.05270194e+02  8.56179246e+03  1.43979906e+03 
 1.14815362e+07  8.55591913e+03  1.40469675e+03 -6.84366408e+02 -2.33810211e+01  1.48279414e+03  4.97870386e+01  1.47147661e+03  1.00600570e+02 -4.86985004e+03 -3.25294810e+02 -4.78718864e+03 -7.87159539e+02  8.56954182e+03  1.40733988e+03 
 1.17489755e+07  8.56331480e+03  1.37295315e+03 -6.84403548e+02 -2.28316782e+01  1.48287327e+03  4.85961608e+01  1.47171470e+03  9.82559643e+01 -4.87058524e+03 -3.17683880e+02 -4.79132677e+03 -7.69426124e+02  8.57694931e+03  1.37555507e+03 
 1.20226443e+07  8.57038391e+03  1.34187049e+03 -6.84439020e+02 -2.22943275e+01  1.48294883e+03  4.74308096e+01  1.47194210e+03  9.59624890e+01 -4.87128743e+03 -3.10238732e+02 -4.79528219e+03 -7.52063176e+02  8.58402971e+03  1.34443247e+03 
 1.23026877e+07  8.57714059e+03  1.31143671e+03 -6.84472898e+02 -2.17686916e+01  1.48302100e+03  4.62903831e+01  1.47215931e+03  9.37189924e+01 -4.87195807e+03 -3.02955595e+02 -4.79906281e+03 -7.35063949e+02  8.59079720e+03  1.31396001e+03 
 1.25892541e+07  8.58359841e+03  1.28163976e+03 -6.84505253e+02 -2.12544989e+01  1.48308993e+03  4.51742914e+01  1.47236677e+03  9.15243450e+01 -4.87259858e+03 -2.95830774e+02 -4.80267620e+03 -7.18421730e+02  8.59726534e+03  1.28412562e+03 
 1.28824955e+07  8.58977036e+03  1.25246770e+03 -6.84536154e+02 -2.07514834e+01  1.48315575e+03  4.40819569e+01  1.47256492e+03  8.93774393e+01 -4.87321032e+03 -2.88860645e+02 -4.80612965e+03 -7.02129846e+02  8.60344716e+03  1.25491736e+03 
 1.31825674e+07  8.59566889e+03  1.22390865e+03 -6.84565666e+02 -2.02593845e+01  1.48321861e+03  4.30128132e+01  1.47275417e+03  8.72771891e+01 -4.87379456e+03 -2.82041658e+02 -4.80943011e+03 -6.86181668e+02  8.60935512e+03  1.22632332e+03 
 1.34896288e+07  8.60130591e+03  1.19595083e+03 -6.84593852e+02 -1.97779469e+01  1.48327865e+03  4.19663056e+01  1.47293493e+03  8.52225298e+01 -4.87435255e+03 -2.75370330e+02 -4.81258426e+03 -6.70570623e+02  8.61500116e+03  1.19833172e+03 
 1.38038426e+07  8.60669284e+03  1.16858255e+03 -6.84620770e+02 -1.93069209e+01  1.48333598e+03  4.09418906e+01  1.47310757e+03  8.32124175e+01 -4.87488545e+03 -2.68843251e+02 -4.81559849e+03 -6.55290188e+02  8.62039671e+03  1.17093085e+03 
 1.41253754e+07  8.61184063e+03  1.14179225e+03 -6.84646477e+02 -1.88460617e+01  1.48339074e+03  3.99390355e+01  1.47327245e+03  8.12458290e+01 -4.87539440e+03 -2.62457076e+02 -4.81847890e+03 -6.40333906e+02  8.62555274e+03  1.14410913e+03 
 1.44543977e+07  8.61675973e+03  1.11556846e+03 -6.84671028e+02 -1.83951295e+01  1.48344303e+03  3.89572186e+01  1.47342993e+03  7.93217613e+01 -4.87588046e+03 -2.56208530e+02 -4.82123137e+03 -6.25695381e+02  8.63047972e+03  1.11785509e+03 
 1.47910839e+07  8.62146018e+03  1.08989984e+03 -6.84694474e+02 -1.79538896e+01  1.48349296e+03  3.79959284e+01  1.47358033e+03  7.74392313e+01 -4.87634467e+03 -2.50094401e+02 -4.82386150e+03 -6.11368287e+02  8.63518770e+03  1.09215738e+03 
 1.51356125e+07  8.62595157e+03  1.06477517e+03 -6.84716866e+02 -1.75221123e+01  1.48354065e+03  3.70546638e+01  1.47372398e+03  7.55972754e+01 -4.87678800e+03 -2.44111543e+02 -4.82637466e+03 -5.97346368e+02  8.63968629e+03  1.06700477e+03 
 1.54881662e+07  8.63024309e+03  1.04018338e+03 -6.84738249e+02 -1.70995722e+01  1.48358618e+03  3.61329338e+01  1.47386117e+03  7.37949495e+01 -4.87721139e+03 -2.38256872e+02 -4.82877599e+03 -5.83623443e+02  8.64398468e+03  1.04238616e+03 
 1.58489319e+07  8.63434352e+03  1.01611352e+03 -6.84758671e+02 -1.66860489e+01  1.48362967e+03  3.52302572e+01  1.47399219e+03  7.20313279e+01 -4.87761573e+03 -2.32527368e+02 -4.83107041e+03 -5.70193408e+02  8.64809169e+03  1.01829060e+03 
 1.62181010e+07  8.63826129e+03  9.92554788e+02 -6.84778172e+02 -1.62813266e+01  1.48367119e+03  3.43461623e+01  1.47411732e+03  7.03055038e+01 -4.87800188e+03 -2.26920069e+02 -4.83326263e+03 -5.57050234e+02  8.65201574e+03  9.94707278e+02 
 1.65958691e+07  8.64200443e+03  9.69496511e+02 -6.84796796e+02 -1.58851935e+01  1.48371084e+03  3.34801869e+01  1.47423682e+03  6.86165884e+01 -4.87837066e+03 -2.21432076e+02 -4.83535715e+03 -5.44187976e+02  8.65576490e+03  9.71625514e+02 
 1.69824365e+07  8.64558065e+03  9.46928174e+02 -6.84814581e+02 -1.54974428e+01  1.48374870e+03  3.26318780e+01  1.47435095e+03  6.69637108e+01 -4.87872283e+03 -2.16060546e+02 -4.83735828e+03 -5.31600770e+02  8.65934687e+03  9.49034781e+02 
 1.73780083e+07  8.64899733e+03  9.24839406e+02 -6.84831565e+02 -1.51178713e+01  1.48378486e+03  3.18007914e+01  1.47445994e+03  6.53460175e+01 -4.87905916e+03 -2.10802693e+02 -4.83927015e+03 -5.19282833e+02  8.66276904e+03  9.26924697e+02 
 1.77827941e+07  8.65226151e+03  9.03219985e+02 -6.84847783e+02 -1.47462804e+01  1.48381938e+03  3.09864917e+01  1.47456403e+03  6.37626721e+01 -4.87938034e+03 -2.05655789e+02 -4.84109669e+03 -5.07228468e+02  8.66603847e+03  9.05285032e+02 
 1.81970086e+07  8.65537993e+03  8.82059839e+02 -6.84863271e+02 -1.43824753e+01  1.48385234e+03  3.01885522e+01  1.47466343e+03  6.22128550e+01 -4.87968705e+03 -2.00617159e+02 -4.84284169e+03 -4.95432062e+02  8.66916192e+03  8.84105707e+02 
 1.86208714e+07  8.65835905e+03  8.61349050e+02 -6.84878060e+02 -1.40262655e+01  1.48388382e+03  2.94065545e+01  1.47475836e+03  6.06957633e+01 -4.87997996e+03 -1.95684184e+02 -4.84450875e+03 -4.83888089e+02  8.67214584e+03  8.63376793e+02 
 1.90546072e+07  8.66120503e+03  8.41077850e+02 -6.84892182e+02 -1.36774640e+01  1.48391387e+03  2.86400882e+01  1.47484901e+03  5.92106098e+01 -4.88025966e+03 -1.90854295e+02 -4.84610133e+03 -4.72591106e+02  8.67499641e+03  8.43088517e+02 
 1.94984460e+07  8.66392377e+03  8.21236626e+02 -6.84905667e+02 -1.33358878e+01  1.48394256e+03  2.78887509e+01  1.47493558e+03  5.77566233e+01 -4.88052677e+03 -1.86124977e+02 -4.84762272e+03 -4.61535759e+02  8.67771955e+03  8.23231257e+02 
 1.99526231e+07  8.66652092e+03  8.01815917e+02 -6.84918544e+02 -1.30013576e+01  1.48396995e+03  2.71521480e+01  1.47501825e+03  5.63330482e+01 -4.88078183e+03 -1.81493762e+02 -4.84907609e+03 -4.50716779e+02  8.68032090e+03  8.03795545e+02 
 2.04173794e+07  8.66900187e+03  7.82806414e+02 -6.84930839e+02 -1.26736977e+01  1.48399610e+03  2.64298925e+01  1.47509719e+03  5.49391436e+01 -4.88102540e+03 -1.76958236e+02 -4.85046444e+03 -4.40128982e+02  8.68280586e+03  7.84772068e+02 
 2.08929613e+07  8.67137178e+03  7.64198964e+02 -6.84942579e+02 -1.23527359e+01  1.48402107e+03  2.57216047e+01  1.47517257e+03  5.35741838e+01 -4.88125799e+03 -1.72516028e+02 -4.85179068e+03 -4.29767272e+02  8.68517962e+03  7.66151664e+02 
 2.13796209e+07  8.67363557e+03  7.45984562e+02 -6.84953789e+02 -1.20383035e+01  1.48404490e+03  2.50269121e+01  1.47524456e+03  5.22374574e+01 -4.88148008e+03 -1.68164817e+02 -4.85305756e+03 -4.19626639e+02  8.68744709e+03  7.47925325e+02 
 2.18776162e+07  8.67579798e+03  7.28154358e+02 -6.84964491e+02 -1.17302350e+01  1.48406765e+03  2.43454493e+01  1.47531329e+03  5.09282670e+01 -4.88169215e+03 -1.63902329e+02 -4.85426771e+03 -4.09702155e+02  8.68961301e+03  7.30084194e+02 
 2.23872114e+07  8.67786349e+03  7.10699650e+02 -6.84974710e+02 -1.14283685e+01  1.48408937e+03  2.36768575e+01  1.47537893e+03  4.96459293e+01 -4.88189465e+03 -1.59726331e+02 -4.85542366e+03 -3.99988980e+02  8.69168190e+03  7.12619565e+02 
 2.29086765e+07  8.67983643e+03  6.93611885e+02 -6.84984467e+02 -1.11325450e+01  1.48411010e+03  2.30207847e+01  1.47544160e+03  4.83897744e+01 -4.88208800e+03 -1.55634639e+02 -4.85652782e+03 -3.90482358e+02  8.69365806e+03  6.95522883e+02 
 2.34422882e+07  8.68172090e+03  6.76882661e+02 -6.84993781e+02 -1.08426087e+01  1.48412988e+03  2.23768855e+01  1.47550144e+03  4.71591455e+01 -4.88227262e+03 -1.51625107e+02 -4.85758250e+03 -3.81177615e+02  8.69554562e+03  6.78785740e+02 
 2.39883292e+07  8.68352086e+03  6.60503720e+02 -6.85002674e+02 -1.05584071e+01  1.48414877e+03  2.17448205e+01  1.47555857e+03  4.59533990e+01 -4.88244890e+03 -1.47695634e+02 -4.85858990e+03 -3.72070160e+02  8.69734853e+03  6.62399874e+02 
 2.45470892e+07  8.68524005e+03  6.44466949e+02 -6.85011163e+02 -1.02797903e+01  1.48416679e+03  2.11242568e+01  1.47561312e+03  4.47719036e+01 -4.88261721e+03 -1.43844159e+02 -4.85955213e+03 -3.63155484e+02  8.69907056e+03  6.46357172e+02 
 2.51188643e+07  8.68688209e+03  6.28764381e+02 -6.85019267e+02 -1.00066115e+01  1.48418398e+03  2.05148670e+01  1.47566521e+03  4.36140406e+01 -4.88277790e+03 -1.40068661e+02 -4.86047120e+03 -3.54429160e+02  8.70071530e+03  6.30649662e+02 
 2.57039578e+07  8.68845039e+03  6.13388187e+02 -6.85027003e+02 -9.73872667e+00  1.48420039e+03  1.99163299e+01  1.47571493e+03  4.24792030e+01 -4.88293132e+03 -1.36367157e+02 -4.86134902e+03 -3.45886840e+02  8.70228621e+03  6.15269516e+02 
 2.63026799e+07  8.68994826e+03  5.98330682e+02 -6.85034387e+02 -9.47599462e+00  1.48421605e+03  1.93283298e+01  1.47576240e+03  4.13667959e+01 -4.88307779e+03 -1.32737702e+02 -4.86218746e+03 -3.37524255e+02  8.70378657e+03  6.00209045e+02 
 2.69153480e+07  8.69137883e+03  5.83584316e+02 -6.85041435e+02 -9.21827672e+00  1.48423099e+03  1.87505563e+01  1.47580772e+03  4.02762355e+01 -4.88321763e+03 -1.29178390e+02 -4.86298825e+03 -3.29337216e+02  8.70521952e+03  5.85460699e+02 
 2.75422870e+07  8.69274509e+03  5.69141677e+02 -6.85048163e+02 -8.96543702e+00  1.48424523e+03  1.81827048e+01  1.47585098e+03  3.92069495e+01 -4.88335112e+03 -1.25687349e+02 -4.86375307e+03 -3.21321607e+02  8.70658808e+03  5.71017066e+02 
 2.81838293e+07  8.69404992e+03  5.54995486e+02 -6.85054583e+02 -8.71734208e+00  1.48425882e+03  1.76244752e+01  1.47589228e+03  3.81583762e+01 -4.88347855e+03 -1.22262742e+02 -4.86448354e+03 -3.13473391e+02  8.70789510e+03  5.56870867e+02 
 2.88403150e+07  8.69529605e+03  5.41138596e+02 -6.85060710e+02 -8.47386096e+00  1.48427179e+03  1.70755730e+01  1.47593170e+03  3.71299648e+01 -4.88360019e+03 -1.18902768e+02 -4.86518119e+03 -3.05788605e+02  8.70914335e+03  5.43014955e+02 
 2.95120923e+07  8.69648611e+03  5.27563991e+02 -6.85066556e+02 -8.23486510e+00  1.48428415e+03  1.65357083e+01  1.47596933e+03  3.61211745e+01 -4.88371630e+03 -1.15605658e+02 -4.86584748e+03 -2.98263360e+02  8.71033543e+03  5.29442316e+02 
 3.01995172e+07  8.69762258e+03  5.14264781e+02 -6.85072135e+02 -8.00022830e+00  1.48429593e+03  1.60045959e+01  1.47600524e+03  3.51314750e+01 -4.88382712e+03 -1.12369676e+02 -4.86648381e+03 -2.90893837e+02  8.71147385e+03  5.16146061e+02 
 3.09029543e+07  8.69870787e+03  5.01234204e+02 -6.85077458e+02 -7.76982664e+00  1.48430716e+03  1.54819552e+01  1.47603952e+03  3.41603455e+01 -4.88393289e+03 -1.09193118e+02 -4.86709152e+03 -2.83676291e+02  8.71256101e+03  5.03119430e+02 
 3.16227766e+07  8.69974424e+03  4.88465619e+02 -6.85082536e+02 -7.54353839e+00  1.48431787e+03  1.49675100e+01  1.47607222e+03  3.32072751e+01 -4.88403384e+03 -1.06074309e+02 -4.86767188e+03 -2.76607044e+02  8.71359918e+03  4.90355784e+02 
 3.23593657e+07  8.70073389e+03  4.75952506e+02 -6.85087379e+02 -7.32124399e+00  1.48432808e+03  1.44609885e+01  1.47610344e+03  3.22717618e+01 -4.88413017e+03 -1.03011605e+02 -4.86822612e+03 -2.69682490e+02  8.71459056e+03  4.77848608e+02 
 3.31131121e+07  8.70167889e+03  4.63688467e+02 -6.85092000e+02 -7.10282598e+00  1.48433780e+03  1.39621230e+01  1.47613322e+03  3.13533130e+01 -4.88422210e+03 -1.00003392e+02 -4.86875541e+03 -2.62899088e+02  8.71553723e+03  4.65591504e+02 
 3.38844156e+07  8.70258124e+03  4.51667216e+02 -6.85096406e+02 -6.88816891e+00  1.48434706e+03  1.34706496e+01  1.47616163e+03  3.04514448e+01 -4.88430981e+03 -9.70480842e+01 -4.86926085e+03 -2.56253363e+02  8.71644119e+03  4.53578194e+02 
 3.46736850e+07  8.70344283e+03  4.39882584e+02 -6.85100607e+02 -6.67715929e+00  1.48435587e+03  1.29863085e+01  1.47618874e+03  2.95656820e+01 -4.88439349e+03 -9.41441213e+01 -4.86974351e+03 -2.49741907e+02  8.71730433e+03  4.41802511e+02 
 3.54813389e+07  8.70426548e+03  4.28328513e+02 -6.85104613e+02 -6.46968558e+00  1.48436427e+03  1.25088437e+01  1.47621459e+03  2.86955576e+01 -4.88447332e+03 -9.12899714e+01 -4.87020442e+03 -2.43361372e+02  8.71812848e+03  4.30258403e+02 
 3.63078055e+07  8.70505092e+03  4.16999056e+02 -6.85108431e+02 -6.26563805e+00  1.48437226e+03  1.20380025e+01  1.47623926e+03  2.78406128e+01 -4.88454947e+03 -8.84841282e+01 -4.87064453e+03 -2.37108477e+02  8.71891536e+03  4.18939927e+02 
 3.71535229e+07  8.70580081e+03  4.05888370e+02 -6.85112070e+02 -6.06490881e+00  1.48437985e+03  1.15735360e+01  1.47626277e+03  2.70003966e+01 -4.88462210e+03 -8.57251103e+01 -4.87106478e+03 -2.30979997e+02  8.71966665e+03  4.07841249e+02 
 3.80189396e+07  8.70651672e+03  3.94990721e+02 -6.85115538e+02 -5.86739167e+00  1.48438708e+03  1.11151983e+01  1.47628520e+03  2.61744657e+01 -4.88469136e+03 -8.30114609e+01 -4.87146605e+03 -2.24972772e+02  8.72038393e+03  3.96956638e+02 
 3.89045145e+07  8.70720018e+03  3.84300474e+02 -6.85118842e+02 -5.67298215e+00  1.48439395e+03  1.06627470e+01  1.47630658e+03  2.53623843e+01 -4.88475740e+03 -8.03417469e+01 -4.87184920e+03 -2.19083696e+02  8.72106869e+03  3.86280470e+02 
 3.98107171e+07  8.70785262e+03  3.73812097e+02 -6.85121988e+02 -5.48157740e+00  1.48440048e+03  1.02159426e+01  1.47632696e+03  2.45637236e+01 -4.88482037e+03 -7.77145579e+01 -4.87221502e+03 -2.13309722e+02  8.72172241e+03  3.75807218e+02 
 4.07380278e+07  8.70847541e+03  3.63520155e+02 -6.85124984e+02 -5.29307615e+00  1.48440668e+03  9.77454876e+00  1.47634639e+03  2.37780621e+01 -4.88488038e+03 -7.51285059e+01 -4.87256429e+03 -2.07647861e+02  8.72234644e+03  3.65531456e+02 
 4.16869383e+07  8.70906987e+03  3.53419309e+02 -6.85127836e+02 -5.10737863e+00  1.48441256e+03  9.33833180e+00  1.47636490e+03  2.30049849e+01 -4.88493758e+03 -7.25822243e+01 -4.87289775e+03 -2.02095174e+02  8.72294211e+03  3.55447853e+02 
 4.26579519e+07  8.70963726e+03  3.43504312e+02 -6.85130550e+02 -4.92438659e+00  1.48441814e+03  8.90706083e+00  1.47638253e+03  2.22440835e+01 -4.88499208e+03 -7.00743672e+01 -4.87321611e+03 -1.96648781e+02  8.72351067e+03  3.45551172e+02 
 4.36515832e+07  8.71017878e+03  3.33770010e+02 -6.85133132e+02 -4.74400316e+00  1.48442342e+03  8.48050755e+00  1.47639932e+03  2.14949560e+01 -4.88504400e+03 -6.76036090e+01 -4.87352002e+03 -1.91305850e+02  8.72405333e+03  3.35836270e+02 
 4.46683592e+07  8.71069556e+03  3.24211338e+02 -6.85135587e+02 -4.56613286e+00  1.48442843e+03  8.05844613e+00  1.47641531e+03  2.07572066e+01 -4.88509345e+03 -6.51686432e+01 -4.87381014e+03 -1.86063603e+02  8.72457123e+03  3.26298091e+02 
 4.57088190e+07  8.71118870e+03  3.14823317e+02 -6.85137920e+02 -4.39068153e+00  1.48443317e+03  7.64065312e+00  1.47643053e+03  2.00304454e+01 -4.88514053e+03 -6.27681824e+01 -4.87408708e+03 -1.80919309e+02  8.72506547e+03  3.16931668e+02 
 4.67735141e+07  8.71165925e+03  3.05601052e+02 -6.85140137e+02 -4.21755628e+00  1.48443765e+03  7.22690728e+00  1.47644501e+03  1.93142882e+01 -4.88518534e+03 -6.04009571e+01 -4.87435142e+03 -1.75870288e+02  8.72553708e+03  3.07732117e+02 
 4.78630092e+07  8.71210819e+03  2.96539732e+02 -6.85142242e+02 -4.04666546e+00  1.48444188e+03  6.81698952e+00  1.47645879e+03  1.86083564e+01 -4.88522798e+03 -5.80657149e+01 -4.87460372e+03 -1.70913906e+02  8.72598708e+03  2.98694639e+02 
 4.89778819e+07  8.71253647e+03  2.87634626e+02 -6.85144239e+02 -3.87791858e+00  1.48444586e+03  6.41068277e+00  1.47647188e+03  1.79122767e+01 -4.88526854e+03 -5.57612208e+01 -4.87484452e+03 -1.66047576e+02  8.72641640e+03  2.89814514e+02 
 5.01187234e+07  8.71294500e+03  2.78881078e+02 -6.85146133e+02 -3.71122627e+00  1.48444962e+03  6.00777183e+00  1.47648433e+03  1.72256811e+01 -4.88530710e+03 -5.34862553e+01 -4.87507432e+03 -1.61268755e+02  8.72682595e+03  2.81087103e+02 
 5.12861384e+07  8.71333465e+03  2.70274512e+02 -6.85147928e+02 -3.54650026e+00  1.48445315e+03  5.60804331e+00  1.47649616e+03  1.65482064e+01 -4.88534375e+03 -5.12396147e+01 -4.87529361e+03 -1.56574946e+02  8.72721660e+03  2.72507842e+02 
 5.24807460e+07  8.71370623e+03  2.61810423e+02 -6.85149627e+02 -3.38365332e+00  1.48445646e+03  5.21128549e+00  1.47650738e+03  1.58794943e+01 -4.88537856e+03 -4.90201101e+01 -4.87550286e+03 -1.51963693e+02  8.72758919e+03  2.64072240e+02 
 5.37031796e+07  8.71406053e+03  2.53484378e+02 -6.85151235e+02 -3.22259918e+00  1.48445956e+03  4.81728818e+00  1.47651804e+03  1.52191909e+01 -4.88541161e+03 -4.68265669e+01 -4.87570250e+03 -1.47432581e+02  8.72794448e+03  2.55775881e+02 
 5.49540874e+07  8.71439831e+03  2.45292015e+02 -6.85152754e+02 -3.06325256e+00  1.48446246e+03  4.42584270e+00  1.47652814e+03  1.45669469e+01 -4.88544297e+03 -4.46578240e+01 -4.87589295e+03 -1.42979237e+02  8.72828324e+03  2.47614417e+02 
 5.62341325e+07  8.71472028e+03  2.37229037e+02 -6.85154187e+02 -2.90552903e+00  1.48446516e+03  4.03674165e+00  1.47653771e+03  1.39224172e+01 -4.88547270e+03 -4.25127333e+01 -4.87607463e+03 -1.38601326e+02  8.72860619e+03  2.39583569e+02 
 5.75439937e+07  8.71502711e+03  2.29291215e+02 -6.85155539e+02 -2.74934505e+00  1.48446767e+03  3.64977891e+00  1.47654677e+03  1.32852607e+01 -4.88550087e+03 -4.03901593e+01 -4.87624792e+03 -1.34296553e+02  8.72891400e+03  2.31679124e+02 
 5.88843655e+07  8.71531946e+03  2.21474382e+02 -6.85156812e+02 -2.59461789e+00  1.48446999e+03  3.26474945e+00  1.47655533e+03  1.26551402e+01 -4.88552753e+03 -3.82889781e+01 -4.87641317e+03 -1.30062659e+02  8.72920732e+03  2.23896932e+02 
 6.02559586e+07  8.71559794e+03  2.13774432e+02 -6.85158007e+02 -2.44126556e+00  1.48447213e+03  2.88144929e+00  1.47656343e+03  1.20317220e+01 -4.88555275e+03 -3.62080772e+01 -4.87657075e+03 -1.25897419e+02  8.72948679e+03  2.16232908e+02 
 6.16595002e+07  8.71586315e+03  2.06187319e+02 -6.85159129e+02 -2.28920683e+00  1.48447410e+03  2.49967533e+00  1.47657107e+03  1.14146763e+01 -4.88557657e+03 -3.41463546e+01 -4.87672098e+03 -1.21798647e+02  8.72975298e+03  2.08683023e+02 
 6.30957344e+07  8.71611564e+03  1.98709054e+02 -6.85160179e+02 -2.13836113e+00  1.48447589e+03  2.11922527e+00  1.47657827e+03  1.08036763e+01 -4.88559905e+03 -3.21027187e+01 -4.87686419e+03 -1.17764188e+02  8.73000646e+03  2.01243308e+02 
 6.45654229e+07  8.71635596e+03  1.91335704e+02 -6.85161160e+02 -1.98864854e+00  1.48447751e+03  1.73989754e+00  1.47658505e+03  1.01983986e+01 -4.88562024e+03 -3.00760869e+01 -4.87700067e+03 -1.13791921e+02  8.73024778e+03  1.93909852e+02 
 6.60693448e+07  8.71658460e+03  1.84063390e+02 -6.85162073e+02 -1.83998972e+00  1.48447897e+03  1.36149112e+00  1.47659141e+03  9.59852257e+00 -4.88564017e+03 -2.80653860e+01 -4.87713072e+03 -1.09879755e+02  8.73047743e+03  1.86678795e+02 
 6.76082975e+07  8.71680206e+03  1.76888284e+02 -6.85162921e+02 -1.69230592e+00  1.48448026e+03  9.83805496e-01  1.47659738e+03  9.00373068e+00 -4.88565890e+03 -2.60695510e+01 -4.87725461e+03 -1.06025634e+02  8.73069591e+03  1.79546331e+02 
 6.91830971e+07  8.71700879e+03  1.69806606e+02 -6.85163705e+02 -1.54551887e+00  1.48448140e+03  6.06640517e-01  1.47660297e+03  8.41370791e+00 -4.88567646e+03 -2.40875245e+01 -4.87737260e+03 -1.02227526e+02  8.73090368e+03  1.72508705e+02 
 7.07945784e+07  8.71720523e+03  1.62814626e+02 -6.85164427e+02 -1.39955078e+00  1.48448237e+03  2.29796313e-01  1.47660818e+03  7.82814179e+00 -4.88569289e+03 -2.21182566e+01 -4.87748494e+03 -9.84834324e+01  8.73110117e+03  1.65562209e+02 
 7.24435960e+07  8.71739180e+03  1.55908659e+02 -6.85165089e+02 -1.25432431e+00  1.48448319e+03 -1.46926823e-01  1.47661304e+03  7.24672218e+00 -4.88570822e+03 -2.01607042e+01 -4.87759187e+03 -9.47913802e+01  8.73128881e+03  1.58703183e+02 
 7.41310241e+07  8.71756890e+03  1.49085066e+02 -6.85165691e+02 -1.10976250e+00  1.48448386e+03 -5.23728540e-01  1.47661754e+03  6.66914113e+00 -4.88572249e+03 -1.82138300e+01 -4.87769362e+03 -9.11494236e+01  8.73146700e+03  1.51928011e+02 
 7.58577575e+07  8.71773688e+03  1.42340248e+02 -6.85166236e+02 -9.65788729e-01  1.48448438e+03 -9.00808528e-01  1.47662170e+03  6.09509271e+00 -4.88573573e+03 -1.62766027e+01 -4.87779040e+03 -8.75556425e+01  8.73163610e+03  1.45233120e+02 
