 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.00000000e+06 -9.38291954e+01  6.22590848e+03 -5.91104990e+02 -2.35790044e+02  1.35720347e+03  5.36839566e+02  9.80312089e+02  9.25592891e+02 -3.81527448e+03 -3.54678006e+03  5.25756925e+01 -3.48364568e+03 -9.40043954e+01  6.23586833e+03 
 7.76247117e+07  1.06726261e+04  1.66038764e+02 -6.85166750e+02 -8.22353935e-01  1.56957741e+03 -1.35211615e+00  1.56126798e+03  5.84070454e+00 -5.98123184e+03 -1.75359689e+01 -5.97160310e+03 -1.02815380e+02  1.06896432e+04  1.69643193e+02 
 7.94328235e+07  1.06728107e+04  1.57960378e+02 -6.85167182e+02 -6.79328259e-01  1.56957763e+03 -1.75204367e+00  1.56127168e+03  5.24025381e+00 -5.98124560e+03 -1.51836164e+01 -5.97171015e+03 -9.85262091e+01  1.06898293e+04  1.61629715e+02 
 8.12830516e+07  1.06729854e+04  1.49965476e+02 -6.85167560e+02 -5.36662510e-01  1.56957770e+03 -2.15290049e+00  1.56127505e+03  4.64257876e+00 -5.98125819e+03 -1.28393042e+01 -5.97181183e+03 -9.42891262e+01  1.06900055e+04  1.53701666e+02 
 8.31763771e+07  1.06731506e+04  1.42049835e+02 -6.85167884e+02 -3.94281079e-01  1.56957761e+03 -2.55489904e+00  1.56127810e+03  4.04736276e+00 -5.98126964e+03 -1.05017901e+01 -5.97190837e+03 -9.01018947e+01  1.06901722e+04  1.45854858e+02 
 8.51138038e+07  1.06733066e+04  1.34209277e+02 -6.85168155e+02 -2.52108503e-01  1.56957736e+03 -2.95825240e+00  1.56128082e+03  3.45429046e+00 -5.98127997e+03 -8.16983526e+00 -5.97199995e+03 -8.59623038e+01  1.06903297e+04  1.38085150e+02 
 8.70963590e+07  1.06734538e+04  1.26439661e+02 -6.85168374e+02 -1.10069432e-01  1.56957696e+03 -3.36317433e+00  1.56128323e+03  2.86304765e+00 -5.98128921e+03 -5.84220396e+00 -5.97208679e+03 -8.18681676e+01  1.06904785e+04  1.30388437e+02 
 8.91250938e+07  1.06735924e+04  1.18736881e+02 -6.85168540e+02  3.19114171e-02  1.56957639e+03 -3.76987945e+00  1.56128533e+03  2.27332106e+00 -5.98129736e+03 -3.51766264e+00 -5.97216906e+03 -7.78173236e+01  1.06906187e+04  1.22760655e+02 
 9.12010839e+07  1.06737227e+04  1.11096868e+02 -6.85168655e+02  1.73909294e-01  1.56957566e+03 -4.17858330e+00  1.56128712e+03  1.68479824e+00 -5.98130446e+03 -1.19497935e+00 -5.97224693e+03 -7.38076317e+01  1.06907508e+04  1.15197771e+02 
 9.33254301e+07  1.06738451e+04  1.03515584e+02 -6.85168718e+02  3.15999461e-01  1.56957477e+03 -4.58950250e+00  1.56128861e+03  1.09716736e+00 -5.98131051e+03  1.12707689e+00 -5.97232057e+03 -6.98369733e+01  1.06908750e+04  1.07695791e+02 
 9.54992586e+07  1.06739598e+04  9.59890218e+01 -6.85168729e+02  4.58257227e-01  1.56957372e+03 -5.00285483e+00  1.56128980e+03  5.10117058e-01 -5.98131552e+03  3.44973678e+00 -5.97239015e+03 -6.59032497e+01  1.06909915e+04  1.00250747e+02 
 9.77237221e+07  1.06740670e+04  8.85132021e+01 -6.85168689e+02  6.00757993e-01  1.56957250e+03 -5.41885938e+00  1.56129070e+03 -7.66637330e-02 -5.98131952e+03  5.77423136e+00 -5.97245579e+03 -6.20043816e+01  1.06911006e+04  9.28587052e+01 
 1.00000000e+08  1.06741669e+04  8.10841719e+01 -6.85168598e+02  7.43577285e-01  1.56957111e+03 -5.83773661e+00  1.56129130e+03 -6.63485934e-01 -5.98132250e+03  8.10179267e+00 -5.97251766e+03 -5.81383076e+01  1.06912025e+04  8.55157560e+01 
 1.02329299e+08  1.06742599e+04  7.36980026e+01 -6.85168455e+02  8.86790802e-01  1.56956955e+03 -6.25970852e+00  1.56129161e+03 -1.25066049e+00 -5.98132448e+03  1.04336544e+01 -5.97257586e+03 -5.43029834e+01  1.06912974e+04  7.82180164e+01 
 1.04712855e+08  1.06743460e+04  6.63507872e+01 -6.85168260e+02  1.03047445e+00  1.56956781e+03 -6.68499877e+00  1.56129162e+03 -1.83849855e+00 -5.98132545e+03  1.27710525e+01 -5.97263054e+03 -5.04963805e+01  1.06913856e+04  7.09616265e+01 
 1.07151931e+08  1.06744254e+04  5.90386393e+01 -6.85168013e+02  1.17470438e+00  1.56956589e+03 -7.11383273e+00  1.56129135e+03 -2.42731160e+00 -5.98132542e+03  1.51152260e+01 -5.97268180e+03 -4.67164855e+01  1.06914673e+04  6.37427477e+01 
 1.09647820e+08  1.06744984e+04  5.17576900e+01 -6.85167713e+02  1.31955704e+00  1.56956379e+03 -7.54643769e+00  1.56129078e+03 -3.01741164e+00 -5.98132439e+03  1.74674175e+01 -5.97272975e+03 -4.29612987e+01  1.06915425e+04  5.65575610e+01 
 1.12201845e+08  1.06745650e+04  4.45040870e+01 -6.85167359e+02  1.46510921e+00  1.56956150e+03 -7.98304290e+00  1.56128991e+03 -3.60911138e+00 -5.98132236e+03  1.98288736e+01 -5.97277450e+03 -3.92288333e+01  1.06916115e+04  4.94022644e+01 
 1.14815362e+08  1.06746254e+04  3.72739917e+01 -6.85166951e+02  1.61143802e+00  1.56955902e+03 -8.42387974e+00  1.56128875e+03 -4.20272434e+00 -5.98131932e+03  2.22008463e+01 -5.97281614e+03 -3.55171141e+01  1.06916744e+04  4.22730715e+01 
 1.17489755e+08  1.06746798e+04  3.00635776e+01 -6.85166488e+02  1.75862104e+00  1.56955634e+03 -8.86918185e+00  1.56128729e+03 -4.79856509e+00 -5.98131527e+03  2.45845929e+01 -5.97285475e+03 -3.18241768e+01  1.06917314e+04  3.51662093e+01 
 1.20226443e+08  1.06747282e+04  2.28690283e+01 -6.85165968e+02  1.90673626e+00  1.56955346e+03 -9.31918519e+00  1.56128553e+03 -5.39694935e+00 -5.98131019e+03  2.69813769e+01 -5.97289043e+03 -2.81480669e+01  1.06917825e+04  2.80779162e+01 
 1.23026877e+08  1.06747708e+04  1.56865354e+01 -6.85165392e+02  2.05586220e+00  1.56955037e+03 -9.77412824e+00  1.56128347e+03 -5.99819420e+00 -5.98130408e+03  2.93924688e+01 -5.97292324e+03 -2.44868384e+01  1.06918279e+04  2.10044401e+01 
 1.25892541e+08  1.06748076e+04  8.51229657e+00 -6.85164757e+02  2.20607788e+00  1.56954706e+03 -1.02342521e+01  1.56128109e+03 -6.60261822e+00 -5.98129693e+03  3.18191469e+01 -5.97295325e+03 -2.08385530e+01  1.06918677e+04  1.39420363e+01 
 1.28824955e+08  1.06748388e+04  1.34251356e+00 -6.85164062e+02  2.35746291e+00  1.56954353e+03 -1.06998005e+01  1.56127840e+03 -7.21054169e+00 -5.98128871e+03  3.42626975e+01 -5.97298054e+03 -1.72012793e+01  1.06919019e+04  6.88696595e+00 
 1.31825674e+08  1.06748644e+04 -5.82660978e+00 -6.85163306e+02  2.51009753e+00  1.56953977e+03 -1.11710203e+01  1.56127539e+03 -7.82228673e+00 -5.98127942e+03  3.67244160e+01 -5.97300514e+03 -1.35730913e+01  1.06919306e+04 -1.64506471e-01 
 1.34896288e+08  1.06748844e+04 -1.29988695e+01 -6.85162487e+02  2.66406263e+00  1.56953577e+03 -1.16481610e+01  1.56127205e+03 -8.43817745e+00 -5.98126902e+03  3.92056073e+01 -5.97302713e+03 -9.95206774e+00  1.06919539e+04 -7.21611470e+00 
 1.38038426e+08  1.06748988e+04 -2.01780635e+01 -6.85161604e+02  2.81943980e+00  1.56953152e+03 -1.21314755e+01  1.56126838e+03 -9.05854021e+00 -5.98125751e+03  4.17075868e+01 -5.97304655e+03 -6.33629108e+00  1.06919719e+04 -1.42715928e+01 
 1.41253754e+08  1.06749079e+04 -2.73679937e+01 -6.85160653e+02  2.97631137e+00  1.56952702e+03 -1.26212199e+01  1.56126437e+03 -9.68370367e+00 -5.98124485e+03  4.42316807e+01 -5.97306342e+03 -2.72384634e+00  1.06919845e+04 -2.13346771e+01 
 1.44543977e+08  1.06749114e+04 -3.45724677e+01 -6.85159635e+02  3.13476049e+00  1.56952225e+03 -1.31176536e+01  1.56126001e+03 -1.03139991e+01 -5.98123102e+03  4.67792273e+01 -5.97307780e+03  8.87179808e-01  1.06919918e+04 -2.84091082e+01 
 1.47910839e+08  1.06749095e+04 -4.17953011e+01 -6.85158546e+02  3.29487110e+00  1.56951720e+03 -1.36210397e+01  1.56125528e+03 -1.09497603e+01 -5.98121598e+03  4.93515769e+01 -5.97308972e+03  4.49870006e+00  1.06919939e+04 -3.54986328e+01 
 1.51356125e+08  1.06749021e+04 -4.90403193e+01 -6.85157383e+02  3.45672807e+00  1.56951187e+03 -1.41316449e+01  1.56125019e+03 -1.15913242e+01 -5.98119972e+03  5.19500933e+01 -5.97309919e+03  8.11262748e+00  1.06919906e+04 -4.26070058e+01 
 1.54881662e+08  1.06748893e+04 -5.63113596e+01 -6.85156146e+02  3.62041714e+00  1.56950624e+03 -1.46497396e+01  1.56124472e+03 -1.22390307e+01 -5.98118219e+03  5.45761540e+01 -5.97310624e+03  1.17308765e+01  1.06919821e+04 -4.97379921e+01 
 1.58489319e+08  1.06748709e+04 -6.36122733e+01 -6.85154830e+02  3.78602507e+00  1.56950030e+03 -1.51755982e+01  1.56123885e+03 -1.28932229e+01 -5.98116335e+03  5.72311511e+01 -5.97311088e+03  1.53553640e+01  1.06919683e+04 -5.68953689e+01 
 1.62181010e+08  1.06748470e+04 -7.09469274e+01 -6.85153434e+02  3.95363958e+00  1.56949404e+03 -1.57094995e+01  1.56123258e+03 -1.35542473e+01 -5.98114317e+03  5.99164921e+01 -5.97311312e+03  1.89880102e+01  1.06919491e+04 -6.40829274e+01 
 1.65958691e+08  1.06748176e+04 -7.83192070e+01 -6.85151953e+02  4.12334949e+00  1.56948744e+03 -1.62517260e+01  1.56122590e+03 -1.42224540e+01 -5.98112160e+03  6.26336005e+01 -5.97311297e+03  2.26307398e+01  1.06919246e+04 -7.13044748e+01 
 1.69824365e+08  1.06747824e+04 -8.57330172e+01 -6.85150386e+02  4.29524471e+00  1.56948050e+03 -1.68025651e+01  1.56121878e+03 -1.48981970e+01 -5.98109859e+03  6.53839168e+01 -5.97311043e+03  2.62854827e+01  1.06918946e+04 -7.85638364e+01 
 1.73780083e+08  1.06747416e+04 -9.31922851e+01 -6.85148728e+02  4.46941632e+00  1.56947319e+03 -1.73623085e+01  1.56121121e+03 -1.55818343e+01 -5.98107411e+03  6.81688990e+01 -5.97310548e+03  2.99541755e+01  1.06918591e+04 -8.58648577e+01 
 1.77827941e+08  1.06746949e+04 -1.00700962e+02 -6.85146977e+02  4.64595658e+00  1.56946549e+03 -1.79312526e+01  1.56120319e+03 -1.62737278e+01 -5.98104809e+03  7.09900234e+01 -5.97309813e+03  3.36387622e+01  1.06918181e+04 -9.32114061e+01 
 1.81970086e+08  1.06746423e+04 -1.08263025e+02 -6.85145128e+02  4.82495901e+00  1.56945741e+03 -1.85096987e+01  1.56119468e+03 -1.69742439e+01 -5.98102048e+03  7.38487856e+01 -5.97308836e+03  3.73411952e+01  1.06917714e+04 -1.00607373e+02 
 1.86208714e+08  1.06745837e+04 -1.15882480e+02 -6.85143177e+02  5.00651843e+00  1.56944891e+03 -1.90979531e+01  1.56118567e+03 -1.76837537e+01 -5.98099122e+03  7.67467010e+01 -5.97307613e+03  4.10634365e+01  1.06917189e+04 -1.08056677e+02 
 1.90546072e+08  1.06745190e+04 -1.23563363e+02 -6.85141121e+02  5.19073102e+00  1.56943997e+03 -1.96963274e+01  1.56117615e+03 -1.84026329e+01 -5.98096025e+03  7.96853058e+01 -5.97306144e+03  4.48074585e+01  1.06916606e+04 -1.15563264e+02 
 1.94984460e+08  1.06744479e+04 -1.31309743e+02 -6.85138956e+02  5.37769434e+00  1.56943059e+03 -2.03051382e+01  1.56116609e+03 -1.91312620e+01 -5.98092751e+03  8.26661580e+01 -5.97304424e+03  4.85752454e+01  1.06915963e+04 -1.23131110e+02 
 1.99526231e+08  1.06743704e+04 -1.39125722e+02 -6.85136675e+02  5.56750742e+00  1.56942074e+03 -2.09247079e+01  1.56115547e+03 -1.98700269e+01 -5.98089292e+03  8.56908375e+01 -5.97302451e+03  5.23687939e+01  1.06915259e+04 -1.30764224e+02 
 2.04173794e+08  1.06742863e+04 -1.47015441e+02 -6.85134276e+02  5.76027079e+00  1.56941040e+03 -2.15553645e+01  1.56114427e+03 -2.06193187e+01 -5.98085642e+03  8.87609478e+01 -5.97300219e+03  5.61901143e+01  1.06914492e+04 -1.38466650e+02 
 2.08929613e+08  1.06741955e+04 -1.54983078e+02 -6.85131751e+02  5.95608652e+00  1.56939954e+03 -2.21974419e+01  1.56113246e+03 -2.13795340e+01 -5.98081791e+03  9.18781164e+01 -5.97297725e+03  6.00412320e+01  1.06913661e+04 -1.46242467e+02 
 2.13796209e+08  1.06740976e+04 -1.63032855e+02 -6.85129097e+02  6.15505830e+00  1.56938815e+03 -2.28512798e+01  1.56112003e+03 -2.21510751e+01 -5.98077733e+03  9.50439957e+01 -5.97294962e+03  6.39241877e+01  1.06912764e+04 -1.54095794e+02 
 2.18776162e+08  1.06739926e+04 -1.71169033e+02 -6.85126308e+02  6.35729150e+00  1.56937619e+03 -2.35172244e+01  1.56110694e+03 -2.29343506e+01 -5.98073459e+03  9.82602638e+01 -5.97291925e+03  6.78410396e+01  1.06911798e+04 -1.62030791e+02 
 2.23872114e+08  1.06738801e+04 -1.79395923e+02 -6.85123377e+02  6.56289319e+00  1.56936366e+03 -2.41956280e+01  1.56109316e+03 -2.37297748e+01 -5.98068959e+03  1.01528626e+02 -5.97288608e+03  7.17938633e+01  1.06910762e+04 -1.70051661e+02 
 2.29086765e+08  1.06737601e+04 -1.87717882e+02 -6.85120299e+02  6.77197222e+00  1.56935051e+03 -2.48868496e+01  1.56107867e+03 -2.45377687e+01 -5.98064224e+03  1.04850814e+02 -5.97285003e+03  7.57847538e+01  1.06909655e+04 -1.78162653e+02 
 2.34422882e+08  1.06736321e+04 -1.96139316e+02 -6.85117067e+02  6.98463927e+00  1.56933671e+03 -2.55912549e+01  1.56106344e+03 -2.53587599e+01 -5.98059244e+03  1.08228589e+02 -5.97281103e+03  7.98158264e+01  1.06908472e+04 -1.86368061e+02 
 2.39883292e+08  1.06734960e+04 -2.04664685e+02 -6.85113673e+02  7.20100692e+00  1.56932226e+03 -2.63092165e+01  1.56104743e+03 -2.61931826e+01 -5.98054009e+03  1.11663742e+02 -5.97276900e+03  8.38892174e+01  1.06907212e+04 -1.94672231e+02 
 2.45470892e+08  1.06733514e+04 -2.13298504e+02 -6.85110112e+02  7.42118968e+00  1.56930710e+03 -2.70411143e+01  1.56103061e+03 -2.70414783e+01 -5.98048507e+03  1.15158094e+02 -5.97272384e+03  8.80070857e+01  1.06905873e+04 -2.03079563e+02 
 2.51188643e+08  1.06731980e+04 -2.22045344e+02 -6.85106375e+02  7.64530409e+00  1.56929120e+03 -2.77873353e+01  1.56101294e+03 -2.79040956e+01 -5.98042726e+03  1.18713496e+02 -5.97267547e+03  9.21716138e+01  1.06904451e+04 -2.11594506e+02 
 2.57039578e+08  1.06730355e+04 -2.30909837e+02 -6.85102454e+02  7.87346875e+00  1.56927455e+03 -2.85482742e+01  1.56099440e+03 -2.87814908e+01 -5.98036654e+03  1.22331834e+02 -5.97262377e+03  9.63850087e+01  1.06902943e+04 -2.20221572e+02 
 2.63026799e+08  1.06728636e+04 -2.39896676e+02 -6.85098342e+02  8.10580440e+00  1.56925709e+03 -2.93243334e+01  1.56097493e+03 -2.96741279e+01 -5.98030280e+03  1.26015025e+02 -5.97256864e+03  1.00649504e+02  1.06901346e+04 -2.28965326e+02 
 2.69153480e+08  1.06726820e+04 -2.49010618e+02 -6.85094028e+02  8.34243395e+00  1.56923879e+03 -3.01159230e+01  1.56095449e+03 -3.05824787e+01 -5.98023588e+03  1.29765021e+02 -5.97250996e+03  1.04967359e+02  1.06899658e+04 -2.37830401e+02 
 2.75422870e+08  1.06724901e+04 -2.58256488e+02 -6.85089506e+02  8.58348259e+00  1.56921962e+03 -3.09234617e+01  1.56093305e+03 -3.15070235e+01 -5.98016564e+03  1.33583809e+02 -5.97244761e+03  1.09340862e+02  1.06897873e+04 -2.46821487e+02 
 2.81838293e+08  1.06722876e+04 -2.67639181e+02 -6.85084763e+02  8.82907783e+00  1.56919953e+03 -3.17473761e+01  1.56091055e+03 -3.24482509e+01 -5.98009195e+03  1.37473415e+02 -5.97238145e+03  1.13772333e+02  1.06895988e+04 -2.55943347e+02 
 2.88403150e+08  1.06720741e+04 -2.77163662e+02 -6.85079791e+02  9.07934956e+00  1.56917848e+03 -3.25881017e+01  1.56088696e+03 -3.34066584e+01 -5.98001463e+03  1.41435899e+02 -5.97231135e+03  1.18264118e+02  1.06894000e+04 -2.65200808e+02 
 2.95120923e+08  1.06718492e+04 -2.86834972e+02 -6.85074580e+02  9.33443014e+00  1.56915642e+03 -3.34460827e+01  1.56086221e+03 -3.43827523e+01 -5.97993354e+03  1.45473362e+02 -5.97223715e+03  1.22818598e+02  1.06891904e+04 -2.74598770e+02 
 3.01995172e+08  1.06716122e+04 -2.96658229e+02 -6.85069117e+02  9.59445445e+00  1.56913332e+03 -3.43217724e+01  1.56083626e+03 -3.53770484e+01 -5.97984848e+03  1.49587943e+02 -5.97215870e+03  1.27438188e+02  1.06889696e+04 -2.84142209e+02 
 3.09029543e+08  1.06713629e+04 -3.06638632e+02 -6.85063392e+02  9.85955996e+00  1.56910911e+03 -3.52156332e+01  1.56080906e+03 -3.63900717e+01 -5.97975930e+03  1.53781823e+02 -5.97207583e+03  1.32125335e+02  1.06887371e+04 -2.93836174e+02 
 3.16227766e+08  1.06711005e+04 -3.16781460e+02 -6.85057392e+02  1.01298868e+01  1.56908375e+03 -3.61281372e+01  1.56078054e+03 -3.74223572e+01 -5.97966578e+03  1.58057224e+02 -5.97198836e+03  1.36882523e+02  1.06884924e+04 -3.03685795e+02 
 3.23593657e+08  1.06708246e+04 -3.27092080e+02 -6.85051105e+02  1.04055779e+01  1.56905719e+03 -3.70597662e+01  1.56075064e+03 -3.84744500e+01 -5.97956775e+03  1.62416412e+02 -5.97189611e+03  1.41712274e+02  1.06882350e+04 -3.13696285e+02 
 3.31131121e+08  1.06705346e+04 -3.37575945e+02 -6.85044516e+02  1.06867788e+01  1.56902936e+03 -3.80110119e+01  1.56071930e+03 -3.95469055e+01 -5.97946498e+03  1.66861698e+02 -5.97179889e+03  1.46617147e+02  1.06879643e+04 -3.23872939e+02 
 3.38844156e+08  1.06702298e+04 -3.48238601e+02 -6.85037614e+02  1.09736383e+01  1.56900022e+03 -3.89823764e+01  1.56068646e+03 -4.06402895e+01 -5.97935727e+03  1.71395436e+02 -5.97169648e+03  1.51599740e+02  1.06876798e+04 -3.34221142e+02 
 3.46736850e+08  1.06699097e+04 -3.59085686e+02 -6.85030381e+02  1.12663077e+01  1.56896969e+03 -3.99743721e+01  1.56065204e+03 -4.17551789e+01 -5.97924437e+03  1.76020029e+02 -5.97158867e+03  1.56662695e+02  1.06873808e+04 -3.44746366e+02 
 3.54813389e+08  1.06695735e+04 -3.70122937e+02 -6.85022805e+02  1.15649418e+01  1.56893771e+03 -4.09875224e+01  1.56061598e+03 -4.28921619e+01 -5.97912606e+03  1.80737929e+02 -5.97147524e+03  1.61808694e+02  1.06870668e+04 -3.55454180e+02 
 3.63078055e+08  1.06692205e+04 -3.81356188e+02 -6.85014867e+02  1.18696982e+01  1.56890422e+03 -4.20223615e+01  1.56057818e+03 -4.40518381e+01 -5.97900208e+03  1.85551633e+02 -5.97135593e+03  1.67040463e+02  1.06867371e+04 -3.66350245e+02 
 3.71535229e+08  1.06688499e+04 -3.92791378e+02 -6.85006552e+02  1.21807377e+01  1.56886915e+03 -4.30794350e+01  1.56053859e+03 -4.52348187e+01 -5.97887216e+03  1.90463694e+02 -5.97123050e+03  1.72360775e+02  1.06863909e+04 -3.77440323e+02 
 3.80189396e+08  1.06684611e+04 -4.04434550e+02 -6.84997842e+02  1.24982247e+01  1.56883241e+03 -4.41593001e+01  1.56049711e+03 -4.64417273e+01 -5.97873604e+03  1.95476714e+02 -5.97109868e+03  1.77772449e+02  1.06860275e+04 -3.88730277e+02 
 3.89045145e+08  1.06680531e+04 -4.16291858e+02 -6.84988718e+02  1.28223265e+01  1.56879393e+03 -4.52625258e+01  1.56045365e+03 -4.76731998e+01 -5.97859342e+03  2.00593348e+02 -5.97096018e+03  1.83278353e+02  1.06856462e+04 -4.00226076e+02 
 3.98107171e+08  1.06676251e+04 -4.28369567e+02 -6.84979161e+02  1.31532143e+01  1.56875364e+03 -4.63896932e+01  1.56040812e+03 -4.89298848e+01 -5.97844400e+03  2.05816308e+02 -5.97081473e+03  1.88881402e+02  1.06852462e+04 -4.11933794e+02 
 4.07380278e+08  1.06671762e+04 -4.40674057e+02 -6.84969151e+02  1.34910626e+01  1.56871144e+03 -4.75413959e+01  1.56036042e+03 -5.02124441e+01 -5.97828746e+03  2.11148361e+02 -5.97066200e+03  1.94584566e+02  1.06848265e+04 -4.23859619e+02 
 4.16869383e+08  1.06667054e+04 -4.53211827e+02 -6.84958667e+02  1.38360495e+01  1.56866725e+03 -4.87182401e+01  1.56031046e+03 -5.15215526e+01 -5.97812347e+03  2.16592330e+02 -5.97050167e+03  2.00390866e+02  1.06843864e+04 -4.36009852e+02 
 4.26579519e+08  1.06662117e+04 -4.65989497e+02 -6.84947686e+02  1.41883569e+01  1.56862097e+03 -4.99208452e+01  1.56025813e+03 -5.28578993e+01 -5.97795168e+03  2.22151100e+02 -5.97033340e+03  2.06303378e+02  1.06839248e+04 -4.48390911e+02 
 4.36515832e+08  1.06656941e+04 -4.79013814e+02 -6.84936185e+02  1.45481705e+01  1.56857250e+03 -5.11498437e+01  1.56020332e+03 -5.42221871e+01 -5.97777173e+03  2.27827616e+02 -5.97015684e+03  2.12325233e+02  1.06834408e+04 -4.61009336e+02 
 4.46683592e+08  1.06651516e+04 -4.92291653e+02 -6.84924140e+02  1.49156799e+01  1.56852175e+03 -5.24058819e+01  1.56014591e+03 -5.56151331e+01 -5.97758323e+03  2.33624884e+02 -5.96997161e+03  2.18459622e+02  1.06829334e+04 -4.73871789e+02 
 4.57088190e+08  1.06645828e+04 -5.05830021e+02 -6.84911526e+02  1.52910786e+01  1.56846860e+03 -5.36896201e+01  1.56008577e+03 -5.70374694e+01 -5.97738578e+03  2.39545974e+02 -5.96977731e+03  2.24709794e+02  1.06824015e+04 -4.86985062e+02 
 4.67735141e+08  1.06639867e+04 -5.19636060e+02 -6.84898315e+02  1.56745644e+01  1.56841294e+03 -5.50017326e+01  1.56002279e+03 -5.84899433e+01 -5.97717897e+03  2.45594024e+02 -5.96957353e+03  2.31079060e+02  1.06818439e+04 -5.00356075e+02 
 4.78630092e+08  1.06633619e+04 -5.33717053e+02 -6.84884479e+02  1.60663391e+01  1.56835466e+03 -5.63429087e+01  1.55995683e+03 -5.99733173e+01 -5.97696235e+03  2.51772235e+02 -5.96935984e+03  2.37570791e+02  1.06812595e+04 -5.13991885e+02 
 4.89778819e+08  1.06627072e+04 -5.48080426e+02 -6.84869990e+02  1.64666088e+01  1.56829362e+03 -5.77138522e+01  1.55988775e+03 -6.14883700e+01 -5.97673547e+03  2.58083879e+02 -5.96913579e+03  2.44188428e+02  1.06806471e+04 -5.27899686e+02 
 5.01187234e+08  1.06620211e+04 -5.62733749e+02 -6.84854817e+02  1.68755842e+01  1.56822971e+03 -5.91152826e+01  1.55981540e+03 -6.30358961e+01 -5.97649784e+03  2.64532299e+02 -5.96890090e+03  2.50935473e+02  1.06800053e+04 -5.42086813e+02 
 5.12861384e+08  1.06613022e+04 -5.77684747e+02 -6.84838927e+02  1.72934801e+01  1.56816278e+03 -6.05479347e+01  1.55973964e+03 -6.46167069e+01 -5.97624895e+03  2.71120909e+02 -5.96865466e+03  2.57815500e+02  1.06793327e+04 -5.56560747e+02 
 5.24807460e+08  1.06605489e+04 -5.92941296e+02 -6.84822287e+02  1.77205164e+01  1.56809270e+03 -6.20125594e+01  1.55966029e+03 -6.62316307e+01 -5.97598828e+03  2.77853197e+02 -5.96839656e+03  2.64832151e+02  1.06786280e+04 -5.71329119e+02 
 5.37031796e+08  1.06597597e+04 -6.08511433e+02 -6.84804861e+02  1.81569173e+01  1.56801932e+03 -6.35099239e+01  1.55957719e+03 -6.78815133e+01 -5.97571527e+03  2.84732728e+02 -5.96812605e+03  2.71989143e+02  1.06778897e+04 -5.86399711e+02 
 5.49540874e+08  1.06589329e+04 -6.24403354e+02 -6.84786614e+02  1.86029120e+01  1.56794247e+03 -6.50408122e+01  1.55949017e+03 -6.95672181e+01 -5.97542934e+03  2.91763144e+02 -5.96784255e+03  2.79290262e+02  1.06771161e+04 -6.01780464e+02 
 5.62341325e+08  1.06580667e+04 -6.40625426e+02 -6.84767506e+02  1.90587347e+01  1.56786201e+03 -6.66060253e+01  1.55939905e+03 -7.12896268e+01 -5.97512989e+03  2.98948166e+02 -5.96754545e+03  2.86739375e+02  1.06763057e+04 -6.17479477e+02 
 5.75439937e+08  1.06571594e+04 -6.57186183e+02 -6.84747496e+02  1.95246243e+01  1.56777775e+03 -6.82063815e+01  1.55930362e+03 -7.30496396e+01 -5.97481627e+03  3.06291597e+02 -5.96723414e+03  2.94340426e+02  1.06754567e+04 -6.33505017e+02 
 5.88843655e+08  1.06562088e+04 -6.74094335e+02 -6.84726543e+02  2.00008253e+01  1.56768952e+03 -6.98427170e+01  1.55920369e+03 -7.48481760e+01 -5.97448782e+03  3.13797323e+02 -5.96690793e+03  3.02097435e+02  1.06745673e+04 -6.49865518e+02 
 6.02559586e+08  1.06552131e+04 -6.91358772e+02 -6.84704602e+02  2.04875872e+01  1.56759713e+03 -7.15158864e+01  1.55909904e+03 -7.66861744e+01 -5.97414385e+03  3.21469318e+02 -5.96656615e+03  3.10014510e+02  1.06736356e+04 -6.66569589e+02 
 6.16595002e+08  1.06541702e+04 -7.08988567e+02 -6.84681627e+02  2.09851650e+01  1.56750040e+03 -7.32267625e+01  1.55898946e+03 -7.85645937e+01 -5.97378361e+03  3.29311640e+02 -5.96620806e+03  3.18095840e+02  1.06726596e+04 -6.83626012e+02 
 6.30957344e+08  1.06530778e+04 -7.26992979e+02 -6.84657569e+02  2.14938191e+01  1.56739910e+03 -7.49762374e+01  1.55887472e+03 -8.04844125e+01 -5.97340634e+03  3.37328439e+02 -5.96583290e+03  3.26345701e+02  1.06716373e+04 -7.01043757e+02 
 6.45654229e+08  1.06519335e+04 -7.45381463e+02 -6.84632377e+02  2.20138157e+01  1.56729304e+03 -7.67652225e+01  1.55875456e+03 -8.24466306e+01 -5.97301124e+03  3.45523957e+02 -5.96543987e+03  3.34768458e+02  1.06705666e+04 -7.18831974e+02 
 6.60693448e+08  1.06507350e+04 -7.64163669e+02 -6.84605998e+02  2.25454265e+01  1.56718198e+03 -7.85946490e+01  1.55862874e+03 -8.44522686e+01 -5.97259747e+03  3.53902528e+02 -5.96502813e+03  3.43368567e+02  1.06694450e+04 -7.37000008e+02 
 6.76082975e+08  1.06494797e+04 -7.83349447e+02 -6.84578377e+02  2.30889294e+01  1.56706570e+03 -8.04654681e+01  1.55849700e+03 -8.65023690e+01 -5.97216415e+03  3.62468584e+02 -5.96459682e+03  3.52150576e+02  1.06682703e+04 -7.55557397e+02 
