 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.00000000e+06 -8.97525197e+01  5.95462808e+03 -5.91104982e+02 -2.35790043e+02  1.33923465e+03  5.29732311e+02  9.67332989e+02  9.13338619e+02 -3.64902564e+03 -3.39224413e+03  5.02913831e+01 -3.33185340e+03 -8.99201045e+01  5.96415395e+03 
 6.60693448e+07  1.02060746e+04  2.15483042e+02 -6.85162090e+02 -1.84000564e+00  1.54879103e+03  1.42016192e+00  1.54056196e+03  1.00141885e+01 -5.72049811e+03 -3.28426521e+01 -5.71053487e+03 -1.28637487e+02  1.02223415e+04  2.18545314e+02 
 6.76082975e+07  1.02063292e+04  2.07081181e+02 -6.85162938e+02 -1.69232221e+00  1.54879238e+03  1.02610723e+00  1.54056819e+03  9.39362508e+00 -5.72052003e+03 -3.05053923e+01 -5.71067992e+03 -1.24124397e+02  1.02225973e+04  2.10193382e+02 
 6.91830971e+07  1.02065713e+04  1.98788696e+02 -6.85163722e+02 -1.54553553e+00  1.54879357e+03  6.32595572e-01  1.54057402e+03  8.77803732e+00 -5.72054058e+03 -2.81842907e+01 -5.71081806e+03 -1.19676883e+02  1.02228405e+04  2.01952475e+02 
 7.07945784e+07  1.02068013e+04  1.90601219e+02 -6.85164444e+02 -1.39956783e+00  1.54879459e+03  2.39418414e-01  1.54057946e+03  8.16709919e+00 -5.72055981e+03 -2.58781177e+01 -5.71094960e+03 -1.15292602e+02  1.02230717e+04  1.93818253e+02 
 7.24435960e+07  1.02070197e+04  1.82514434e+02 -6.85165106e+02 -1.25434176e+00  1.54879544e+03 -1.53632609e-01  1.54058452e+03  7.56048712e+00 -5.72057776e+03 -2.35856516e+01 -5.71107479e+03 -1.10969245e+02  1.02232914e+04  1.85786428e+02 
 7.41310241e+07  1.02072270e+04  1.74524079e+02 -6.85165709e+02 -1.10978035e+00  1.54879614e+03 -5.46765796e-01  1.54058922e+03  6.95787980e+00 -5.72059446e+03 -2.13056778e+01 -5.71119392e+03 -1.06704534e+02  1.02235001e+04  1.77852767e+02 
 7.58577575e+07  1.02074237e+04  1.66625941e+02 -6.85166254e+02 -9.65806999e-01  1.54879668e+03 -9.40189494e-01  1.54059356e+03  6.35895805e+00 -5.72060995e+03 -1.90369884e+01 -5.71130724e+03 -1.02496219e+02  1.02236980e+04  1.70013087e+02 
 7.76247117e+07  1.02076102e+04  1.58815853e+02 -6.85166742e+02 -8.22345400e-01  1.54879706e+03 -1.33411221e+00  1.54059756e+03  5.76340462e+00 -5.72062426e+03 -1.67783813e+01 -5.71141497e+03 -9.83420823e+01  1.02238858e+04  1.62263252e+02 
 7.94328235e+07  1.02077867e+04  1.51089695e+02 -6.85167175e+02 -6.79319525e-01  1.54879729e+03 -1.72874271e+00  1.54060122e+03  5.17090401e+00 -5.72063743e+03 -1.45286598e+01 -5.71151736e+03 -9.42399316e+01  1.02240638e+04  1.54599174e+02 
 8.12830516e+07  1.02079539e+04  1.43443388e+02 -6.85167553e+02 -5.36653573e-01  1.54879735e+03 -2.12429014e+00  1.54060455e+03  4.58114235e+00 -5.72064947e+03 -1.22866318e+01 -5.71161461e+03 -9.01876024e+01  1.02242323e+04  1.47016807e+02 
 8.31763771e+07  1.02081119e+04  1.35872896e+02 -6.85167877e+02 -3.94271934e-01  1.54879727e+03 -2.52096415e+00  1.54060755e+03  3.99380719e+00 -5.72066043e+03 -1.00511091e+01 -5.71170694e+03 -8.61829561e+01  1.02243917e+04  1.39512150e+02 
 8.51138038e+07  1.02082611e+04  1.28374221e+02 -6.85168148e+02 -2.52099146e-01  1.54879702e+03 -2.91897496e+00  1.54061024e+03  3.40858736e+00 -5.72067031e+03 -7.82090725e+00 -5.71179454e+03 -8.22238783e+01  1.02245424e+04  1.32081239e+02 
 8.70963590e+07  1.02084018e+04  1.20943404e+02 -6.85168366e+02 -1.10059857e-01  1.54879662e+03 -3.31853352e+00  1.54061262e+03  2.82517282e+00 -5.72067914e+03 -5.59484424e+00 -5.71187759e+03 -7.83082784e+01  1.02246847e+04  1.24720149e+02 
 8.91250938e+07  1.02085344e+04  1.13576518e+02 -6.85168532e+02  3.19212148e-02  1.54879606e+03 -3.71985160e+00  1.54061469e+03  2.24325445e+00 -5.72068695e+03 -3.37174038e+00 -5.71195628e+03 -7.44340883e+01  1.02248189e+04  1.17424993e+02 
 9.12010839e+07  1.02086591e+04  1.06269671e+02 -6.85168647e+02  1.73919320e-01  1.54879534e+03 -4.12314188e+00  1.54061645e+03  1.66252392e+00 -5.72069374e+03 -1.15041751e+00 -5.71203076e+03 -7.05992611e+01  1.02249452e+04  1.10191916e+02 
 9.33254301e+07  1.02087761e+04  9.90190015e+01 -6.85168710e+02  3.16009720e-01  1.54879447e+03 -4.52861812e+00  1.54061793e+03  1.08267355e+00 -5.72069953e+03  1.07030167e+00 -5.71210120e+03 -6.68017707e+01  1.02250640e+04  1.03017095e+02 
 9.54992586e+07  1.02088858e+04  9.18206765e+01 -6.85168721e+02  4.58267725e-01  1.54879343e+03 -4.93649522e+00  1.54061910e+03  5.03396072e-01 -5.72070433e+03  3.29159413e+00 -5.71216775e+03 -6.30396098e+01  1.02251754e+04  9.58967371e+01 
 9.77237221e+07  1.02089883e+04  8.46708906e+01 -6.85168682e+02  6.00768734e-01  1.54879222e+03 -5.34698935e+00  1.54061998e+03 -7.56154391e-02 -5.72070815e+03  5.51463719e+00 -5.71223054e+03 -5.93107899e+01  1.02252797e+04  8.88270791e+01 
 1.00000000e+08  1.02090840e+04  7.75658632e+01 -6.85168590e+02  7.43588276e-01  1.54879085e+03 -5.76031806e+00  1.54062058e+03 -6.54667794e-01 -5.72071101e+03  7.74060911e+00 -5.71228971e+03 -5.56133395e+01  1.02253772e+04  8.18043825e+01 
 1.02329299e+08  1.02091728e+04  7.05018368e+01 -6.85168447e+02  8.86802049e-01  1.54878931e+03 -6.17670042e+00  1.54062088e+03 -1.23406782e+00 -5.72071290e+03  9.97068974e+00 -5.71234538e+03 -5.19453033e+01  1.02254681e+04  7.48249334e+01 
 1.04712855e+08  1.02092552e+04  6.34750750e+01 -6.85168252e+02  1.03048596e+00  1.54878759e+03 -6.59635710e+00  1.54062090e+03 -1.81412255e+00 -5.72071384e+03  1.22060611e+01 -5.71239768e+03 -4.83047416e+01  1.02255524e+04  6.78850403e+01 
 1.07151931e+08  1.02093312e+04  5.64818608e+01 -6.85168005e+02  1.17471616e+00  1.54878570e+03 -7.01951052e+00  1.54062062e+03 -2.39513934e+00 -5.72071381e+03  1.44479081e+01 -5.71244671e+03 -4.46897285e+01  1.02256305e+04  6.09810320e+01 
 1.09647820e+08  1.02094010e+04  4.95184943e+01 -6.85167705e+02  1.31956909e+00  1.54878363e+03 -7.44638492e+00  1.54062006e+03 -2.97742606e+00 -5.72071283e+03  1.66974191e+01 -5.71249258e+03 -4.10983517e+01  1.02257025e+04  5.41092560e+01 
 1.12201845e+08  1.02094647e+04  4.25812909e+01 -6.85167351e+02  1.46512154e+00  1.54878137e+03 -7.87720654e+00  1.54061921e+03 -3.56129128e+00 -5.72071089e+03  1.89557864e+01 -5.71253538e+03 -3.75287110e+01  1.02257685e+04  4.72660763e+01 
 1.14815362e+08  1.02095225e+04  3.56665796e+01 -6.85166943e+02  1.61145064e+00  1.54877892e+03 -8.31220370e+00  1.54061806e+03 -4.14704438e+00 -5.72070799e+03  2.12242071e+01 -5.71257521e+03 -3.39789175e+01  1.02258287e+04  4.04478716e+01 
 1.17489755e+08  1.02095745e+04  2.87707008e+01 -6.85166480e+02  1.75863395e+00  1.54877628e+03 -8.75160692e+00  1.54061662e+03 -4.73499575e+00 -5.72070412e+03  2.35038838e+01 -5.71261214e+03 -3.04470925e+01  1.02258832e+04  3.36510335e+01 
 1.20226443e+08  1.02096208e+04  2.18900046e+01 -6.85165961e+02  1.90674948e+00  1.54877344e+03 -9.19564906e+00  1.54061489e+03 -5.32545693e+00 -5.72069927e+03  2.57960248e+01 -5.71264627e+03 -2.69313667e+01  1.02259321e+04  2.68719644e+01 
 1.23026877e+08  1.02096616e+04  1.50208486e+01 -6.85165384e+02  2.05587572e+00  1.54877038e+03 -9.64456542e+00  1.54061285e+03 -5.91874081e+00 -5.72069343e+03  2.81018452e+01 -5.71267766e+03 -2.34298790e+01  1.02259755e+04  2.01070759e+01 
 1.25892541e+08  1.02096968e+04  8.15959655e+00 -6.85164749e+02  2.20609171e+00  1.54876712e+03 -1.00985939e+01  1.54061050e+03 -6.51516175e+00 -5.72068659e+03  3.04225674e+01 -5.71270637e+03 -1.99407759e+01  1.02260135e+04  1.33527868e+01 
 1.28824955e+08  1.02097266e+04  1.30261581e+00 -6.85164054e+02  2.35747707e+00  1.54876364e+03 -1.05579751e+01  1.54060785e+03 -7.11503579e+00 -5.72067874e+03  3.27594215e+01 -5.71273247e+03 -1.64622100e+01  1.02260463e+04  6.60552123e+00 
 1.31825674e+08  1.02097511e+04 -5.55372415e+00 -6.85163298e+02  2.51011202e+00  1.54875992e+03 -1.10229524e+01  1.54060488e+03 -7.71868077e+00 -5.72066985e+03  3.51136463e+01 -5.71275601e+03 -1.29923394e+01  1.02260738e+04 -1.38293289e-01 
 1.34896288e+08  1.02097702e+04 -1.24130537e+01 -6.85162479e+02  2.66407745e+00  1.54875598e+03 -1.14937722e+01  1.54060159e+03 -8.32641653e+00 -5.72065992e+03  3.74864899e+01 -5.71277705e+03 -9.52932678e+00  1.02260961e+04 -6.88222761e+00 
 1.38038426e+08  1.02097841e+04 -1.92790052e+01 -6.85161596e+02  2.81945496e+00  1.54875179e+03 -1.19706839e+01  1.54059796e+03 -8.93856509e+00 -5.72064891e+03  3.98792101e+01 -5.71279562e+03 -6.07133821e+00  1.02261133e+04 -1.36298529e+01 
 1.41253754e+08  1.02097927e+04 -2.61552145e+01 -6.85160646e+02  2.97632689e+00  1.54874734e+03 -1.24539404e+01  1.54059400e+03 -9.55545078e+00 -5.72063681e+03  4.22930754e+01 -5.71281177e+03 -2.61654227e+00  1.02261253e+04 -2.03847424e+01 
 1.44543977e+08  1.02097961e+04 -3.30453232e+01 -6.85159627e+02  3.13477637e+00  1.54874264e+03 -1.29437975e+01  1.54058970e+03 -1.01774004e+01 -5.72062359e+03  4.47293654e+01 -5.71282553e+03  8.36890845e-01  1.02261324e+04 -2.71504735e+01 
 1.47910839e+08  1.02097943e+04 -3.99529803e+01 -6.85158538e+02  3.29488735e+00  1.54873766e+03 -1.34405148e+01  1.54058504e+03 -1.08047435e+01 -5.72060922e+03  4.71893716e+01 -5.71283693e+03  4.29079037e+00  1.02261343e+04 -3.39306294e+01 
 1.51356125e+08  1.02097873e+04 -4.68818444e+01 -6.85157376e+02  3.45674470e+00  1.54873240e+03 -1.39443555e+01  1.54058001e+03 -1.14378125e+01 -5.72059367e+03  4.96743981e+01 -5.71284600e+03  7.74698588e+00  1.02261312e+04 -4.07288012e+01 
 1.54881662e+08  1.02097750e+04 -5.38355852e+01 -6.85156138e+02  3.62043416e+00  1.54872684e+03 -1.44555865e+01  1.54057461e+03 -1.20769426e+01 -5.72057691e+03  5.21857623e+01 -5.71285274e+03  1.12073083e+01  1.02261231e+04 -4.75485895e+01 
 1.58489319e+08  1.02097575e+04 -6.08178860e+01 -6.85154822e+02  3.78604248e+00  1.54872098e+03 -1.49744785e+01  1.54056882e+03 -1.27224726e+01 -5.72055890e+03  5.47247955e+01 -5.71285719e+03  1.46735907e+01  1.02261099e+04 -5.43936067e+01 
 1.62181010e+08  1.02097347e+04 -6.78324451e+01 -6.85153426e+02  3.95365740e+00  1.54871480e+03 -1.55013066e+01  1.54056264e+03 -1.33747443e+01 -5.72053961e+03  5.72928438e+01 -5.71285934e+03  1.81476696e+01  1.02260916e+04 -6.12674784e+01 
 1.65958691e+08  1.02097065e+04 -7.48829780e+01 -6.85151945e+02  4.12336772e+00  1.54870829e+03 -1.60363496e+01  1.54055604e+03 -1.40341032e+01 -5.72051898e+03  5.98912685e+01 -5.71285921e+03  2.16313856e+01  1.02260681e+04 -6.81738457e+01 
 1.69824365e+08  1.02096729e+04 -8.19732194e+01 -6.85150378e+02  4.29526337e+00  1.54870144e+03 -1.65798910e+01  1.54054902e+03 -1.47008986e+01 -5.72049699e+03  6.25214471e+01 -5.71285679e+03  2.51265845e+01  1.02260395e+04 -7.51163670e+01 
 1.73780083e+08  1.02096339e+04 -8.91069249e+01 -6.85148720e+02  4.46943541e+00  1.54869422e+03 -1.71322188e+01  1.54054155e+03 -1.53754836e+01 -5.72047358e+03  6.51847739e+01 -5.71285207e+03  2.86351183e+01  1.02260056e+04 -8.20987200e+01 
 1.77827941e+08  1.02095893e+04 -9.62878733e+01 -6.85146969e+02  4.64597611e+00  1.54868663e+03 -1.76936252e+01  1.54053363e+03 -1.60582156e+01 -5.72044871e+03  6.78826608e+01 -5.71284505e+03  3.21588461e+01  1.02259663e+04 -8.91246033e+01 
 1.81970086e+08  1.02095390e+04 -1.03519868e+02 -6.85145120e+02  4.82497900e+00  1.54867865e+03 -1.82644078e+01  1.54052523e+03 -1.67494560e+01 -5.72042231e+03  7.06165380e+01 -5.71283571e+03  3.56996350e+01  1.02259217e+04 -9.61977386e+01 
 1.86208714e+08  1.02094830e+04 -1.10806741e+02 -6.85143169e+02  5.00653889e+00  1.54867026e+03 -1.88448687e+01  1.54051635e+03 -1.74495711e+01 -5.72039434e+03  7.33878548e+01 -5.71282403e+03  3.92593614e+01  1.02258716e+04 -1.03321873e+02 
 1.90546072e+08  1.02094210e+04 -1.18152351e+02 -6.85141113e+02  5.19075195e+00  1.54866145e+03 -1.94353153e+01  1.54050695e+03 -1.81589313e+01 -5.72036473e+03  7.61980802e+01 -5.71280999e+03  4.28399117e+01  1.02258158e+04 -1.10500780e+02 
 1.94984460e+08  1.02093531e+04 -1.25560590e+02 -6.85138948e+02  5.37771576e+00  1.54865219e+03 -2.00360602e+01  1.54049702e+03 -1.88779125e+01 -5.72033343e+03  7.90487040e+01 -5.71279355e+03  4.64431833e+01  1.02257544e+04 -1.17738263e+02 
 1.99526231e+08  1.02092790e+04 -1.33035381e+02 -6.85136667e+02  5.56752934e+00  1.54864247e+03 -2.06474215e+01  1.54048654e+03 -1.96068951e+01 -5.72030036e+03  8.19412374e+01 -5.71277469e+03  5.00710857e+01  1.02256870e+04 -1.25038155e+02 
 2.04173794e+08  1.02091986e+04 -1.40580683e+02 -6.85134267e+02  5.76029322e+00  1.54863226e+03 -2.12697227e+01  1.54047549e+03 -2.03462653e+01 -5.72026546e+03  8.48772137e+01 -5.71275336e+03  5.37255416e+01  1.02256137e+04 -1.32404324e+02 
 2.08929613e+08  1.02091118e+04 -1.48200494e+02 -6.85131743e+02  5.95610947e+00  1.54862155e+03 -2.19032933e+01  1.54046384e+03 -2.10964143e+01 -5.72022865e+03  8.78581891e+01 -5.71272952e+03  5.74084878e+01  1.02255342e+04 -1.39840671e+02 
 2.13796209e+08  1.02090182e+04 -1.55898849e+02 -6.85129089e+02  6.15508179e+00  1.54861031e+03 -2.25484687e+01  1.54045157e+03 -2.18577392e+01 -5.72018985e+03  9.08857441e+01 -5.71270311e+03  6.11218761e+01  1.02254484e+04 -1.47351135e+02 
 2.18776162e+08  1.02089178e+04 -1.63679825e+02 -6.85126300e+02  6.35731553e+00  1.54859852e+03 -2.32055902e+01  1.54043865e+03 -2.26306429e+01 -5.72014899e+03  9.39614833e+01 -5.71267408e+03  6.48676744e+01  1.02253561e+04 -1.54939694e+02 
 2.23872114e+08  1.02088103e+04 -1.71547544e+02 -6.85123369e+02  6.56291778e+00  1.54858614e+03 -2.38750057e+01  1.54042506e+03 -2.34155346e+01 -5.72010596e+03  9.70870373e+01 -5.71264237e+03  6.86478681e+01  1.02252571e+04 -1.62610369e+02 
 2.29086765e+08  1.02086955e+04 -1.79506172e+02 -6.85120291e+02  6.77199738e+00  1.54857317e+03 -2.45570693e+01  1.54041076e+03 -2.42128295e+01 -5.72006070e+03  1.00264063e+02 -5.71260791e+03  7.24644606e+01  1.02251512e+04 -1.70367220e+02 
 2.34422882e+08  1.02085731e+04 -1.87559925e+02 -6.85117059e+02  6.98466502e+00  1.54855956e+03 -2.52521419e+01  1.54039573e+03 -2.50229496e+01 -5.72001308e+03  1.03494244e+02 -5.71257063e+03  7.63194746e+01  1.02250381e+04 -1.78214358e+02 
 2.39883292e+08  1.02084430e+04 -1.95713066e+02 -6.85113665e+02  7.20103326e+00  1.54854529e+03 -2.59605912e+01  1.54037993e+03 -2.58463233e+01 -5.71996303e+03  1.06779293e+02 -5.71253044e+03  8.02149532e+01  1.02249177e+04 -1.86155937e+02 
 2.45470892e+08  1.02083047e+04 -2.03969913e+02 -6.85110104e+02  7.42121664e+00  1.54853033e+03 -2.66827920e+01  1.54036333e+03 -2.66833863e+01 -5.71991042e+03  1.10120950e+02 -5.71248727e+03  8.41529612e+01  1.02247896e+04 -1.94196164e+02 
 2.51188643e+08  1.02081581e+04 -2.12334839e+02 -6.85106367e+02  7.64533168e+00  1.54851465e+03 -2.74191263e+01  1.54034590e+03 -2.75345813e+01 -5.71985515e+03  1.13520989e+02 -5.71244103e+03  8.81355855e+01  1.02246537e+04 -2.02339296e+02 
 2.57039578e+08  1.02080027e+04 -2.20812272e+02 -6.85102446e+02  7.87349699e+00  1.54849822e+03 -2.81699834e+01  1.54032760e+03 -2.84003585e+01 -5.71979711e+03  1.16981209e+02 -5.71239160e+03  9.21649369e+01  1.02245095e+04 -2.10589645e+02 
 2.63026799e+08  1.02078384e+04 -2.29406702e+02 -6.85098333e+02  8.10583329e+00  1.54848099e+03 -2.89357604e+01  1.54030839e+03 -2.92811757e+01 -5.71973616e+03  1.20503447e+02 -5.71233890e+03  9.62431510e+01  1.02243568e+04 -2.18951580e+02 
 2.69153480e+08  1.02076647e+04 -2.38122676e+02 -6.85094020e+02  8.34246351e+00  1.54846293e+03 -2.97168621e+01  1.54028822e+03 -3.01774985e+01 -5.71967218e+03  1.24089567e+02 -5.71228280e+03  1.00372389e+02  1.02241953e+04 -2.27429529e+02 
 2.75422870e+08  1.02074812e+04 -2.46964811e+02 -6.85089497e+02  8.58351284e+00  1.54844402e+03 -3.05137014e+01  1.54026706e+03 -3.10898009e+01 -5.71960503e+03  1.27741472e+02 -5.71222319e+03  1.04554840e+02  1.02240247e+04 -2.36027980e+02 
 2.81838293e+08  1.02072876e+04 -2.55937785e+02 -6.85084755e+02  8.82910878e+00  1.54842419e+03 -3.13266995e+01  1.54024487e+03 -3.20185650e+01 -5.71953457e+03  1.31461096e+02 -5.71215994e+03  1.08792720e+02  1.02238445e+04 -2.44751484e+02 
 2.88403150e+08  1.02070835e+04 -2.65046349e+02 -6.85079783e+02  9.07938124e+00  1.54840342e+03 -3.21562861e+01  1.54022158e+03 -3.29642817e+01 -5.71946065e+03  1.35250412e+02 -5.71209291e+03  1.13088275e+02  1.02236544e+04 -2.53604661e+02 
 2.95120923e+08  1.02068684e+04 -2.74295323e+02 -6.85074571e+02  9.33446255e+00  1.54838166e+03 -3.30028994e+01  1.54019716e+03 -3.39274506e+01 -5.71938311e+03  1.39111427e+02 -5.71202198e+03  1.17443781e+02  1.02234540e+04 -2.62592195e+02 
 3.01995172e+08  1.02066419e+04 -2.83689601e+02 -6.85069109e+02  9.59448762e+00  1.54835886e+03 -3.38669867e+01  1.54017156e+03 -3.49085806e+01 -5.71930180e+03  1.43046188e+02 -5.71194697e+03  1.21861548e+02  1.02232429e+04 -2.71718845e+02 
 3.09029543e+08  1.02064034e+04 -2.93234155e+02 -6.85063383e+02  9.85959389e+00  1.54833497e+03 -3.47490044e+01  1.54014471e+03 -3.59081898e+01 -5.71921653e+03  1.47056779e+02 -5.71186774e+03  1.26343915e+02  1.02230206e+04 -2.80989440e+02 
 3.16227766e+08  1.02061526e+04 -3.02934034e+02 -6.85057383e+02  1.01299215e+01  1.54830995e+03 -3.56494183e+01  1.54011657e+03 -3.69268062e+01 -5.71912712e+03  1.51145327e+02 -5.71178412e+03  1.30893260e+02  1.02227866e+04 -2.90408886e+02 
 3.23593657e+08  1.02058888e+04 -3.12794370e+02 -6.85051096e+02  1.04056134e+01  1.54828374e+03 -3.65687037e+01  1.54008707e+03 -3.79649676e+01 -5.71903339e+03  1.55313998e+02 -5.71169592e+03  1.35511991e+02  1.02225405e+04 -2.99982167e+02 
 3.31131121e+08  1.02056115e+04 -3.22820379e+02 -6.85044508e+02  1.06868152e+01  1.54825628e+03 -3.75073459e+01  1.54005614e+03 -3.90232220e+01 -5.71893514e+03  1.59565002e+02 -5.71160297e+03  1.40202558e+02  1.02222817e+04 -3.09714348e+02 
 3.38844156e+08  1.02053200e+04 -3.33017363e+02 -6.85037605e+02  1.09736755e+01  1.54822752e+03 -3.84658403e+01  1.54002374e+03 -4.01021278e+01 -5.71883215e+03  1.63900590e+02 -5.71150506e+03  1.44967445e+02  1.02220096e+04 -3.19610579e+02 
 3.46736850e+08  1.02050139e+04 -3.43390716e+02 -6.85030373e+02  1.12663458e+01  1.54819739e+03 -3.94446925e+01  1.53998977e+03 -4.12022543e+01 -5.71872421e+03  1.68323060e+02 -5.71140199e+03  1.49809177e+02  1.02217238e+04 -3.29676093e+02 
 3.54813389e+08  1.02046924e+04 -3.53945923e+02 -6.85022796e+02  1.15649808e+01  1.54816584e+03 -4.04444190e+01  1.53995419e+03 -4.23241817e+01 -5.71861110e+03  1.72834757e+02 -5.71129354e+03  1.54730321e+02  1.02214235e+04 -3.39916214e+02 
 3.63078055e+08  1.02043549e+04 -3.64688563e+02 -6.85014858e+02  1.18697380e+01  1.54813280e+03 -4.14655469e+01  1.53991689e+03 -4.34685018e+01 -5.71849256e+03  1.77438069e+02 -5.71117947e+03  1.59733484e+02  1.02211083e+04 -3.50336358e+02 
 3.71535229e+08  1.02040006e+04 -3.75624316e+02 -6.85006543e+02  1.21807785e+01  1.54809818e+03 -4.25086147e+01  1.53987782e+03 -4.46358178e+01 -5.71836835e+03  1.82135437e+02 -5.71105955e+03  1.64821316e+02  1.02207772e+04 -3.60942034e+02 
 3.80189396e+08  1.02036288e+04 -3.86758962e+02 -6.84997833e+02  1.24982664e+01  1.54806193e+03 -4.35741720e+01  1.53983689e+03 -4.58267449e+01 -5.71823821e+03  1.86929349e+02 -5.71093352e+03  1.69996514e+02  1.02204298e+04 -3.71738850e+02 
 3.89045145e+08  1.02032387e+04 -3.98098385e+02 -6.84988709e+02  1.28223693e+01  1.54802397e+03 -4.46627804e+01  1.53979400e+03 -4.70419106e+01 -5.71810185e+03  1.91822345e+02 -5.71080111e+03  1.75261819e+02  1.02200652e+04 -3.82732512e+02 
 3.98107171e+08  1.02028295e+04 -4.09648577e+02 -6.84979152e+02  1.31532580e+01  1.54798421e+03 -4.57750132e+01  1.53974908e+03 -4.82819550e+01 -5.71795899e+03  1.96817018e+02 -5.71066204e+03  1.80620021e+02  1.02196827e+04 -3.93928831e+02 
 4.07380278e+08  1.02024002e+04 -4.21415639e+02 -6.84969142e+02  1.34911073e+01  1.54794257e+03 -4.69114562e+01  1.53970201e+03 -4.95475309e+01 -5.71780932e+03  2.01916013e+02 -5.71051602e+03  1.86073959e+02  1.02192815e+04 -4.05333725e+02 
 4.16869383e+08  1.02019501e+04 -4.33405785e+02 -6.84958658e+02  1.38360953e+01  1.54789896e+03 -4.80727076e+01  1.53965272e+03 -5.08393047e+01 -5.71765253e+03  2.07122032e+02 -5.71036273e+03  1.91626522e+02  1.02188606e+04 -4.16953218e+02 
 4.26579519e+08  1.02014781e+04 -4.45625349e+02 -6.84947677e+02  1.41884037e+01  1.54785330e+03 -4.92593786e+01  1.53960108e+03 -5.21579558e+01 -5.71748829e+03  2.12437832e+02 -5.71020185e+03  1.97280651e+02  1.02184193e+04 -4.28793449e+02 
 4.36515832e+08  1.02009832e+04 -4.58080781e+02 -6.84936176e+02  1.45482184e+01  1.54780547e+03 -5.04720932e+01  1.53954699e+03 -5.35041780e+01 -5.71731624e+03  2.17866229e+02 -5.71003305e+03  2.03039343e+02  1.02179565e+04 -4.40860670e+02 
 4.46683592e+08  1.02004644e+04 -4.70778656e+02 -6.84924131e+02  1.49157289e+01  1.54775539e+03 -5.17114893e+01  1.53949033e+03 -5.48786789e+01 -5.71713601e+03  2.23410098e+02 -5.70985595e+03  2.08905646e+02  1.02174713e+04 -4.53161256e+02 
 4.57088190e+08  1.01999205e+04 -4.83725674e+02 -6.84911516e+02  1.52911288e+01  1.54770294e+03 -5.29782183e+01  1.53943100e+03 -5.62821811e+01 -5.71694724e+03  2.29072377e+02 -5.70967018e+03  2.14882669e+02  1.02169627e+04 -4.65701698e+02 
 4.67735141e+08  1.01993505e+04 -4.96928667e+02 -6.84898305e+02  1.56746157e+01  1.54764802e+03 -5.42729457e+01  1.53936885e+03 -5.77154216e+01 -5.71674951e+03  2.34856063e+02 -5.70947535e+03  2.20973576e+02  1.02164296e+04 -4.78488617e+02 
 4.78630092e+08  1.01987532e+04 -5.10394600e+02 -6.84884470e+02  1.60663916e+01  1.54759051e+03 -5.55963515e+01  1.53930376e+03 -5.91791532e+01 -5.71654240e+03  2.40764220e+02 -5.70927105e+03  2.27181595e+02  1.02158709e+04 -4.91528761e+02 
 4.89778819e+08  1.01981271e+04 -5.24130572e+02 -6.84869981e+02  1.64666626e+01  1.54753029e+03 -5.69491304e+01  1.53923560e+03 -6.06741439e+01 -5.71632548e+03  2.46799977e+02 -5.70905683e+03  2.33510012e+02  1.02152853e+04 -5.04829008e+02 
 5.01187234e+08  1.01974711e+04 -5.38143825e+02 -6.84854807e+02  1.68756392e+01  1.54746722e+03 -5.83319921e+01  1.53916420e+03 -6.22011780e+01 -5.71609828e+03  2.52966529e+02 -5.70883226e+03  2.39962180e+02  1.02146716e+04 -5.18396374e+02 
 5.12861384e+08  1.01967837e+04 -5.52441746e+02 -6.84838917e+02  1.72935364e+01  1.54740118e+03 -5.97456619e+01  1.53908944e+03 -6.37610560e+01 -5.71586032e+03  2.59267142e+02 -5.70859683e+03  2.46541513e+02  1.02140285e+04 -5.32238014e+02 
 5.24807460e+08  1.01960635e+04 -5.67031866e+02 -6.84822277e+02  1.77205740e+01  1.54733203e+03 -6.11908806e+01  1.53901114e+03 -6.53545953e+01 -5.71561109e+03  2.65705151e+02 -5.70835007e+03  2.53251497e+02  1.02133547e+04 -5.46361224e+02 
 5.37031796e+08  1.01953089e+04 -5.81921871e+02 -6.84804851e+02  1.81569763e+01  1.54725961e+03 -6.26684053e+01  1.53892914e+03 -6.69826305e+01 -5.71535007e+03  2.72283966e+02 -5.70809143e+03  2.60095684e+02  1.02126487e+04 -5.60773447e+02 
 5.49540874e+08  1.01945183e+04 -5.97119601e+02 -6.84786604e+02  1.86029723e+01  1.54718379e+03 -6.41790097e+01  1.53884328e+03 -6.86460135e+01 -5.71507670e+03  2.79007069e+02 -5.70782038e+03  2.67077697e+02  1.02119091e+04 -5.75482277e+02 
 5.62341325e+08  1.01936901e+04 -6.12633055e+02 -6.84767495e+02  1.90587964e+01  1.54710438e+03 -6.57234839e+01  1.53875335e+03 -7.03456144e+01 -5.71479040e+03  2.85878018e+02 -5.70753633e+03  2.74201232e+02  1.02111342e+04 -5.90495459e+02 
 5.75439937e+08  1.01928225e+04 -6.28470395e+02 -6.84747486e+02  1.95246875e+01  1.54702124e+03 -6.73026356e+01  1.53865919e+03 -7.20823215e+01 -5.71449055e+03  2.92900451e+02 -5.70723869e+03  2.81470061e+02  1.02103224e+04 -6.05820899e+02 
