 time            v(finalp)       v(finaln)      
 2.32050000e-10  2.99623741e+00  2.56038382e+00 
 2.33050000e-10  2.99532478e+00  2.56237228e+00 
 2.34050000e-10  2.99427302e+00  2.56475408e+00 
 2.35050000e-10  2.99314233e+00  2.56738667e+00 
 2.36050000e-10  2.99198500e+00  2.57014868e+00 
 2.37050000e-10  2.99084328e+00  2.57293742e+00 
 2.38050000e-10  2.98975090e+00  2.57566738e+00 
 2.39000000e-10  2.98878267e+00  2.57814759e+00 
 2.39100000e-10  2.98868524e+00  2.57840085e+00 
 2.39300000e-10  2.98849296e+00  2.57890278e+00 
 2.39650000e-10  2.98816662e+00  2.57976334e+00 
 2.40000000e-10  2.98785325e+00  2.58059855e+00 
 2.40070000e-10  2.98779230e+00  2.58076179e+00 
 2.40210000e-10  2.98767164e+00  2.58108543e+00 
 2.40490000e-10  2.98743656e+00  2.58171948e+00 
 2.41050000e-10  2.98699148e+00  2.58293000e+00 
 2.42050000e-10  2.98628225e+00  2.58489351e+00 
 2.43050000e-10  2.98567860e+00  2.58662589e+00 
 2.44050000e-10  2.98514803e+00  2.58819959e+00 
 2.45050000e-10  2.98461194e+00  2.58974176e+00 
 2.46050000e-10  2.98394743e+00  2.59143102e+00 
 2.47050000e-10  2.98300130e+00  2.59348160e+00 
 2.48050000e-10  2.98160972e+00  2.59611698e+00 
 2.49050000e-10  2.97962042e+00  2.59953018e+00 
 2.50050000e-10  2.97691078e+00  2.60385675e+00 
 2.51050000e-10  2.97340302e+00  2.60915758e+00 
 2.52050000e-10  2.96907569e+00  2.61541271e+00 
 2.53050000e-10  2.96396920e+00  2.62252707e+00 
 2.54050000e-10  2.95818412e+00  2.63034467e+00 
 2.55050000e-10  2.95187229e+00  2.63866722e+00 
 2.56050000e-10  2.94522209e+00  2.64727309e+00 
 2.57050000e-10  2.93844052e+00  2.65593483e+00 
 2.58050000e-10  2.93173509e+00  2.66443324e+00 
 2.59050000e-10  2.92529798e+00  2.67256851e+00 
 2.60050000e-10  2.91929407e+00  2.68016833e+00 
 2.61050000e-10  2.91385423e+00  2.68709226e+00 
 2.62050000e-10  2.90906913e+00  2.69323706e+00 
 2.63050000e-10  2.90499292e+00  2.69853721e+00 
 2.64050000e-10  2.90164520e+00  2.70296281e+00 
 2.65050000e-10  2.89901526e+00  2.70651695e+00 
 2.66050000e-10  2.89706762e+00  2.70923166e+00 
 2.67050000e-10  2.89574805e+00  2.71116278e+00 
 2.68050000e-10  2.89498924e+00  2.71238421e+00 
 2.69050000e-10  2.89471605e+00  2.71298208e+00 
 2.70050000e-10  2.89484996e+00  2.71304917e+00 
 2.71050000e-10  2.89531282e+00  2.71268004e+00 
 2.72050000e-10  2.89602969e+00  2.71196688e+00 
 2.73050000e-10  2.89693106e+00  2.71099630e+00 
 2.74050000e-10  2.89795435e+00  2.70984704e+00 
