 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.00000000e+06 -8.37806102e+01  5.55732096e+03 -5.91104972e+02 -2.35790041e+02  1.31353346e+03  5.19566638e+02  9.48768725e+02  8.95811069e+02 -3.40554456e+03 -3.16591574e+03  4.69451063e+01 -3.10954412e+03 -8.39370398e+01  5.56621124e+03 
 7.76247117e+07  9.52656299e+03  1.48235833e+02 -6.85166732e+02 -8.22335184e-01  1.51907448e+03 -1.30835353e+00  1.51103223e+03  5.65286884e+00 -5.33894689e+03 -1.56679578e+01 -5.33035191e+03 -9.17897528e+01  9.54175274e+03  1.51453249e+02 
 7.94328235e+07  9.52672780e+03  1.41025501e+02 -6.85167165e+02 -6.79309072e-01  1.51907470e+03 -1.69540741e+00  1.51103582e+03  5.07174012e+00 -5.33895918e+03 -1.35685272e+01 -5.33044747e+03 -8.79614859e+01  9.54191884e+03  1.44300855e+02 
 8.12830516e+07  9.52688377e+03  1.33889700e+02 -6.85167543e+02 -5.36642877e-01  1.51907477e+03 -2.08336054e+00  1.51103908e+03  4.49329781e+00 -5.33897043e+03 -1.14762816e+01 -5.33053824e+03 -8.41797215e+01  9.54207612e+03  1.37224730e+02 
 8.31763771e+07  9.52703124e+03  1.26824666e+02 -6.85167867e+02 -3.94260989e-01  1.51907468e+03 -2.47241854e+00  1.51104203e+03  3.91723548e+00 -5.33898066e+03 -9.39011231e+00 -5.33062441e+03 -8.04424634e+01  9.54222494e+03  1.30221138e+02 
 8.51138038e+07  9.52717050e+03  1.19826667e+02 -6.85168138e+02 -2.52087946e-01  1.51907444e+03 -2.86278759e+00  1.51104467e+03  3.34324793e+00 -5.33898988e+03 -7.30891391e+00 -5.33070617e+03 -7.67477387e+01  9.54236559e+03  1.23286381e+02 
 8.70963590e+07  9.52730186e+03  1.12892006e+02 -6.85168357e+02 -1.10048397e-01  1.51907405e+03 -3.25467461e+00  1.51104700e+03  2.77103106e+00 -5.33899813e+03 -5.23158345e+00 -5.33078369e+03 -7.30935963e+01  9.54249839e+03  1.16416797e+02 
 8.91250938e+07  9.52742560e+03  1.06017021e+02 -6.85168523e+02  3.19329407e-02  1.51907350e+03 -3.64828728e+00  1.51104903e+03  2.20028168e+00 -5.33900542e+03 -3.15702002e+00 -5.33085713e+03 -6.94781061e+01  9.54262360e+03  1.09608757e+02 
 9.12010839e+07  9.52754198e+03  9.91980786e+01 -6.85168637e+02  1.73931318e-01  1.51907279e+03 -4.04383422e+00  1.51105076e+03  1.63069739e+00 -5.33901176e+03 -1.08412417e+00 -5.33092665e+03 -6.58993580e+01  9.54274150e+03  1.02858663e+02 
 9.33254301e+07  9.52765123e+03  9.24315754e+01 -6.85168700e+02  3.16021997e-01  1.51907193e+03 -4.44152507e+00  1.51105221e+03  1.06197641e+00 -5.33901717e+03  9.88202709e-01 -5.33099239e+03 -6.23554610e+01  9.54285234e+03  9.61629481e+01 
 9.54992586e+07  9.52775361e+03  8.57139346e+01 -6.85168712e+02  4.58280288e-01  1.51907091e+03 -4.84157060e+00  1.51105336e+03  4.93817373e-01 -5.33902165e+03  3.06105896e+00 -5.33105450e+03 -5.88445422e+01  9.54295634e+03  8.95180735e+01 
 9.77237221e+07  9.52784931e+03  7.90416047e+01 -6.85168672e+02  6.00781589e-01  1.51906973e+03 -5.24418284e+00  1.51105423e+03 -7.40807590e-02 -5.33902523e+03  5.13554321e+00 -5.33111311e+03 -5.53647456e+01  9.54305374e+03  8.29205261e+01 
 1.00000000e+08  9.52793855e+03  7.24110575e+01 -6.85168581e+02  7.43601431e-01  1.51906839e+03 -5.64957517e+00  1.51105481e+03 -6.42018907e-01 -5.33902790e+03  7.21275500e+00 -5.33116833e+03 -5.19142313e+01  9.54314474e+03  7.63668173e+01 
 1.02329299e+08  9.52802152e+03  6.58187866e+01 -6.85168438e+02  8.86815509e-01  1.51906687e+03 -6.05796243e+00  1.51105511e+03 -1.21029801e+00 -5.33902967e+03  9.29379533e+00 -5.33122030e+03 -4.84911750e+01  9.54322952e+03  6.98534815e+01 
 1.04712855e+08  9.52809838e+03  5.92613051e+01 -6.85168243e+02  1.03049973e+00  1.51906519e+03 -6.46956108e+00  1.51105512e+03 -1.77921920e+00 -5.33903054e+03  1.13797672e+01 -5.33126911e+03 -4.50937661e+01  9.54330828e+03  6.33770735e+01 
 1.07151931e+08  9.52816931e+03  5.27351441e+01 -6.85167996e+02  1.17473025e+00  1.51906334e+03 -6.88458924e+00  1.51105485e+03 -2.34908395e+00 -5.33903053e+03  1.34717764e+01 -5.33131488e+03 -4.17202076e+01  9.54338117e+03  5.69341675e+01 
 1.09647820e+08  9.52823445e+03  4.62368509e+01 -6.85167695e+02  1.31958352e+00  1.51906130e+03 -7.30326687e+00  1.51105430e+03 -2.92019421e+00 -5.33902962e+03  1.55709317e+01 -5.33135769e+03 -3.83687148e+01  9.54344835e+03  5.05213547e+01 
 1.12201845e+08  9.52829394e+03  3.97629871e+01 -6.85167342e+02  1.46513630e+00  1.51905909e+03 -7.72581585e+00  1.51105346e+03 -3.49285262e+00 -5.33902781e+03  1.76783459e+01 -5.33139764e+03 -3.50375145e+01  9.54350997e+03  4.41352421e+01 
 1.14815362e+08  9.52834791e+03  3.33101266e+01 -6.85166934e+02  1.61146574e+00  1.51905669e+03 -8.15246012e+00  1.51105234e+03 -4.06736263e+00 -5.33902511e+03  1.97951360e+01 -5.33143482e+03 -3.17248438e+01  9.54356615e+03  3.77724502e+01 
 1.17489755e+08  9.52839647e+03  2.68748545e+01 -6.85166470e+02  1.75864940e+00  1.51905410e+03 -8.58342578e+00  1.51105093e+03 -4.64402868e+00 -5.33902150e+03  2.19224242e+01 -5.33146930e+03 -2.84289498e+01  9.54361701e+03  3.14296116e+01 
 1.20226443e+08  9.52843973e+03  2.04537645e+01 -6.85165951e+02  1.90676529e+00  1.51905131e+03 -9.01894120e+00  1.51104923e+03 -5.22315632e+00 -5.33901698e+03  2.40613380e+01 -5.33150115e+03 -2.51480878e+01  9.54366266e+03  2.51033691e+01 
 1.23026877e+08  9.52847777e+03  1.40434577e+01 -6.85165375e+02  2.05589190e+00  1.51904831e+03 -9.45923719e+00  1.51104723e+03 -5.80505243e+00 -5.33901154e+03  2.62130114e+01 -5.33153045e+03 -2.18805212e+01  9.54370320e+03  1.87903739e+01 
 1.25892541e+08  9.52851067e+03  7.64054061e+00 -6.85164740e+02  2.20610827e+00  1.51904511e+03 -9.90454705e+00  1.51104493e+03 -6.39002535e+00 -5.33900517e+03  2.83785849e+01 -5.33155726e+03 -1.86245202e+01  9.54373872e+03  1.24872842e+01 
 1.28824955e+08  9.52853852e+03  1.24162327e+00 -6.85164045e+02  2.35749401e+00  1.51904170e+03 -1.03551068e+01  1.51104232e+03 -6.97838504e+00 -5.33899785e+03  3.05592065e+01 -5.33158162e+03 -1.53783609e+01  9.54376928e+03  6.19076277e+00 
 1.31825674e+08  9.52856136e+03 -5.15668230e+00 -6.85163289e+02  2.51012936e+00  1.51903806e+03 -1.08111551e+01  1.51103941e+03 -7.57044325e+00 -5.33898956e+03  3.27560322e+01 -5.33160360e+03 -1.21403244e+01  9.54379496e+03 -1.02524064e-01 
 1.34896288e+08  9.52857924e+03 -1.15577640e+01 -6.85162470e+02  2.66409519e+00  1.51903418e+03 -1.12729336e+01  1.51103618e+03 -8.16651368e+00 -5.33898030e+03  3.49702265e+01 -5.33162324e+03 -8.90869628e+00  9.54381580e+03 -6.39590865e+00 
 1.38038426e+08  9.52859220e+03 -1.79650114e+01 -6.85161586e+02  2.81947312e+00  1.51903007e+03 -1.17406871e+01  1.51103263e+03 -8.76691216e+00 -5.33897004e+03  3.72029632e+01 -5.33164059e+03 -5.68176499e+00  9.54383186e+03 -1.26927235e+01 
 1.41253754e+08  9.52860028e+03 -2.43818176e+01 -6.85160636e+02  2.97634547e+00  1.51902571e+03 -1.22146633e+01  1.51102874e+03 -9.37195680e+00 -5.33895875e+03  3.94554260e+01 -5.33165567e+03 -2.45782155e+00  9.54384316e+03 -1.89963033e+01 
 1.44543977e+08  9.52860348e+03 -3.08115808e+01 -6.85159618e+02  3.13479537e+00  1.51902110e+03 -1.26951134e+01  1.51102452e+03 -9.98196816e+00 -5.33894642e+03  4.17288089e+01 -5.33166852e+03  7.64841604e-01  9.54384973e+03 -2.53099863e+01 
 1.47910839e+08  9.52860181e+03 -3.72577062e+01 -6.85158528e+02  3.29490680e+00  1.51901622e+03 -1.31822919e+01  1.51101995e+03 -1.05972694e+01 -5.33893302e+03  4.40243171e+01 -5.33167917e+03  3.98793145e+00  9.54385159e+03 -3.16371163e+01 
 1.51356125e+08  9.52859527e+03 -4.37236079e+01 -6.85157366e+02  3.45676460e+00  1.51901106e+03 -1.36764569e+01  1.51101502e+03 -1.12181866e+01 -5.33891852e+03  4.63431674e+01 -5.33168764e+03  7.21315531e+00  9.54384873e+03 -3.79810444e+01 
 1.54881662e+08  9.52858385e+03 -5.02127106e+01 -6.85156128e+02  3.62045453e+00  1.51900561e+03 -1.41778702e+01  1.51100972e+03 -1.18450485e+01 -5.33890288e+03  4.86865892e+01 -5.33169395e+03  1.04422217e+01  9.54384116e+03 -4.43451307e+01 
 1.58489319e+08  9.52856752e+03 -5.67284514e+01 -6.85154813e+02  3.78606332e+00  1.51899986e+03 -1.46867975e+01  1.51100405e+03 -1.24781874e+01 -5.33888609e+03  5.10558248e+01 -5.33169811e+03  1.36768413e+01  9.54382885e+03 -5.07327462e+01 
 1.62181010e+08  9.52854624e+03 -6.32742814e+01 -6.85153416e+02  3.95367872e+00  1.51899380e+03 -1.52035082e+01  1.51099798e+03 -1.31179385e+01 -5.33886809e+03  5.34521302e+01 -5.33170013e+03  1.69187278e+01  9.54381178e+03 -5.71472742e+01 
 1.65958691e+08  9.52851998e+03 -6.98536679e+01 -6.85151936e+02  4.12338954e+00  1.51898741e+03 -1.57282761e+01  1.51099151e+03 -1.37646408e+01 -5.33884886e+03  5.58767756e+01 -5.33170002e+03  2.01695988e+01  9.54378991e+03 -6.35921126e+01 
 1.69824365e+08  9.52848867e+03 -7.64700959e+01 -6.85150368e+02  4.29528570e+00  1.51898069e+03 -1.62613791e+01  1.51098462e+03 -1.44186368e+01 -5.33882835e+03  5.83310465e+01 -5.33169777e+03  2.34311768e+01  9.54376320e+03 -7.00706752e+01 
 1.73780083e+08  9.52845225e+03 -8.31270702e+01 -6.85148711e+02  4.46945826e+00  1.51897361e+03 -1.68030997e+01  1.51097729e+03 -1.50802729e+01 -5.33880651e+03  6.08162438e+01 -5.33169338e+03  2.67051899e+01  9.54373159e+03 -7.65863939e+01 
 1.77827941e+08  9.52841064e+03 -8.98281171e+01 -6.85146959e+02  4.64599949e+00  1.51896617e+03 -1.73537246e+01  1.51096952e+03 -1.57498995e+01 -5.33878331e+03  6.33336852e+01 -5.33168684e+03  2.99933729e+01  9.54369502e+03 -8.31427201e+01 
 1.81970086e+08  9.52836375e+03 -9.65767860e+01 -6.85145110e+02  4.82500292e+00  1.51895834e+03 -1.79135455e+01  1.51096129e+03 -1.64278712e+01 -5.33875869e+03  6.58847050e+01 -5.33167814e+03  3.32974682e+01  9.54365339e+03 -8.97431271e+01 
 1.86208714e+08  9.52831149e+03 -1.03376652e+02 -6.85143160e+02  5.00656337e+00  1.51895012e+03 -1.84828588e+01  1.51095257e+03 -1.71145471e+01 -5.33873260e+03  6.84706557e+01 -5.33166726e+03  3.66192268e+01  9.54360664e+03 -9.63911111e+01 
 1.90546072e+08  9.52825374e+03 -1.10231317e+02 -6.85141104e+02  5.19077700e+00  1.51894147e+03 -1.90619659e+01  1.51094336e+03 -1.78102907e+01 -5.33870499e+03  7.10929081e+01 -5.33165417e+03  3.99604089e+01  9.54355465e+03 -1.03090194e+02 
 1.94984460e+08  9.52819039e+03 -1.17144411e+02 -6.85138938e+02  5.37774140e+00  1.51893239e+03 -1.96511735e+01  1.51093362e+03 -1.85154705e+01 -5.33867579e+03  7.37528522e+01 -5.33163885e+03  4.33227851e+01  9.54349732e+03 -1.09843924e+02 
 1.99526231e+08  9.52812128e+03 -1.24119597e+02 -6.85136658e+02  5.56755557e+00  1.51892286e+03 -2.02507935e+01  1.51092334e+03 -1.92304598e+01 -5.33864495e+03  7.64518982e+01 -5.33162126e+03  4.67081372e+01  9.54343453e+03 -1.16655879e+02 
 2.04173794e+08  9.52804629e+03 -1.31160569e+02 -6.85134258e+02  5.76032006e+00  1.51891285e+03 -2.08611434e+01  1.51091250e+03 -1.99556371e+01 -5.33861239e+03  7.91914768e+01 -5.33160137e+03  5.01182595e+01  9.54336613e+03 -1.23529667e+02 
 2.08929613e+08  9.52796525e+03 -1.38271057e+02 -6.85131734e+02  5.95613693e+00  1.51890234e+03 -2.14825462e+01  1.51090108e+03 -2.06913864e+01 -5.33857806e+03  8.19730402e+01 -5.33157914e+03  5.35549591e+01  9.54329200e+03 -1.30468930e+02 
 2.13796209e+08  9.52787799e+03 -1.45454826e+02 -6.85129080e+02  6.15510989e+00  1.51889131e+03 -2.21153307e+01  1.51088904e+03 -2.14380970e+01 -5.33854187e+03  8.47980629e+01 -5.33155451e+03  5.70200573e+01  9.54321196e+03 -1.37477343e+02 
 2.18776162e+08  9.52778432e+03 -1.52715682e+02 -6.85126290e+02  6.35734429e+00  1.51887975e+03 -2.27598320e+01  1.51087637e+03 -2.21961641e+01 -5.33850375e+03  8.76680425e+01 -5.33152744e+03  6.05153907e+01  9.54312586e+03 -1.44558618e+02 
 2.23872114e+08  9.52768404e+03 -1.60057470e+02 -6.85123359e+02  6.56294721e+00  1.51886761e+03 -2.34163911e+01  1.51086304e+03 -2.29659890e+01 -5.33846362e+03  9.05845003e+01 -5.33149787e+03  6.40428116e+01  9.54303350e+03 -1.51716507e+02 
 2.29086765e+08  9.52757695e+03 -1.67484078e+02 -6.85120281e+02  6.77202750e+00  1.51885488e+03 -2.40853553e+01  1.51084901e+03 -2.37479791e+01 -5.33842140e+03  9.35489822e+01 -5.33146573e+03  6.76041896e+01  9.54293470e+03 -1.58954799e+02 
 2.34422882e+08  9.52746281e+03 -1.74999439e+02 -6.85117049e+02  6.98469583e+00  1.51884154e+03 -2.47670787e+01  1.51083427e+03 -2.45425480e+01 -5.33837698e+03  9.65630597e+01 -5.33143096e+03  7.12014122e+01  9.54282923e+03 -1.66277329e+02 
 2.39883292e+08  9.52734138e+03 -1.82607534e+02 -6.85113655e+02  7.20106480e+00  1.51882754e+03 -2.54619218e+01  1.51081878e+03 -2.53501161e+01 -5.33833029e+03  9.96283304e+01 -5.33139349e+03  7.48363859e+01  9.54271689e+03 -1.73687976e+02 
 2.45470892e+08  9.52721241e+03 -1.90312390e+02 -6.85110094e+02  7.42124891e+00  1.51881287e+03 -2.61702523e+01  1.51080250e+03 -2.61711108e+01 -5.33828122e+03  1.02746419e+02 -5.33135322e+03  7.85110372e+01  9.54259742e+03 -1.81190662e+02 
 2.51188643e+08  9.52707561e+03 -1.98118089e+02 -6.85106357e+02  7.64536470e+00  1.51879749e+03 -2.68924447e+01  1.51078540e+03 -2.70059661e+01 -5.33822967e+03  1.05918978e+02 -5.33131009e+03  8.22273136e+01  9.54247058e+03 -1.88789363e+02 
 2.57039578e+08  9.52693071e+03 -2.06028761e+02 -6.85102436e+02  7.87353077e+00  1.51878137e+03 -2.76288810e+01  1.51076745e+03 -2.78551236e+01 -5.33817553e+03  1.09147690e+02 -5.33126399e+03  8.59871848e+01  9.54233610e+03 -1.96488100e+02 
 2.63026799e+08  9.52677739e+03 -2.14048597e+02 -6.85098323e+02  8.10586786e+00  1.51876448e+03 -2.83799506e+01  1.51074860e+03 -2.87190324e+01 -5.33811868e+03  1.12434266e+02 -5.33121483e+03  8.97926434e+01  9.54219369e+03 -2.04290952e+02 
 2.69153480e+08  9.52661534e+03 -2.22181841e+02 -6.85094010e+02  8.34249889e+00  1.51874677e+03 -2.91460506e+01  1.51072883e+03 -2.95981492e+01 -5.33805900e+03  1.15780447e+02 -5.33116251e+03  9.36457063e+01  9.54204305e+03 -2.12202049e+02 
 2.75422870e+08  9.52644419e+03 -2.30432799e+02 -6.85089487e+02  8.58354904e+00  1.51872821e+03 -2.99275859e+01  1.51070807e+03 -3.04929387e+01 -5.33799636e+03  1.19188007e+02 -5.33110691e+03  9.75484156e+01  9.54188386e+03 -2.20225580e+02 
 2.81838293e+08  9.52626359e+03 -2.38805839e+02 -6.85084745e+02  8.82914583e+00  1.51870877e+03 -3.07249696e+01  1.51068630e+03 -3.14038740e+01 -5.33793064e+03  1.22658752e+02 -5.33104792e+03  1.01502840e+02  9.54171578e+03 -2.28365792e+02 
 2.88403150e+08  9.52607317e+03 -2.47305392e+02 -6.85079773e+02  9.07941914e+00  1.51868840e+03 -3.15386231e+01  1.51066347e+03 -3.23314363e+01 -5.33786169e+03  1.26194523e+02 -5.33098540e+03  1.05511074e+02  9.54153845e+03 -2.36626995e+02 
 2.95120923e+08  9.52587250e+03 -2.55935957e+02 -6.85074561e+02  9.33450134e+00  1.51866705e+03 -3.23689763e+01  1.51063952e+03 -3.32761158e+01 -5.33778936e+03  1.29797192e+02 -5.33091923e+03  1.09575243e+02  9.54135151e+03 -2.45013562e+02 
 3.01995172e+08  9.52566118e+03 -2.64702101e+02 -6.85069099e+02  9.59452731e+00  1.51864469e+03 -3.32164678e+01  1.51061440e+03 -3.42384116e+01 -5.33771351e+03  1.33468669e+02 -5.33084927e+03  1.13697501e+02  9.54115455e+03 -2.53529930e+02 
 3.09029543e+08  9.52543874e+03 -2.73608462e+02 -6.85063373e+02  9.85963451e+00  1.51862126e+03 -3.40815454e+01  1.51058807e+03 -3.52188319e+01 -5.33763397e+03  1.37210900e+02 -5.33077537e+03  1.17880032e+02  9.54094715e+03 -2.62180609e+02 
 3.16227766e+08  9.52520473e+03 -2.82659753e+02 -6.85057373e+02  1.01299631e+01  1.51859672e+03 -3.49646657e+01  1.51056047e+03 -3.62178945e+01 -5.33755058e+03  1.41025867e+02 -5.33069737e+03  1.22125053e+02  9.54072888e+03 -2.70970175e+02 
 3.23593657e+08  9.52495863e+03 -2.91860762e+02 -6.85051086e+02  1.04056559e+01  1.51857101e+03 -3.58662951e+01  1.51053153e+03 -3.72361268e+01 -5.33746315e+03  1.44915594e+02 -5.33061511e+03  1.26434813e+02  9.54049927e+03 -2.79903279e+02 
 3.31131121e+08  9.52469993e+03 -3.01216357e+02 -6.85044498e+02  1.06868587e+01  1.51854408e+03 -3.67869095e+01  1.51050120e+03 -3.82740663e+01 -5.33737150e+03  1.48882141e+02 -5.33052841e+03  1.30811597e+02  9.54025783e+03 -2.88984647e+02 
 3.38844156e+08  9.52442808e+03 -3.10731485e+02 -6.85037595e+02  1.09737200e+01  1.51851587e+03 -3.77269948e+01  1.51046941e+03 -3.93322608e+01 -5.33727544e+03  1.52927609e+02 -5.33043708e+03  1.35257723e+02  9.54000406e+03 -2.98219085e+02 
 3.46736850e+08  9.52414251e+03 -3.20411179e+02 -6.85030362e+02  1.12663914e+01  1.51848633e+03 -3.86870469e+01  1.51043610e+03 -4.04112686e+01 -5.33717475e+03  1.57054143e+02 -5.33034094e+03  1.39775547e+02  9.53973740e+03 -3.07611476e+02 
 3.54813389e+08  9.52384260e+03 -3.30260557e+02 -6.85022785e+02  1.15650274e+01  1.51845538e+03 -3.96675723e+01  1.51040120e+03 -4.15116589e+01 -5.33706924e+03  1.61263930e+02 -5.33023978e+03  1.44367464e+02  9.53945731e+03 -3.17166788e+02 
 3.63078055e+08  9.52352772e+03 -3.40284826e+02 -6.85014848e+02  1.18697857e+01  1.51842297e+03 -4.06690880e+01  1.51036462e+03 -4.26340119e+01 -5.33695867e+03  1.65559199e+02 -5.33013338e+03  1.49035907e+02  9.53916318e+03 -3.26890075e+02 
 3.71535229e+08  9.52319720e+03 -3.50489286e+02 -6.85006533e+02  1.21808273e+01  1.51838902e+03 -4.16921222e+01  1.51032630e+03 -4.37789193e+01 -5.33684281e+03  1.69942227e+02 -5.33002152e+03  1.53783349e+02  9.53885438e+03 -3.36786477e+02 
 3.80189396e+08  9.52285034e+03 -3.60879329e+02 -6.84997822e+02  1.24983164e+01  1.51835347e+03 -4.27372139e+01  1.51028615e+03 -4.49469846e+01 -5.33672141e+03  1.74415336e+02 -5.32990396e+03  1.58612305e+02  9.53853027e+03 -3.46861228e+02 
 3.89045145e+08  9.52248641e+03 -3.71460448e+02 -6.84988698e+02  1.28224204e+01  1.51831623e+03 -4.38049139e+01  1.51024409e+03 -4.61388232e+01 -5.33659422e+03  1.78980896e+02 -5.32978046e+03  1.63525335e+02  9.53819015e+03 -3.57119651e+02 
 3.98107171e+08  9.52210463e+03 -3.82238232e+02 -6.84979141e+02  1.31533104e+01  1.51827724e+03 -4.48957847e+01  1.51020002e+03 -4.73550628e+01 -5.33646096e+03  1.83641326e+02 -5.32965074e+03  1.68525041e+02  9.53783331e+03 -3.67567170e+02 
 4.07380278e+08  9.52170419e+03 -3.93218375e+02 -6.84969131e+02  1.34911609e+01  1.51823640e+03 -4.60104006e+01  1.51015386e+03 -4.85963438e+01 -5.33632135e+03  1.88399094e+02 -5.32951453e+03  1.73614072e+02  9.53745898e+03 -3.78209305e+02 
 4.16869383e+08  9.52128425e+03 -4.04406676e+02 -6.84958647e+02  1.38361500e+01  1.51819363e+03 -4.71493484e+01  1.51010551e+03 -4.98633197e+01 -5.33617510e+03  1.93256722e+02 -5.32937155e+03  1.78795124e+02  9.53706638e+03 -3.89051679e+02 
 4.26579519e+08  9.52084390e+03 -4.15809044e+02 -6.84947666e+02  1.41884598e+01  1.51814884e+03 -4.83132274e+01  1.51005486e+03 -5.11566570e+01 -5.33602190e+03  1.98216782e+02 -5.32922149e+03  1.84070942e+02  9.53665466e+03 -4.00100020e+02 
 4.36515832e+08  9.52038222e+03 -4.27431499e+02 -6.84936165e+02  1.45482758e+01  1.51810193e+03 -4.95026500e+01  1.51000181e+03 -5.24770360e+01 -5.33586141e+03  2.03281902e+02 -5.32906402e+03  1.89444320e+02  9.53622296e+03 -4.11360163e+02 
 4.46683592e+08  9.51989822e+03 -4.39280176e+02 -6.84924120e+02  1.49157876e+01  1.51805281e+03 -5.07182415e+01  1.50994624e+03 -5.38251510e+01 -5.33569330e+03  2.08454764e+02 -5.32889883e+03  1.94918105e+02  9.53577035e+03 -4.22838053e+02 
 4.57088190e+08  9.51939089e+03 -4.51361327e+02 -6.84911505e+02  1.52911888e+01  1.51800137e+03 -5.19606408e+01  1.50988804e+03 -5.52017104e+01 -5.33551721e+03  2.13738109e+02 -5.32872555e+03  2.00495196e+02  9.53529588e+03 -4.34539751e+02 
 4.67735141e+08  9.51885913e+03 -4.63681327e+02 -6.84898294e+02  1.56746772e+01  1.51794751e+03 -5.32305009e+01  1.50982709e+03 -5.66074373e+01 -5.33533277e+03  2.19134735e+02 -5.32854382e+03  2.06178547e+02  9.53479854e+03 -4.46471433e+02 
 4.78630092e+08  9.51830183e+03 -4.76246674e+02 -6.84884458e+02  1.60664545e+01  1.51789110e+03 -5.45284885e+01  1.50976325e+03 -5.80430698e+01 -5.33513959e+03  2.24647499e+02 -5.32835325e+03  2.11971168e+02  9.53427727e+03 -4.58639396e+02 
 4.89778819e+08  9.51771779e+03 -4.89063994e+02 -6.84869969e+02  1.64667269e+01  1.51783203e+03 -5.58552849e+01  1.50969639e+03 -5.95093614e+01 -5.33493724e+03  2.30279321e+02 -5.32815343e+03  2.17876126e+02  9.53373097e+03 -4.71050058e+02 
 5.01187234e+08  9.51710578e+03 -5.02140044e+02 -6.84854795e+02  1.68757050e+01  1.51777017e+03 -5.72115864e+01  1.50962637e+03 -6.10070812e+01 -5.33472531e+03  2.36033184e+02 -5.32794395e+03  2.23896549e+02  9.53315847e+03 -4.83709967e+02 
 5.12861384e+08  9.51646451e+03 -5.15481716e+02 -6.84838905e+02  1.72936038e+01  1.51770540e+03 -5.85981042e+01  1.50955304e+03 -6.25370145e+01 -5.33450335e+03  2.41912133e+02 -5.32772435e+03  2.30035625e+02  9.53255857e+03 -4.96625797e+02 
 5.24807460e+08  9.51579260e+03 -5.29096040e+02 -6.84822265e+02  1.77206429e+01  1.51763758e+03 -6.00155650e+01  1.50947624e+03 -6.40999628e+01 -5.33427087e+03  2.47919283e+02 -5.32749417e+03  2.36296605e+02  9.53192998e+03 -5.09804358e+02 
 5.37031796e+08  9.51508863e+03 -5.42990185e+02 -6.84804839e+02  1.81570468e+01  1.51756655e+03 -6.14647113e+01  1.50939582e+03 -6.56967447e+01 -5.33402740e+03  2.54057812e+02 -5.32725292e+03  2.42682802e+02  9.53127137e+03 -5.23252594e+02 
 5.49540874e+08  9.51435111e+03 -5.57171469e+02 -6.84786592e+02  1.86030445e+01  1.51749218e+03 -6.29463018e+01  1.50931159e+03 -6.73281959e+01 -5.33377240e+03  2.60330971e+02 -5.32700009e+03  2.49197599e+02  9.53058135e+03 -5.36977591e+02 
 5.62341325e+08  9.51357847e+03 -5.71647354e+02 -6.84767483e+02  1.90588702e+01  1.51741431e+03 -6.44611117e+01  1.50922340e+03 -6.89951697e+01 -5.33350534e+03  2.66742080e+02 -5.32673513e+03  2.55844444e+02  9.52985844e+03 -5.50986579e+02 
 5.75439937e+08  9.51276906e+03 -5.86425458e+02 -6.84747473e+02  1.95247630e+01  1.51733276e+03 -6.60099329e+01  1.50913104e+03 -7.06985373e+01 -5.33322564e+03  2.73294533e+02 -5.32645749e+03  2.62626855e+02  9.52910112e+03 -5.65286931e+02 
 5.88843655e+08  9.51192118e+03 -6.01513554e+02 -6.84726520e+02  2.00009672e+01  1.51724737e+03 -6.75935749e+01  1.50903432e+03 -7.24391885e+01 -5.33293272e+03  2.79991798e+02 -5.32616658e+03  2.69548422e+02  9.52830777e+03 -5.79886176e+02 
 6.02559586e+08  9.51103301e+03 -6.16919573e+02 -6.84704579e+02  2.04877325e+01  1.51715796e+03 -6.92128646e+01  1.50893304e+03 -7.42180318e+01 -5.33262596e+03  2.86837419e+02 -5.32586176e+03  2.76612809e+02  9.52747670e+03 -5.94791993e+02 
 6.16595002e+08  9.51010268e+03 -6.32651613e+02 -6.84681603e+02  2.09853136e+01  1.51706434e+03 -7.08686467e+01  1.50882699e+03 -7.60359948e+01 -5.33230468e+03  2.93835018e+02 -5.32554241e+03  2.83823754e+02  9.52660616e+03 -6.10012223e+02 
 6.30957344e+08  9.50912820e+03 -6.48717936e+02 -6.84657545e+02  2.14939712e+01  1.51696631e+03 -7.25617847e+01  1.50871593e+03 -7.78940250e+01 -5.33196823e+03  3.00988298e+02 -5.32520783e+03  2.91185072e+02  9.52569430e+03 -6.25554867e+02 
 6.45654229e+08  9.50810751e+03 -6.65126979e+02 -6.84632353e+02  2.20139713e+01  1.51686366e+03 -7.42931604e+01  1.50859964e+03 -7.97930898e+01 -5.33161586e+03  3.08301044e+02 -5.32485732e+03  2.98700659e+02  9.52473916e+03 -6.41428092e+02 
 6.60693448e+08  9.50703844e+03 -6.81887353e+02 -6.84605974e+02  2.25455857e+01  1.51675618e+03 -7.60636752e+01  1.50847787e+03 -8.17341770e+01 -5.33124685e+03  3.15777123e+02 -5.32449012e+03  3.06374490e+02  9.52373874e+03 -6.57640236e+02 
 6.76082975e+08  9.50591871e+03 -6.99007849e+02 -6.84578352e+02  2.30890923e+01  1.51664364e+03 -7.78742497e+01  1.50835036e+03 -8.37182956e+01 -5.33086040e+03  3.23420491e+02 -5.32410546e+03  3.14210624e+02  9.52269089e+03 -6.74199811e+02 
