 frequency       v(finalp,finaln) v(finalp,finaln)
 2.39883292e+07 -2.04582147e+03 -3.23568746e+02 
 2.45470892e+07 -2.05272731e+03 -3.26538035e+02 
 2.51188643e+07 -2.05976168e+03 -3.29387378e+02 
 2.57039578e+07 -2.06692067e+03 -3.32110278e+02 
 2.63026799e+07 -2.07419998e+03 -3.34700354e+02 
 2.69153480e+07 -2.08159489e+03 -3.37151381e+02 
 2.75422870e+07 -2.08910029e+03 -3.39457311e+02 
 2.81838293e+07 -2.09671069e+03 -3.41612309e+02 
 2.88403150e+07 -2.10442019e+03 -3.43610785e+02 
 2.95120923e+07 -2.11222256e+03 -3.45447417e+02 
 3.01995172e+07 -2.12011117e+03 -3.47117186e+02 
 3.09029543e+07 -2.12807910e+03 -3.48615403e+02 
 3.16227766e+07 -2.13611909e+03 -3.49937736e+02 
 3.23593657e+07 -2.14422359e+03 -3.51080233e+02 
 3.31131121e+07 -2.15238479e+03 -3.52039350e+02 
 3.38844156e+07 -2.16059467e+03 -3.52811967e+02 
 3.46736850e+07 -2.16884496e+03 -3.53395412e+02 
 3.54813389e+07 -2.17712725e+03 -3.53787476e+02 
 3.63078055e+07 -2.18543297e+03 -3.53986427e+02 
 3.71535229e+07 -2.19375346e+03 -3.53991017e+02 
 3.80189396e+07 -2.20207999e+03 -3.53800497e+02 
 3.89045145e+07 -2.21040379e+03 -3.53414615e+02 
 3.98107171e+07 -2.21871611e+03 -3.52833622e+02 
 4.07380278e+07 -2.22700822e+03 -3.52058266e+02 
 4.16869383e+07 -2.23527149e+03 -3.51089791e+02 
 4.26579519e+07 -2.24349740e+03 -3.49929924e+02 
 4.36515832e+07 -2.25167758e+03 -3.48580869e+02 
 4.46683592e+07 -2.25980384e+03 -3.47045287e+02 
 4.57088190e+07 -2.26786820e+03 -3.45326284e+02 
 4.67735141e+07 -2.27586294e+03 -3.43427387e+02 
 4.78630092e+07 -2.28378061e+03 -3.41352524e+02 
 4.89778819e+07 -2.29161407e+03 -3.39105998e+02 
 5.01187234e+07 -2.29935648e+03 -3.36692465e+02 
 5.12861384e+07 -2.30700136e+03 -3.34116900e+02 
 5.24807460e+07 -2.31454261e+03 -3.31384573e+02 
 5.37031796e+07 -2.32197447e+03 -3.28501017e+02 
 5.49540874e+07 -2.32929161e+03 -3.25471997e+02 
 5.62341325e+07 -2.33648908e+03 -3.22303479e+02 
 5.75439937e+07 -2.34356233e+03 -3.19001600e+02 
 5.88843655e+07 -2.35050724e+03 -3.15572636e+02 
 6.02559586e+07 -2.35732010e+03 -3.12022969e+02 
 6.16595002e+07 -2.36399762e+03 -3.08359061e+02 
 6.30957344e+07 -2.37053690e+03 -3.04587423e+02 
 6.45654229e+07 -2.37693545e+03 -3.00714585e+02 
