 time            v(vinp)         v(vout)        
 6.71625000e-08  1.25000000e+00  1.24048826e+00 
 6.71875000e-08  1.25000000e+00  1.24049192e+00 
 6.72125000e-08  1.25000000e+00  1.24049558e+00 
 6.72375000e-08  1.25000000e+00  1.24049923e+00 
 6.72625000e-08  1.25000000e+00  1.24050287e+00 
 6.72875000e-08  1.25000000e+00  1.24050652e+00 
 6.73125000e-08  1.25000000e+00  1.24051015e+00 
 6.73375000e-08  1.25000000e+00  1.24051378e+00 
 6.73625000e-08  1.25000000e+00  1.24051741e+00 
 6.73875000e-08  1.25000000e+00  1.24052103e+00 
 6.74125000e-08  1.25000000e+00  1.24052464e+00 
 6.74375000e-08  1.25000000e+00  1.24052825e+00 
 6.74625000e-08  1.25000000e+00  1.24053186e+00 
 6.74875000e-08  1.25000000e+00  1.24053546e+00 
 6.75125000e-08  1.25000000e+00  1.24053905e+00 
 6.75375000e-08  1.25000000e+00  1.24054264e+00 
 6.75625000e-08  1.25000000e+00  1.24054622e+00 
 6.75875000e-08  1.25000000e+00  1.24054980e+00 
 6.76125000e-08  1.25000000e+00  1.24055337e+00 
 6.76375000e-08  1.25000000e+00  1.24055694e+00 
 6.76625000e-08  1.25000000e+00  1.24056050e+00 
 6.76875000e-08  1.25000000e+00  1.24056406e+00 
 6.77125000e-08  1.25000000e+00  1.24056761e+00 
 6.77375000e-08  1.25000000e+00  1.24057116e+00 
 6.77625000e-08  1.25000000e+00  1.24057470e+00 
 6.77875000e-08  1.25000000e+00  1.24057824e+00 
 6.78125000e-08  1.25000000e+00  1.24058177e+00 
 6.78375000e-08  1.25000000e+00  1.24058530e+00 
 6.78625000e-08  1.25000000e+00  1.24058882e+00 
 6.78875000e-08  1.25000000e+00  1.24059234e+00 
 6.79125000e-08  1.25000000e+00  1.24059585e+00 
 6.79375000e-08  1.25000000e+00  1.24059935e+00 
 6.79625000e-08  1.25000000e+00  1.24060285e+00 
 6.79875000e-08  1.25000000e+00  1.24060635e+00 
 6.80125000e-08  1.25000000e+00  1.24060984e+00 
 6.80375000e-08  1.25000000e+00  1.24061333e+00 
 6.80625000e-08  1.25000000e+00  1.24061681e+00 
 6.80875000e-08  1.25000000e+00  1.24062028e+00 
 6.81125000e-08  1.25000000e+00  1.24062375e+00 
 6.81375000e-08  1.25000000e+00  1.24062722e+00 
 6.81625000e-08  1.25000000e+00  1.24063068e+00 
 6.81875000e-08  1.25000000e+00  1.24063414e+00 
 6.82125000e-08  1.25000000e+00  1.24063759e+00 
 6.82375000e-08  1.25000000e+00  1.24064103e+00 
 6.82625000e-08  1.25000000e+00  1.24064447e+00 
 6.82875000e-08  1.25000000e+00  1.24064791e+00 
 6.83125000e-08  1.25000000e+00  1.24065134e+00 
 6.83375000e-08  1.25000000e+00  1.24065477e+00 
 6.83625000e-08  1.25000000e+00  1.24065819e+00 
 6.83875000e-08  1.25000000e+00  1.24066160e+00 
 6.84125000e-08  1.25000000e+00  1.24066501e+00 
 6.84375000e-08  1.25000000e+00  1.24066842e+00 
 6.84625000e-08  1.25000000e+00  1.24067182e+00 
 6.84875000e-08  1.25000000e+00  1.24067522e+00 
 6.85125000e-08  1.25000000e+00  1.24067861e+00 
 6.85375000e-08  1.25000000e+00  1.24068200e+00 
 6.85625000e-08  1.25000000e+00  1.24068538e+00 
 6.85875000e-08  1.25000000e+00  1.24068876e+00 
 6.86125000e-08  1.25000000e+00  1.24069213e+00 
 6.86375000e-08  1.25000000e+00  1.24069549e+00 
 6.86625000e-08  1.25000000e+00  1.24069886e+00 
 6.86875000e-08  1.25000000e+00  1.24070221e+00 
 6.87125000e-08  1.25000000e+00  1.24070557e+00 
 6.87375000e-08  1.25000000e+00  1.24070892e+00 
 6.87625000e-08  1.25000000e+00  1.24071226e+00 
 6.87875000e-08  1.25000000e+00  1.24071560e+00 
 6.88125000e-08  1.25000000e+00  1.24071893e+00 
 6.88375000e-08  1.25000000e+00  1.24072226e+00 
 6.88625000e-08  1.25000000e+00  1.24072558e+00 
 6.88875000e-08  1.25000000e+00  1.24072890e+00 
 6.89125000e-08  1.25000000e+00  1.24073222e+00 
 6.89375000e-08  1.25000000e+00  1.24073553e+00 
 6.89625000e-08  1.25000000e+00  1.24073883e+00 
 6.89875000e-08  1.25000000e+00  1.24074213e+00 
 6.90125000e-08  1.25000000e+00  1.24074543e+00 
 6.90375000e-08  1.25000000e+00  1.24074872e+00 
 6.90625000e-08  1.25000000e+00  1.24075201e+00 
 6.90875000e-08  1.25000000e+00  1.24075529e+00 
 6.91125000e-08  1.25000000e+00  1.24075856e+00 
 6.91375000e-08  1.25000000e+00  1.24076184e+00 
 6.91625000e-08  1.25000000e+00  1.24076510e+00 
 6.91875000e-08  1.25000000e+00  1.24076837e+00 
 6.92125000e-08  1.25000000e+00  1.24077162e+00 
 6.92375000e-08  1.25000000e+00  1.24077488e+00 
 6.92625000e-08  1.25000000e+00  1.24077813e+00 
 6.92875000e-08  1.25000000e+00  1.24078137e+00 
 6.93125000e-08  1.25000000e+00  1.24078461e+00 
 6.93375000e-08  1.25000000e+00  1.24078785e+00 
 6.93625000e-08  1.25000000e+00  1.24079108e+00 
 6.93875000e-08  1.25000000e+00  1.24079430e+00 
 6.94125000e-08  1.25000000e+00  1.24079752e+00 
 6.94375000e-08  1.25000000e+00  1.24080074e+00 
 6.94625000e-08  1.25000000e+00  1.24080395e+00 
 6.94875000e-08  1.25000000e+00  1.24080716e+00 
 6.95125000e-08  1.25000000e+00  1.24081036e+00 
 6.95375000e-08  1.25000000e+00  1.24081356e+00 
 6.95625000e-08  1.25000000e+00  1.24081676e+00 
 6.95875000e-08  1.25000000e+00  1.24081994e+00 
 6.96125000e-08  1.25000000e+00  1.24082313e+00 
 6.96375000e-08  1.25000000e+00  1.24082631e+00 
 6.96625000e-08  1.25000000e+00  1.24082949e+00 
 6.96875000e-08  1.25000000e+00  1.24083266e+00 
 6.97125000e-08  1.25000000e+00  1.24083582e+00 
 6.97375000e-08  1.25000000e+00  1.24083899e+00 
 6.97625000e-08  1.25000000e+00  1.24084214e+00 
 6.97875000e-08  1.25000000e+00  1.24084530e+00 
 6.98125000e-08  1.25000000e+00  1.24084845e+00 
 6.98375000e-08  1.25000000e+00  1.24085159e+00 
 6.98625000e-08  1.25000000e+00  1.24085473e+00 
 6.98875000e-08  1.25000000e+00  1.24085787e+00 
 6.99125000e-08  1.25000000e+00  1.24086100e+00 
