 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 7.71400000e-11  1.89318592e+00  1.70681408e+00  2.56146646e+00  2.87259685e+00 
 7.76400000e-11  1.89374141e+00  1.70625859e+00  2.56055441e+00  2.87344323e+00 
 7.81400000e-11  1.89429597e+00  1.70570403e+00  2.55964590e+00  2.87428602e+00 
 7.86400000e-11  1.89484960e+00  1.70515040e+00  2.55874096e+00  2.87512520e+00 
 7.91400000e-11  1.89540230e+00  1.70459770e+00  2.55783960e+00  2.87596073e+00 
 7.96400000e-11  1.89595406e+00  1.70404594e+00  2.55694185e+00  2.87679258e+00 
 8.01400000e-11  1.89650487e+00  1.70349513e+00  2.55604773e+00  2.87762071e+00 
 8.06400000e-11  1.89705472e+00  1.70294528e+00  2.55515726e+00  2.87844509e+00 
 8.11400000e-11  1.89760362e+00  1.70239638e+00  2.55427046e+00  2.87926568e+00 
 8.16400000e-11  1.89815155e+00  1.70184845e+00  2.55338735e+00  2.88008246e+00 
 8.21400000e-11  1.89869852e+00  1.70130148e+00  2.55250796e+00  2.88089538e+00 
 8.26400000e-11  1.89924451e+00  1.70075549e+00  2.55163230e+00  2.88170442e+00 
 8.31400000e-11  1.89978953e+00  1.70021047e+00  2.55076040e+00  2.88250953e+00 
 8.36400000e-11  1.90033355e+00  1.69966645e+00  2.54989229e+00  2.88331069e+00 
 8.41400000e-11  1.90087659e+00  1.69912341e+00  2.54902797e+00  2.88410785e+00 
 8.46400000e-11  1.90141863e+00  1.69858137e+00  2.54816748e+00  2.88490099e+00 
 8.51400000e-11  1.90195967e+00  1.69804033e+00  2.54731083e+00  2.88569007e+00 
 8.56400000e-11  1.90249971e+00  1.69750029e+00  2.54645805e+00  2.88647506e+00 
 8.61400000e-11  1.90303873e+00  1.69696127e+00  2.54560916e+00  2.88725591e+00 
 8.66400000e-11  1.90357674e+00  1.69642326e+00  2.54476419e+00  2.88803261e+00 
 8.71400000e-11  1.90411372e+00  1.69588628e+00  2.54392316e+00  2.88880510e+00 
 8.76400000e-11  1.90464968e+00  1.69535032e+00  2.54308608e+00  2.88957337e+00 
 8.81400000e-11  1.90518460e+00  1.69481540e+00  2.54225299e+00  2.89033737e+00 
 8.86400000e-11  1.90571849e+00  1.69428151e+00  2.54142391e+00  2.89109706e+00 
 8.91400000e-11  1.90625133e+00  1.69374867e+00  2.54059885e+00  2.89185243e+00 
 8.96400000e-11  1.90678312e+00  1.69321688e+00  2.53977785e+00  2.89260343e+00 
 9.01400000e-11  1.90731386e+00  1.69268614e+00  2.53896093e+00  2.89335003e+00 
 9.06400000e-11  1.90784354e+00  1.69215646e+00  2.53814811e+00  2.89409219e+00 
 9.11400000e-11  1.90837216e+00  1.69162784e+00  2.53733942e+00  2.89482988e+00 
 9.16400000e-11  1.90889970e+00  1.69110030e+00  2.53653488e+00  2.89556308e+00 
 9.21400000e-11  1.90942617e+00  1.69057383e+00  2.53573452e+00  2.89629174e+00 
 9.26400000e-11  1.90995156e+00  1.69004844e+00  2.53493836e+00  2.89701583e+00 
 9.31400000e-11  1.91047587e+00  1.68952413e+00  2.53414643e+00  2.89773533e+00 
 9.36400000e-11  1.91099909e+00  1.68900091e+00  2.53335875e+00  2.89845019e+00 
 9.41400000e-11  1.91152121e+00  1.68847879e+00  2.53257535e+00  2.89916039e+00 
 9.46400000e-11  1.91204223e+00  1.68795777e+00  2.53179625e+00  2.89986590e+00 
 9.51400000e-11  1.91256214e+00  1.68743786e+00  2.53102148e+00  2.90056669e+00 
 9.56400000e-11  1.91308094e+00  1.68691906e+00  2.53025107e+00  2.90126271e+00 
 9.61400000e-11  1.91359863e+00  1.68640137e+00  2.52948504e+00  2.90195395e+00 
 9.66400000e-11  1.91411519e+00  1.68588481e+00  2.52872341e+00  2.90264037e+00 
 9.71400000e-11  1.91463063e+00  1.68536937e+00  2.52796622e+00  2.90332194e+00 
 9.76400000e-11  1.91514494e+00  1.68485506e+00  2.52721349e+00  2.90399863e+00 
 9.81400000e-11  1.91565811e+00  1.68434189e+00  2.52646525e+00  2.90467042e+00 
 9.86400000e-11  1.91617014e+00  1.68382986e+00  2.52572152e+00  2.90533727e+00 
 9.91400000e-11  1.91668103e+00  1.68331897e+00  2.52498233e+00  2.90599915e+00 
 9.96400000e-11  1.91719076e+00  1.68280924e+00  2.52424771e+00  2.90665604e+00 
 1.00140000e-10  1.91769933e+00  1.68230067e+00  2.52351769e+00  2.90730790e+00 
 1.00640000e-10  1.91820675e+00  1.68179325e+00  2.52279228e+00  2.90795472e+00 
 1.01140000e-10  1.91871300e+00  1.68128700e+00  2.52207152e+00  2.90859646e+00 
 1.01640000e-10  1.91921807e+00  1.68078193e+00  2.52135543e+00  2.90923309e+00 
 1.02140000e-10  1.91972197e+00  1.68027803e+00  2.52064405e+00  2.90986459e+00 
 1.02640000e-10  1.92022469e+00  1.67977531e+00  2.51993740e+00  2.91049094e+00 
 1.03140000e-10  1.92072622e+00  1.67927378e+00  2.51923550e+00  2.91111211e+00 
 1.03640000e-10  1.92122656e+00  1.67877344e+00  2.51853838e+00  2.91172807e+00 
 1.04140000e-10  1.92172570e+00  1.67827430e+00  2.51784607e+00  2.91233880e+00 
 1.04640000e-10  1.92222364e+00  1.67777636e+00  2.51715860e+00  2.91294428e+00 
 1.05140000e-10  1.92272037e+00  1.67727963e+00  2.51647599e+00  2.91354449e+00 
 1.05640000e-10  1.92321590e+00  1.67678410e+00  2.51579827e+00  2.91413939e+00 
 1.06140000e-10  1.92371021e+00  1.67628979e+00  2.51512547e+00  2.91472898e+00 
 1.06640000e-10  1.92420329e+00  1.67579671e+00  2.51445761e+00  2.91531322e+00 
 1.07140000e-10  1.92469515e+00  1.67530485e+00  2.51379471e+00  2.91589210e+00 
 1.07640000e-10  1.92518578e+00  1.67481422e+00  2.51313682e+00  2.91646561e+00 
 1.08140000e-10  1.92567518e+00  1.67432482e+00  2.51248394e+00  2.91703371e+00 
 1.08640000e-10  1.92616333e+00  1.67383667e+00  2.51183611e+00  2.91759639e+00 
 1.09140000e-10  1.92665024e+00  1.67334976e+00  2.51119335e+00  2.91815364e+00 
 1.09640000e-10  1.92713590e+00  1.67286410e+00  2.51055569e+00  2.91870544e+00 
 1.10140000e-10  1.92762030e+00  1.67237970e+00  2.50992315e+00  2.91925177e+00 
 1.10640000e-10  1.92810345e+00  1.67189655e+00  2.50929576e+00  2.91979262e+00 
 1.11140000e-10  1.92858533e+00  1.67141467e+00  2.50867355e+00  2.92032797e+00 
 1.11640000e-10  1.92906594e+00  1.67093406e+00  2.50805653e+00  2.92085781e+00 
 1.12140000e-10  1.92954528e+00  1.67045472e+00  2.50744473e+00  2.92138213e+00 
 1.12640000e-10  1.93002334e+00  1.66997666e+00  2.50683818e+00  2.92190092e+00 
 1.13140000e-10  1.93050011e+00  1.66949989e+00  2.50623689e+00  2.92241416e+00 
 1.13640000e-10  1.93097560e+00  1.66902440e+00  2.50564090e+00  2.92292185e+00 
 1.14140000e-10  1.93144980e+00  1.66855020e+00  2.50505022e+00  2.92342398e+00 
 1.14640000e-10  1.93192269e+00  1.66807731e+00  2.50446488e+00  2.92392054e+00 
 1.15140000e-10  1.93239429e+00  1.66760571e+00  2.50388490e+00  2.92441153e+00 
 1.15640000e-10  1.93286458e+00  1.66713542e+00  2.50331029e+00  2.92489694e+00 
 1.16140000e-10  1.93333355e+00  1.66666645e+00  2.50274109e+00  2.92537676e+00 
 1.16640000e-10  1.93380122e+00  1.66619878e+00  2.50217731e+00  2.92585100e+00 
 1.17140000e-10  1.93426756e+00  1.66573244e+00  2.50161898e+00  2.92631965e+00 
 1.17640000e-10  1.93473257e+00  1.66526743e+00  2.50106610e+00  2.92678270e+00 
 1.18140000e-10  1.93519626e+00  1.66480374e+00  2.50051871e+00  2.92724018e+00 
 1.18640000e-10  1.93565861e+00  1.66434139e+00  2.49997681e+00  2.92769206e+00 
 1.19140000e-10  1.93611962e+00  1.66388038e+00  2.49944043e+00  2.92813836e+00 
 1.19640000e-10  1.93657929e+00  1.66342071e+00  2.49890958e+00  2.92857908e+00 
 1.20140000e-10  1.93703762e+00  1.66296238e+00  2.49838429e+00  2.92901423e+00 
 1.20640000e-10  1.93749458e+00  1.66250542e+00  2.49786456e+00  2.92944381e+00 
 1.21140000e-10  1.93795020e+00  1.66204980e+00  2.49735042e+00  2.92986783e+00 
 1.21640000e-10  1.93840445e+00  1.66159555e+00  2.49684187e+00  2.93028630e+00 
 1.22140000e-10  1.93885733e+00  1.66114267e+00  2.49633893e+00  2.93069923e+00 
 1.22640000e-10  1.93930884e+00  1.66069116e+00  2.49584161e+00  2.93110663e+00 
 1.23140000e-10  1.93975898e+00  1.66024102e+00  2.49534993e+00  2.93150852e+00 
 1.23640000e-10  1.94020774e+00  1.65979226e+00  2.49486390e+00  2.93190491e+00 
 1.24140000e-10  1.94065512e+00  1.65934488e+00  2.49438352e+00  2.93229582e+00 
 1.24640000e-10  1.94110111e+00  1.65889889e+00  2.49390882e+00  2.93268126e+00 
 1.25140000e-10  1.94154570e+00  1.65845430e+00  2.49343979e+00  2.93306126e+00 
 1.25640000e-10  1.94198890e+00  1.65801110e+00  2.49297644e+00  2.93343583e+00 
 1.26140000e-10  1.94243070e+00  1.65756930e+00  2.49251879e+00  2.93380499e+00 
 1.26640000e-10  1.94287109e+00  1.65712891e+00  2.49206684e+00  2.93416877e+00 
 1.27140000e-10  1.94331007e+00  1.65668993e+00  2.49162059e+00  2.93452719e+00 
 1.27640000e-10  1.94374764e+00  1.65625236e+00  2.49118005e+00  2.93488028e+00 
 1.28140000e-10  1.94418378e+00  1.65581622e+00  2.49074523e+00  2.93522807e+00 
 1.28640000e-10  1.94461851e+00  1.65538149e+00  2.49031611e+00  2.93557057e+00 
 1.29140000e-10  1.94505181e+00  1.65494819e+00  2.48989272e+00  2.93590783e+00 
 1.29640000e-10  1.94548367e+00  1.65451633e+00  2.48947504e+00  2.93623987e+00 
 1.30140000e-10  1.94591410e+00  1.65408590e+00  2.48906307e+00  2.93656673e+00 
 1.30640000e-10  1.94634309e+00  1.65365691e+00  2.48865682e+00  2.93688844e+00 
 1.31140000e-10  1.94677064e+00  1.65322936e+00  2.48825629e+00  2.93720503e+00 
 1.31640000e-10  1.94719673e+00  1.65280327e+00  2.48786146e+00  2.93751654e+00 
 1.32140000e-10  1.94762138e+00  1.65237862e+00  2.48747233e+00  2.93782301e+00 
 1.32640000e-10  1.94804456e+00  1.65195544e+00  2.48708890e+00  2.93812448e+00 
 1.33140000e-10  1.94846629e+00  1.65153371e+00  2.48671116e+00  2.93842099e+00 
 1.33640000e-10  1.94888655e+00  1.65111345e+00  2.48633910e+00  2.93871257e+00 
 1.34140000e-10  1.94930534e+00  1.65069466e+00  2.48597271e+00  2.93899927e+00 
 1.34640000e-10  1.94972266e+00  1.65027734e+00  2.48561198e+00  2.93928114e+00 
 1.35140000e-10  1.95013850e+00  1.64986150e+00  2.48525690e+00  2.93955822e+00 
 1.35640000e-10  1.95055286e+00  1.64944714e+00  2.48490746e+00  2.93983055e+00 
 1.36140000e-10  1.95096573e+00  1.64903427e+00  2.48456364e+00  2.94009818e+00 
 1.36640000e-10  1.95137711e+00  1.64862289e+00  2.48422543e+00  2.94036116e+00 
 1.37140000e-10  1.95178700e+00  1.64821300e+00  2.48389280e+00  2.94061953e+00 
 1.37640000e-10  1.95219539e+00  1.64780461e+00  2.48356575e+00  2.94087336e+00 
 1.38140000e-10  1.95260228e+00  1.64739772e+00  2.48324425e+00  2.94112268e+00 
 1.38640000e-10  1.95300766e+00  1.64699234e+00  2.48292828e+00  2.94136755e+00 
 1.39140000e-10  1.95341153e+00  1.64658847e+00  2.48261782e+00  2.94160803e+00 
 1.39640000e-10  1.95381389e+00  1.64618611e+00  2.48231285e+00  2.94184416e+00 
 1.40140000e-10  1.95421473e+00  1.64578527e+00  2.48201335e+00  2.94207599e+00 
 1.40640000e-10  1.95461405e+00  1.64538595e+00  2.48171929e+00  2.94230359e+00 
 1.41140000e-10  1.95501184e+00  1.64498816e+00  2.48143063e+00  2.94252701e+00 
 1.41640000e-10  1.95540810e+00  1.64459190e+00  2.48114737e+00  2.94274631e+00 
 1.42140000e-10  1.95580283e+00  1.64419717e+00  2.48086946e+00  2.94296153e+00 
 1.42640000e-10  1.95619602e+00  1.64380398e+00  2.48059689e+00  2.94317275e+00 
 1.43140000e-10  1.95658767e+00  1.64341233e+00  2.48032960e+00  2.94338001e+00 
 1.43640000e-10  1.95697777e+00  1.64302223e+00  2.48006759e+00  2.94358337e+00 
