 time            v(pkd)          v(agc)         
 5.17150000e-06  8.14536508e-01  1.48990289e+00 
 5.17250000e-06  8.14241260e-01  1.49005860e+00 
 5.17350000e-06  8.13953009e-01  1.49021062e+00 
 5.17450000e-06  8.13671587e-01  1.49035904e+00 
 5.17550000e-06  8.13396833e-01  1.49050395e+00 
 5.17650000e-06  8.13128589e-01  1.49064541e+00 
 5.17750000e-06  8.12866701e-01  1.49078353e+00 
 5.17850000e-06  8.12611017e-01  1.49091837e+00 
 5.17950000e-06  8.12361392e-01  1.49105002e+00 
 5.18050000e-06  8.12117681e-01  1.49117855e+00 
 5.18150000e-06  8.11879745e-01  1.49130403e+00 
 5.18250000e-06  8.11647446e-01  1.49142654e+00 
 5.18350000e-06  8.11420651e-01  1.49154615e+00 
 5.18450000e-06  8.11199229e-01  1.49166292e+00 
 5.18550000e-06  8.10983054e-01  1.49177692e+00 
 5.18650000e-06  8.10772000e-01  1.49188822e+00 
 5.18750000e-06  8.10565947e-01  1.49199689e+00 
 5.18850000e-06  8.10364776e-01  1.49210298e+00 
 5.18950000e-06  8.10168371e-01  1.49220656e+00 
 5.19050000e-06  8.09976619e-01  1.49230768e+00 
 5.19150000e-06  8.09789411e-01  1.49240640e+00 
 5.19250000e-06  8.09606638e-01  1.49250279e+00 
 5.19350000e-06  8.09428196e-01  1.49259689e+00 
 5.19450000e-06  8.09253981e-01  1.49268877e+00 
 5.19550000e-06  8.09083894e-01  1.49277846e+00 
 5.19650000e-06  8.08917836e-01  1.49286603e+00 
 5.19750000e-06  8.08755713e-01  1.49295153e+00 
 5.19850000e-06  8.08597431e-01  1.49303500e+00 
 5.19950000e-06  8.08442899e-01  1.49311649e+00 
 5.20050000e-06  8.08292028e-01  1.49319605e+00 
 5.20150000e-06  8.08144732e-01  1.49327373e+00 
 5.20250000e-06  8.08000925e-01  1.49334956e+00 
 5.20350000e-06  8.07860526e-01  1.49342360e+00 
 5.20450000e-06  8.07723452e-01  1.49349588e+00 
 5.20550000e-06  8.07589627e-01  1.49356646e+00 
 5.20650000e-06  8.07458972e-01  1.49363535e+00 
 5.20750000e-06  8.07331412e-01  1.49370262e+00 
 5.20850000e-06  8.07206875e-01  1.49376829e+00 
 5.20950000e-06  8.07085288e-01  1.49383241e+00 
 5.21050000e-06  8.06966581e-01  1.49389501e+00 
 5.21150000e-06  8.06850687e-01  1.49395612e+00 
 5.21250000e-06  8.06737539e-01  1.49401579e+00 
 5.21350000e-06  8.06627071e-01  1.49407404e+00 
 5.21450000e-06  8.06519221e-01  1.49413092e+00 
 5.21550000e-06  8.06413926e-01  1.49418644e+00 
 5.21650000e-06  8.06311125e-01  1.49424065e+00 
 5.21750000e-06  8.06210760e-01  1.49429358e+00 
 5.21850000e-06  8.06112772e-01  1.49434525e+00 
 5.21950000e-06  8.06017106e-01  1.49439569e+00 
 5.22050000e-06  8.05923707e-01  1.49444495e+00 
 5.22150000e-06  8.05832520e-01  1.49449303e+00 
 5.22250000e-06  8.05743494e-01  1.49453998e+00 
 5.22350000e-06  8.05656576e-01  1.49458581e+00 
 5.22450000e-06  8.05571718e-01  1.49463056e+00 
 5.22550000e-06  8.05488871e-01  1.49467424e+00 
 5.22650000e-06  8.05407986e-01  1.49471690e+00 
 5.22750000e-06  8.05329017e-01  1.49475854e+00 
 5.22850000e-06  8.05251919e-01  1.49479919e+00 
 5.22950000e-06  8.05176648e-01  1.49483888e+00 
 5.23050000e-06  8.05103160e-01  1.49487764e+00 
 5.23150000e-06  8.05031413e-01  1.49491547e+00 
 5.23250000e-06  8.04961366e-01  1.49495241e+00 
 5.23350000e-06  8.04892978e-01  1.49498847e+00 
 5.23450000e-06  8.04826211e-01  1.49502368e+00 
 5.23550000e-06  8.04761025e-01  1.49505805e+00 
 5.23650000e-06  8.04697383e-01  1.49509161e+00 
 5.23750000e-06  8.04635250e-01  1.49512437e+00 
 5.23850000e-06  8.04574588e-01  1.49515636e+00 
 5.23950000e-06  8.04515363e-01  1.49518759e+00 
 5.24050000e-06  8.04457542e-01  1.49521808e+00 
 5.24150000e-06  8.04401090e-01  1.49524785e+00 
 5.24250000e-06  8.04345976e-01  1.49527691e+00 
 5.24350000e-06  8.04292167e-01  1.49530528e+00 
 5.24450000e-06  8.04239634e-01  1.49533298e+00 
 5.24550000e-06  8.04188344e-01  1.49536003e+00 
 5.24650000e-06  8.04138270e-01  1.49538643e+00 
 5.24750000e-06  8.04089382e-01  1.49541221e+00 
 5.24850000e-06  8.04041653e-01  1.49543738e+00 
 5.24950000e-06  8.03995054e-01  1.49546195e+00 
 5.25050000e-06  8.03949559e-01  1.49548594e+00 
 5.25150000e-06  8.03905141e-01  1.49550936e+00 
 5.25250000e-06  8.03861777e-01  1.49553223e+00 
 5.25350000e-06  8.03819439e-01  1.49555456e+00 
 5.25450000e-06  8.03778104e-01  1.49557635e+00 
 5.25550000e-06  8.03737749e-01  1.49559763e+00 
 5.25650000e-06  8.03698350e-01  1.49561841e+00 
 5.25750000e-06  8.03659884e-01  1.49563869e+00 
 5.25850000e-06  8.03622329e-01  1.49565849e+00 
 5.25950000e-06  8.03585664e-01  1.49567783e+00 
 5.26050000e-06  8.03549868e-01  1.49569670e+00 
 5.26150000e-06  8.03514920e-01  1.49571513e+00 
 5.26250000e-06  8.03480800e-01  1.49573312e+00 
 5.26350000e-06  8.03447488e-01  1.49575069e+00 
 5.26450000e-06  8.03414965e-01  1.49576784e+00 
 5.26550000e-06  8.03383212e-01  1.49578458e+00 
 5.26650000e-06  8.03352212e-01  1.49580092e+00 
 5.26750000e-06  8.03321947e-01  1.49581688e+00 
 5.26850000e-06  8.03292398e-01  1.49583246e+00 
 5.26950000e-06  8.03263549e-01  1.49584768e+00 
 5.27050000e-06  8.03235384e-01  1.49586253e+00 
 5.27150000e-06  8.03207886e-01  1.49587703e+00 
 5.27250000e-06  8.03181039e-01  1.49589118e+00 
 5.27350000e-06  8.03154829e-01  1.49590500e+00 
 5.27450000e-06  8.03129239e-01  1.49591850e+00 
 5.27550000e-06  8.03104256e-01  1.49593167e+00 
 5.27650000e-06  8.03079864e-01  1.49594453e+00 
 5.27750000e-06  8.03056051e-01  1.49595709e+00 
 5.27850000e-06  8.03032801e-01  1.49596935e+00 
 5.27950000e-06  8.03010102e-01  1.49598132e+00 
 5.28050000e-06  8.02987941e-01  1.49599300e+00 
 5.28150000e-06  8.02966305e-01  1.49600441e+00 
 5.28250000e-06  8.02945182e-01  1.49601555e+00 
 5.28350000e-06  8.02924559e-01  1.49602643e+00 
 5.28450000e-06  8.02904424e-01  1.49603704e+00 
 5.28550000e-06  8.02884767e-01  1.49604741e+00 
 5.28650000e-06  8.02865575e-01  1.49605753e+00 
 5.28750000e-06  8.02846838e-01  1.49606741e+00 
 5.28850000e-06  8.02828545e-01  1.49607705e+00 
 5.28950000e-06  8.02810685e-01  1.49608647e+00 
 5.29050000e-06  8.02793248e-01  1.49609566e+00 
 5.29150000e-06  8.02776225e-01  1.49610464e+00 
 5.29250000e-06  8.02759604e-01  1.49611341e+00 
 5.29350000e-06  8.02743378e-01  1.49612196e+00 
 5.29450000e-06  8.02727536e-01  1.49613031e+00 
 5.29550000e-06  8.02712069e-01  1.49613847e+00 
 5.29650000e-06  8.02696968e-01  1.49614643e+00 
 5.29750000e-06  8.02682225e-01  1.49615421e+00 
 5.29850000e-06  8.02667832e-01  1.49616180e+00 
 5.29950000e-06  8.02653779e-01  1.49616921e+00 
 5.30050000e-06  8.02640060e-01  1.49617644e+00 
 5.30150000e-06  8.02626665e-01  1.49618350e+00 
 5.30250000e-06  8.02613588e-01  1.49619040e+00 
 5.30350000e-06  8.02600820e-01  1.49619713e+00 
 5.30450000e-06  8.02588355e-01  1.49620370e+00 
 5.30550000e-06  8.02576186e-01  1.49621012e+00 
 5.30650000e-06  8.02564304e-01  1.49621639e+00 
 5.30750000e-06  8.02552704e-01  1.49622250e+00 
 5.30850000e-06  8.02541379e-01  1.49622847e+00 
 5.30950000e-06  8.02530322e-01  1.49623430e+00 
 5.31050000e-06  8.02519527e-01  1.49624000e+00 
 5.31150000e-06  8.02508988e-01  1.49624555e+00 
 5.31250000e-06  8.02498699e-01  1.49625098e+00 
 5.31350000e-06  8.02488653e-01  1.49625628e+00 
 5.31450000e-06  8.02478845e-01  1.49626145e+00 
 5.31550000e-06  8.02469270e-01  1.49626650e+00 
 5.31650000e-06  8.02459921e-01  1.49627143e+00 
 5.31750000e-06  8.02450794e-01  1.49627624e+00 
 5.31850000e-06  8.02441883e-01  1.49628094e+00 
 5.31950000e-06  8.02433184e-01  1.49628552e+00 
 5.32050000e-06  8.02424690e-01  1.49629000e+00 
 5.32150000e-06  8.02416398e-01  1.49629438e+00 
 5.32250000e-06  8.02408302e-01  1.49629864e+00 
 5.32350000e-06  8.02400397e-01  1.49630281e+00 
 5.32450000e-06  8.02392680e-01  1.49630688e+00 
 5.32550000e-06  8.02385146e-01  1.49631085e+00 
 5.32650000e-06  8.02377791e-01  1.49631473e+00 
 5.32750000e-06  8.02370609e-01  1.49631852e+00 
 5.32850000e-06  8.02363598e-01  1.49632222e+00 
 5.32950000e-06  8.02356753e-01  1.49632583e+00 
 5.33050000e-06  8.02350070e-01  1.49632935e+00 
 5.33150000e-06  8.02343545e-01  1.49633279e+00 
 5.33250000e-06  8.02337175e-01  1.49633615e+00 
 5.33350000e-06  8.02330956e-01  1.49633943e+00 
 5.33450000e-06  8.02324884e-01  1.49634263e+00 
 5.33550000e-06  8.02318956e-01  1.49634576e+00 
 5.33650000e-06  8.02313168e-01  1.49634881e+00 
 5.33750000e-06  8.02307518e-01  1.49635179e+00 
 5.33850000e-06  8.02302001e-01  1.49635470e+00 
 5.33950000e-06  8.02296615e-01  1.49635754e+00 
 5.34050000e-06  8.02291357e-01  1.49636031e+00 
 5.34150000e-06  8.02286223e-01  1.49636302e+00 
 5.34250000e-06  8.02281211e-01  1.49636566e+00 
 5.34350000e-06  8.02276317e-01  1.49636824e+00 
 5.34450000e-06  8.02271540e-01  1.49637076e+00 
 5.34550000e-06  8.02266876e-01  1.49637322e+00 
 5.34650000e-06  8.02262322e-01  1.49637562e+00 
 5.34750000e-06  8.02257876e-01  1.49637796e+00 
 5.34850000e-06  8.02253535e-01  1.49638025e+00 
 5.34950000e-06  8.02249298e-01  1.49638249e+00 
 5.35050000e-06  8.02245160e-01  1.49638467e+00 
 5.35150000e-06  8.02241121e-01  1.49638680e+00 
 5.35250000e-06  8.02237177e-01  1.49638888e+00 
 5.35350000e-06  8.02233327e-01  1.49639091e+00 
 5.35450000e-06  8.02229568e-01  1.49639289e+00 
 5.35550000e-06  8.02225898e-01  1.49639482e+00 
 5.35650000e-06  8.02222315e-01  1.49639671e+00 
 5.35750000e-06  8.02218817e-01  1.49639856e+00 
 5.35850000e-06  8.02215401e-01  1.49640036e+00 
 5.35950000e-06  8.02212067e-01  1.49640212e+00 
 5.36050000e-06  8.02208812e-01  1.49640383e+00 
 5.36150000e-06  8.02205633e-01  1.49640551e+00 
 5.36250000e-06  8.02202530e-01  1.49640715e+00 
 5.36350000e-06  8.02199501e-01  1.49640874e+00 
 5.36450000e-06  8.02196543e-01  1.49641030e+00 
 5.36550000e-06  8.02193655e-01  1.49641183e+00 
 5.36650000e-06  8.02190836e-01  1.49641331e+00 
 5.36750000e-06  8.02188084e-01  1.49641476e+00 
 5.36850000e-06  8.02185397e-01  1.49641618e+00 
 5.36950000e-06  8.02182773e-01  1.49641756e+00 
 5.37050000e-06  8.02180212e-01  1.49641891e+00 
 5.37150000e-06  8.02177711e-01  1.49642023e+00 
 5.37250000e-06  8.02175269e-01  1.49642152e+00 
 5.37350000e-06  8.02172886e-01  1.49642278e+00 
 5.37450000e-06  8.02170558e-01  1.49642400e+00 
 5.37550000e-06  8.02168286e-01  1.49642520e+00 
 5.37650000e-06  8.02166068e-01  1.49642637e+00 
 5.37750000e-06  8.02163902e-01  1.49642751e+00 
 5.37850000e-06  8.02161788e-01  1.49642863e+00 
 5.37950000e-06  8.02159724e-01  1.49642972e+00 
 5.38050000e-06  8.02157708e-01  1.49643078e+00 
 5.38150000e-06  8.02155741e-01  1.49643182e+00 
 5.38250000e-06  8.02153820e-01  1.49643283e+00 
 5.38350000e-06  8.02151944e-01  1.49643382e+00 
 5.38450000e-06  8.02150113e-01  1.49643478e+00 
 5.38550000e-06  8.02148325e-01  1.49643573e+00 
 5.38650000e-06  8.02146580e-01  1.49643665e+00 
 5.38750000e-06  8.02144876e-01  1.49643755e+00 
 5.38850000e-06  8.02143212e-01  1.49643842e+00 
 5.38950000e-06  8.02141588e-01  1.49643928e+00 
 5.39050000e-06  8.02140002e-01  1.49644012e+00 
 5.39150000e-06  8.02138454e-01  1.49644093e+00 
 5.39250000e-06  8.02136943e-01  1.49644173e+00 
 5.39350000e-06  8.02135467e-01  1.49644251e+00 
 5.39450000e-06  8.02134026e-01  1.49644327e+00 
 5.39550000e-06  8.02132620e-01  1.49644401e+00 
 5.39650000e-06  8.02131246e-01  1.49644473e+00 
 5.39750000e-06  8.02129906e-01  1.49644544e+00 
 5.39850000e-06  8.02128597e-01  1.49644613e+00 
 5.39950000e-06  8.02127319e-01  1.49644680e+00 
 5.40050000e-06  8.02126071e-01  1.49644746e+00 
 5.40150000e-06  8.02124853e-01  1.49644810e+00 
 5.40250000e-06  8.02123664e-01  1.49644873e+00 
 5.40350000e-06  8.02122502e-01  1.49644934e+00 
 5.40450000e-06  8.02121369e-01  1.49644994e+00 
 5.40550000e-06  8.02120262e-01  1.49645052e+00 
 5.40650000e-06  8.02119182e-01  1.49645109e+00 
 5.40750000e-06  8.02118127e-01  1.49645165e+00 
 5.40850000e-06  8.02117097e-01  1.49645219e+00 
 5.40950000e-06  8.02116091e-01  1.49645272e+00 
 5.41050000e-06  8.02115109e-01  1.49645324e+00 
 5.41150000e-06  8.02114151e-01  1.49645375e+00 
 5.41250000e-06  8.02113215e-01  1.49645424e+00 
 5.41350000e-06  8.02112302e-01  1.49645472e+00 
 5.41450000e-06  8.02111410e-01  1.49645519e+00 
 5.41550000e-06  8.02110539e-01  1.49645565e+00 
 5.41650000e-06  8.02109689e-01  1.49645610e+00 
 5.41750000e-06  8.02108859e-01  1.49645654e+00 
 5.41850000e-06  8.02108048e-01  1.49645697e+00 
 5.41950000e-06  8.02107257e-01  1.49645738e+00 
 5.42050000e-06  8.02106484e-01  1.49645779e+00 
 5.42150000e-06  8.02105730e-01  1.49645819e+00 
 5.42250000e-06  8.02104994e-01  1.49645858e+00 
 5.42350000e-06  8.02104275e-01  1.49645895e+00 
 5.42450000e-06  8.02103573e-01  1.49645932e+00 
 5.42550000e-06  8.02102888e-01  1.49645969e+00 
 5.42650000e-06  8.02102219e-01  1.49646004e+00 
 5.42750000e-06  8.02101566e-01  1.49646038e+00 
 5.42850000e-06  8.02100929e-01  1.49646072e+00 
 5.42950000e-06  8.02100306e-01  1.49646105e+00 
 5.43050000e-06  8.02099698e-01  1.49646137e+00 
 5.43150000e-06  8.02099105e-01  1.49646168e+00 
 5.43250000e-06  8.02098526e-01  1.49646199e+00 
 5.43350000e-06  8.02097960e-01  1.49646228e+00 
 5.43450000e-06  8.02097408e-01  1.49646258e+00 
 5.43550000e-06  8.02096869e-01  1.49646286e+00 
 5.43650000e-06  8.02096342e-01  1.49646314e+00 
 5.43750000e-06  8.02095828e-01  1.49646341e+00 
 5.43850000e-06  8.02095327e-01  1.49646367e+00 
 5.43950000e-06  8.02094837e-01  1.49646393e+00 
 5.44050000e-06  8.02094359e-01  1.49646418e+00 
 5.44150000e-06  8.02093892e-01  1.49646443e+00 
 5.44250000e-06  8.02093436e-01  1.49646467e+00 
 5.44350000e-06  8.02092991e-01  1.49646490e+00 
 5.44450000e-06  8.02092556e-01  1.49646513e+00 
 5.44550000e-06  8.02092132e-01  1.49646536e+00 
 5.44650000e-06  8.02091718e-01  1.49646558e+00 
 5.44750000e-06  8.02091314e-01  1.49646579e+00 
 5.44850000e-06  8.02090919e-01  1.49646600e+00 
 5.44950000e-06  8.02090534e-01  1.49646620e+00 
 5.45050000e-06  8.02090157e-01  1.49646640e+00 
 5.45150000e-06  8.02089790e-01  1.49646659e+00 
 5.45250000e-06  8.02089431e-01  1.49646678e+00 
 5.45350000e-06  8.02089081e-01  1.49646697e+00 
 5.45450000e-06  8.02088739e-01  1.49646715e+00 
 5.45550000e-06  8.02088406e-01  1.49646732e+00 
 5.45650000e-06  8.02088080e-01  1.49646749e+00 
 5.45750000e-06  8.02087762e-01  1.49646766e+00 
 5.45850000e-06  8.02087451e-01  1.49646783e+00 
 5.45950000e-06  8.02087148e-01  1.49646799e+00 
 5.46050000e-06  8.02086852e-01  1.49646814e+00 
 5.46150000e-06  8.02086563e-01  1.49646829e+00 
 5.46250000e-06  8.02086280e-01  1.49646844e+00 
 5.46350000e-06  8.02086005e-01  1.49646859e+00 
 5.46450000e-06  8.02085736e-01  1.49646873e+00 
 5.46550000e-06  8.02085473e-01  1.49646887e+00 
 5.46650000e-06  8.02085217e-01  1.49646900e+00 
 5.46750000e-06  8.02084967e-01  1.49646914e+00 
 5.46850000e-06  8.02084722e-01  1.49646926e+00 
 5.46950000e-06  8.02084484e-01  1.49646939e+00 
 5.47050000e-06  8.02084251e-01  1.49646951e+00 
 5.47150000e-06  8.02084023e-01  1.49646963e+00 
 5.47250000e-06  8.02083801e-01  1.49646975e+00 
 5.47350000e-06  8.02083584e-01  1.49646986e+00 
 5.47450000e-06  8.02083373e-01  1.49646998e+00 
 5.47550000e-06  8.02083166e-01  1.49647009e+00 
 5.47650000e-06  8.02082964e-01  1.49647019e+00 
 5.47750000e-06  8.02082767e-01  1.49647030e+00 
 5.47850000e-06  8.02082575e-01  1.49647040e+00 
 5.47950000e-06  8.02082387e-01  1.49647050e+00 
 5.48050000e-06  8.02082204e-01  1.49647059e+00 
 5.48150000e-06  8.02082025e-01  1.49647069e+00 
 5.48250000e-06  8.02081851e-01  1.49647078e+00 
 5.48350000e-06  8.02081680e-01  1.49647087e+00 
 5.48450000e-06  8.02081513e-01  1.49647096e+00 
 5.48550000e-06  8.02081351e-01  1.49647104e+00 
 5.48650000e-06  8.02081192e-01  1.49647113e+00 
 5.48750000e-06  8.02081037e-01  1.49647121e+00 
 5.48850000e-06  8.02080886e-01  1.49647129e+00 
 5.48950000e-06  8.02080738e-01  1.49647137e+00 
 5.49050000e-06  8.02080594e-01  1.49647144e+00 
 5.49150000e-06  8.02080453e-01  1.49647152e+00 
 5.49250000e-06  8.02080316e-01  1.49647159e+00 
 5.49350000e-06  8.02080181e-01  1.49647166e+00 
 5.49450000e-06  8.02080050e-01  1.49647173e+00 
 5.49550000e-06  8.02079922e-01  1.49647180e+00 
 5.49650000e-06  8.02079798e-01  1.49647186e+00 
 5.49750000e-06  8.02079676e-01  1.49647193e+00 
 5.49850000e-06  8.02079557e-01  1.49647199e+00 
 5.49950000e-06  8.02079440e-01  1.49647205e+00 
 5.50050000e-06  8.02079327e-01  1.49647211e+00 
 5.50150000e-06  8.02079216e-01  1.49647217e+00 
 5.50250000e-06  8.02079108e-01  1.49647223e+00 
 5.50350000e-06  8.02079002e-01  1.49647228e+00 
 5.50450000e-06  8.02078899e-01  1.49647234e+00 
 5.50550000e-06  8.02078799e-01  1.49647239e+00 
 5.50650000e-06  8.02078700e-01  1.49647244e+00 
 5.50750000e-06  8.02078604e-01  1.49647249e+00 
 5.50850000e-06  8.02078511e-01  1.49647254e+00 
 5.50950000e-06  8.02078419e-01  1.49647259e+00 
 5.51050000e-06  8.02078330e-01  1.49647264e+00 
 5.51150000e-06  8.02078243e-01  1.49647268e+00 
 5.51250000e-06  8.02078158e-01  1.49647273e+00 
 5.51350000e-06  8.02078075e-01  1.49647277e+00 
 5.51450000e-06  8.02077994e-01  1.49647281e+00 
 5.51550000e-06  8.02077914e-01  1.49647285e+00 
 5.51650000e-06  8.02077837e-01  1.49647290e+00 
 5.51750000e-06  8.02077762e-01  1.49647293e+00 
 5.51850000e-06  8.02077688e-01  1.49647297e+00 
 5.51950000e-06  8.02077616e-01  1.49647301e+00 
 5.52050000e-06  8.02077546e-01  1.49647305e+00 
 5.52150000e-06  8.02077477e-01  1.49647308e+00 
 5.52250000e-06  8.02077410e-01  1.49647312e+00 
 5.52350000e-06  8.02077345e-01  1.49647315e+00 
 5.52450000e-06  8.02077281e-01  1.49647319e+00 
 5.52550000e-06  8.02077219e-01  1.49647322e+00 
 5.52650000e-06  8.02077158e-01  1.49647325e+00 
 5.52750000e-06  8.02077098e-01  1.49647328e+00 
 5.52850000e-06  8.02077040e-01  1.49647332e+00 
 5.52950000e-06  8.02076984e-01  1.49647335e+00 
 5.53050000e-06  8.02076928e-01  1.49647337e+00 
 5.53150000e-06  8.02076875e-01  1.49647340e+00 
 5.53250000e-06  8.02076822e-01  1.49647343e+00 
 5.53350000e-06  8.02076770e-01  1.49647346e+00 
 5.53450000e-06  8.02076720e-01  1.49647348e+00 
 5.53550000e-06  8.02076671e-01  1.49647351e+00 
 5.53650000e-06  8.02076623e-01  1.49647354e+00 
 5.53750000e-06  8.02076577e-01  1.49647356e+00 
 5.53850000e-06  8.02076531e-01  1.49647358e+00 
 5.53950000e-06  8.02076486e-01  1.49647361e+00 
 5.54050000e-06  8.02076443e-01  1.49647363e+00 
 5.54150000e-06  8.02076400e-01  1.49647365e+00 
 5.54250000e-06  8.02076359e-01  1.49647367e+00 
 5.54350000e-06  8.02076318e-01  1.49647370e+00 
 5.54450000e-06  8.02076279e-01  1.49647372e+00 
 5.54550000e-06  8.02076240e-01  1.49647374e+00 
 5.54650000e-06  8.02076203e-01  1.49647376e+00 
 5.54750000e-06  8.02076166e-01  1.49647378e+00 
 5.54850000e-06  8.02076130e-01  1.49647380e+00 
 5.54950000e-06  8.02076095e-01  1.49647381e+00 
 5.55050000e-06  8.02076061e-01  1.49647383e+00 
 5.55150000e-06  8.02076027e-01  1.49647385e+00 
 5.55250000e-06  8.02075995e-01  1.49647387e+00 
 5.55350000e-06  8.02075963e-01  1.49647388e+00 
 5.55450000e-06  8.02075932e-01  1.49647390e+00 
 5.55550000e-06  8.02075901e-01  1.49647392e+00 
 5.55650000e-06  8.02075872e-01  1.49647393e+00 
 5.55750000e-06  8.02075843e-01  1.49647395e+00 
 5.55850000e-06  8.02075815e-01  1.49647396e+00 
 5.55950000e-06  8.02075787e-01  1.49647398e+00 
 5.56050000e-06  8.02075760e-01  1.49647399e+00 
 5.56150000e-06  8.02075734e-01  1.49647400e+00 
 5.56250000e-06  8.02075708e-01  1.49647402e+00 
 5.56350000e-06  8.02075683e-01  1.49647403e+00 
 5.56450000e-06  8.02075659e-01  1.49647404e+00 
 5.56550000e-06  8.02075635e-01  1.49647406e+00 
 5.56650000e-06  8.02075611e-01  1.49647407e+00 
 5.56750000e-06  8.02075589e-01  1.49647408e+00 
 5.56850000e-06  8.02075566e-01  1.49647409e+00 
 5.56950000e-06  8.02075545e-01  1.49647410e+00 
 5.57050000e-06  8.02075524e-01  1.49647412e+00 
 5.57150000e-06  8.02075503e-01  1.49647413e+00 
 5.57250000e-06  8.02075483e-01  1.49647414e+00 
 5.57350000e-06  8.02075463e-01  1.49647415e+00 
 5.57450000e-06  8.02075444e-01  1.49647416e+00 
 5.57550000e-06  8.02075425e-01  1.49647417e+00 
 5.57650000e-06  8.02075407e-01  1.49647418e+00 
 5.57750000e-06  8.02075389e-01  1.49647419e+00 
 5.57850000e-06  8.02075371e-01  1.49647420e+00 
 5.57950000e-06  8.02075354e-01  1.49647420e+00 
 5.58050000e-06  8.02075337e-01  1.49647421e+00 
 5.58150000e-06  8.02075321e-01  1.49647422e+00 
 5.58250000e-06  8.02075305e-01  1.49647423e+00 
 5.58350000e-06  8.02075290e-01  1.49647424e+00 
 5.58450000e-06  8.02075275e-01  1.49647425e+00 
 5.58550000e-06  8.02075260e-01  1.49647425e+00 
 5.58650000e-06  8.02075245e-01  1.49647426e+00 
 5.58750000e-06  8.02075231e-01  1.49647427e+00 
 5.58850000e-06  8.02075218e-01  1.49647428e+00 
 5.58950000e-06  8.02075204e-01  1.49647428e+00 
 5.59050000e-06  8.02075191e-01  1.49647429e+00 
 5.59150000e-06  8.02075178e-01  1.49647430e+00 
 5.59250000e-06  8.02075166e-01  1.49647430e+00 
 5.59350000e-06  8.02075154e-01  1.49647431e+00 
 5.59450000e-06  8.02075142e-01  1.49647432e+00 
 5.59550000e-06  8.02075130e-01  1.49647432e+00 
 5.59650000e-06  8.02075119e-01  1.49647433e+00 
 5.59750000e-06  8.02075108e-01  1.49647433e+00 
 5.59850000e-06  8.02075097e-01  1.49647434e+00 
 5.59950000e-06  8.02075086e-01  1.49647435e+00 
 5.60050000e-06  8.02075076e-01  1.49647435e+00 
 5.60150000e-06  8.02075066e-01  1.49647436e+00 
 5.60250000e-06  8.02075056e-01  1.49647436e+00 
 5.60350000e-06  8.02075046e-01  1.49647437e+00 
 5.60450000e-06  8.02075037e-01  1.49647437e+00 
 5.60550000e-06  8.02075028e-01  1.49647438e+00 
 5.60650000e-06  8.02075019e-01  1.49647438e+00 
 5.60750000e-06  8.02075010e-01  1.49647439e+00 
 5.60850000e-06  8.02075002e-01  1.49647439e+00 
 5.60950000e-06  8.02074993e-01  1.49647439e+00 
 5.61050000e-06  8.02074985e-01  1.49647440e+00 
 5.61150000e-06  8.02074977e-01  1.49647440e+00 
 5.61250000e-06  8.02074969e-01  1.49647441e+00 
 5.61350000e-06  8.02074962e-01  1.49647441e+00 
 5.61450000e-06  8.02074955e-01  1.49647442e+00 
 5.61550000e-06  8.02074947e-01  1.49647442e+00 
 5.61650000e-06  8.02074940e-01  1.49647442e+00 
 5.61750000e-06  8.02074933e-01  1.49647443e+00 
 5.61850000e-06  8.02074927e-01  1.49647443e+00 
 5.61950000e-06  8.02074920e-01  1.49647443e+00 
 5.62050000e-06  8.02074914e-01  1.49647444e+00 
 5.62150000e-06  8.02074908e-01  1.49647444e+00 
 5.62250000e-06  8.02074901e-01  1.49647444e+00 
 5.62350000e-06  8.02074896e-01  1.49647445e+00 
 5.62450000e-06  8.02074890e-01  1.49647445e+00 
 5.62550000e-06  8.02074884e-01  1.49647445e+00 
 5.62650000e-06  8.02074879e-01  1.49647446e+00 
 5.62750000e-06  8.02074873e-01  1.49647446e+00 
 5.62850000e-06  8.02074868e-01  1.49647446e+00 
 5.62950000e-06  8.02074863e-01  1.49647446e+00 
 5.63050000e-06  8.02074858e-01  1.49647447e+00 
 5.63150000e-06  8.02074853e-01  1.49647447e+00 
 5.63250000e-06  8.02074848e-01  1.49647447e+00 
 5.63350000e-06  8.02074843e-01  1.49647447e+00 
 5.63450000e-06  8.02074839e-01  1.49647448e+00 
 5.63550000e-06  8.02074834e-01  1.49647448e+00 
 5.63650000e-06  8.02074830e-01  1.49647448e+00 
 5.63750000e-06  8.02074826e-01  1.49647448e+00 
 5.63850000e-06  8.02074822e-01  1.49647449e+00 
 5.63950000e-06  8.02074817e-01  1.49647449e+00 
 5.64050000e-06  8.02074814e-01  1.49647449e+00 
 5.64150000e-06  8.02074810e-01  1.49647449e+00 
 5.64250000e-06  8.02074806e-01  1.49647449e+00 
 5.64350000e-06  8.02074802e-01  1.49647450e+00 
 5.64450000e-06  8.02074799e-01  1.49647450e+00 
 5.64550000e-06  8.02074795e-01  1.49647450e+00 
 5.64650000e-06  8.02074792e-01  1.49647450e+00 
 5.64750000e-06  8.02074788e-01  1.49647450e+00 
 5.64850000e-06  8.02074785e-01  1.49647450e+00 
 5.64950000e-06  8.02074782e-01  1.49647451e+00 
 5.65050000e-06  8.02074779e-01  1.49647451e+00 
 5.65150000e-06  8.02074776e-01  1.49647451e+00 
 5.65250000e-06  8.02074773e-01  1.49647451e+00 
