 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 2.58560000e-10  2.34608913e+00  2.12391087e+00  2.64123486e+00  2.92003318e+00 
 2.60560000e-10  2.34600521e+00  2.12399479e+00  2.64133397e+00  2.91998579e+00 
 2.62560000e-10  2.34590375e+00  2.12409625e+00  2.64145115e+00  2.91992062e+00 
 2.64560000e-10  2.34578479e+00  2.12421521e+00  2.64158639e+00  2.91983762e+00 
 2.66560000e-10  2.34564833e+00  2.12435167e+00  2.64173969e+00  2.91973673e+00 
 2.68560000e-10  2.34549440e+00  2.12450560e+00  2.64191105e+00  2.91961788e+00 
 2.70560000e-10  2.34532302e+00  2.12467698e+00  2.64210047e+00  2.91948100e+00 
 2.72560000e-10  2.34513421e+00  2.12486579e+00  2.64230797e+00  2.91932600e+00 
 2.74560000e-10  2.34492802e+00  2.12507198e+00  2.64253357e+00  2.91915281e+00 
 2.76560000e-10  2.34470447e+00  2.12529553e+00  2.64277729e+00  2.91896135e+00 
 2.78560000e-10  2.34446359e+00  2.12553641e+00  2.64303915e+00  2.91875151e+00 
 2.80560000e-10  2.34420543e+00  2.12579457e+00  2.64331918e+00  2.91852321e+00 
 2.82560000e-10  2.34393002e+00  2.12606998e+00  2.64361742e+00  2.91827635e+00 
 2.84560000e-10  2.34363742e+00  2.12636258e+00  2.64393391e+00  2.91801084e+00 
 2.86560000e-10  2.34332765e+00  2.12667235e+00  2.64426869e+00  2.91772657e+00 
 2.88560000e-10  2.34300079e+00  2.12699921e+00  2.64462182e+00  2.91742343e+00 
 2.90560000e-10  2.34265686e+00  2.12734314e+00  2.64499333e+00  2.91710132e+00 
 2.92560000e-10  2.34229594e+00  2.12770406e+00  2.64538328e+00  2.91676014e+00 
 2.94560000e-10  2.34191807e+00  2.12808193e+00  2.64579173e+00  2.91639978e+00 
 2.96560000e-10  2.34152332e+00  2.12847668e+00  2.64621873e+00  2.91602013e+00 
 2.98560000e-10  2.34111175e+00  2.12888825e+00  2.64666435e+00  2.91562109e+00 
 3.00560000e-10  2.34068342e+00  2.12931658e+00  2.64712865e+00  2.91520254e+00 
 3.02560000e-10  2.34023840e+00  2.12976160e+00  2.64761168e+00  2.91476439e+00 
 3.04560000e-10  2.33977677e+00  2.13022323e+00  2.64811352e+00  2.91430653e+00 
 3.06560000e-10  2.33929859e+00  2.13070141e+00  2.64863422e+00  2.91382885e+00 
 3.08560000e-10  2.33880394e+00  2.13119606e+00  2.64917385e+00  2.91333126e+00 
 3.10560000e-10  2.33829289e+00  2.13170711e+00  2.64973248e+00  2.91281367e+00 
 3.12560000e-10  2.33776554e+00  2.13223446e+00  2.65031016e+00  2.91227598e+00 
 3.14560000e-10  2.33722196e+00  2.13277804e+00  2.65090696e+00  2.91171809e+00 
 3.16560000e-10  2.33666224e+00  2.13333776e+00  2.65152294e+00  2.91113994e+00 
 3.18560000e-10  2.33608646e+00  2.13391354e+00  2.65215815e+00  2.91054142e+00 
 3.20560000e-10  2.33549472e+00  2.13450528e+00  2.65281266e+00  2.90992248e+00 
 3.22560000e-10  2.33488711e+00  2.13511289e+00  2.65348651e+00  2.90928303e+00 
 3.24560000e-10  2.33426373e+00  2.13573627e+00  2.65417976e+00  2.90862302e+00 
 3.26560000e-10  2.33362467e+00  2.13637533e+00  2.65489244e+00  2.90794238e+00 
 3.28560000e-10  2.33297004e+00  2.13702996e+00  2.65562461e+00  2.90724107e+00 
 3.30560000e-10  2.33229994e+00  2.13770006e+00  2.65637630e+00  2.90651903e+00 
 3.32560000e-10  2.33161447e+00  2.13838553e+00  2.65714755e+00  2.90577622e+00 
 3.34560000e-10  2.33091375e+00  2.13908625e+00  2.65793839e+00  2.90501262e+00 
 3.36560000e-10  2.33019788e+00  2.13980212e+00  2.65874883e+00  2.90422820e+00 
 3.38560000e-10  2.32946697e+00  2.14053303e+00  2.65957890e+00  2.90342294e+00 
 3.40560000e-10  2.32872116e+00  2.14127884e+00  2.66042861e+00  2.90259683e+00 
 3.42560000e-10  2.32796054e+00  2.14203946e+00  2.66129796e+00  2.90174986e+00 
 3.44560000e-10  2.32718524e+00  2.14281476e+00  2.66218696e+00  2.90088206e+00 
 3.46560000e-10  2.32639538e+00  2.14360462e+00  2.66309560e+00  2.89999342e+00 
 3.48560000e-10  2.32559109e+00  2.14440891e+00  2.66402387e+00  2.89908397e+00 
 3.50560000e-10  2.32477250e+00  2.14522750e+00  2.66497174e+00  2.89815375e+00 
 3.52560000e-10  2.32393973e+00  2.14606027e+00  2.66593919e+00  2.89720279e+00 
 3.54560000e-10  2.32309292e+00  2.14690708e+00  2.66692619e+00  2.89623114e+00 
 3.56560000e-10  2.32223219e+00  2.14776781e+00  2.66793269e+00  2.89523885e+00 
 3.58560000e-10  2.32135769e+00  2.14864231e+00  2.66895865e+00  2.89422599e+00 
 3.60560000e-10  2.32046955e+00  2.14953045e+00  2.67000400e+00  2.89319264e+00 
 3.62560000e-10  2.31956792e+00  2.15043208e+00  2.67106869e+00  2.89213887e+00 
 3.64560000e-10  2.31865293e+00  2.15134707e+00  2.67215263e+00  2.89106478e+00 
 3.66560000e-10  2.31772473e+00  2.15227527e+00  2.67325576e+00  2.88997046e+00 
 3.68560000e-10  2.31678347e+00  2.15321653e+00  2.67437797e+00  2.88885603e+00 
 3.70560000e-10  2.31582930e+00  2.15417070e+00  2.67551918e+00  2.88772159e+00 
 3.72560000e-10  2.31486236e+00  2.15513764e+00  2.67667928e+00  2.88656728e+00 
 3.74560000e-10  2.31388281e+00  2.15611719e+00  2.67785816e+00  2.88539322e+00 
 3.76560000e-10  2.31289080e+00  2.15710920e+00  2.67905570e+00  2.88419956e+00 
 3.78560000e-10  2.31188649e+00  2.15811351e+00  2.68027177e+00  2.88298644e+00 
 3.80560000e-10  2.31087005e+00  2.15912995e+00  2.68150623e+00  2.88175402e+00 
 3.82560000e-10  2.30984162e+00  2.16015838e+00  2.68275895e+00  2.88050246e+00 
 3.84560000e-10  2.30880137e+00  2.16119863e+00  2.68402976e+00  2.87923194e+00 
 3.86560000e-10  2.30774947e+00  2.16225053e+00  2.68531851e+00  2.87794264e+00 
 3.88560000e-10  2.30668608e+00  2.16331392e+00  2.68662504e+00  2.87663473e+00 
 3.90560000e-10  2.30561137e+00  2.16438863e+00  2.68794917e+00  2.87530843e+00 
 3.92560000e-10  2.30452551e+00  2.16547449e+00  2.68929072e+00  2.87396392e+00 
 3.94560000e-10  2.30342867e+00  2.16657133e+00  2.69064949e+00  2.87260142e+00 
 3.96560000e-10  2.30232103e+00  2.16767897e+00  2.69202530e+00  2.87122114e+00 
 3.98560000e-10  2.30120275e+00  2.16879725e+00  2.69341795e+00  2.86982331e+00 
 4.00560000e-10  2.30007402e+00  2.16992598e+00  2.69482721e+00  2.86840815e+00 
 4.02560000e-10  2.29893502e+00  2.17106498e+00  2.69625287e+00  2.86697589e+00 
 4.04560000e-10  2.29778591e+00  2.17221409e+00  2.69769472e+00  2.86552678e+00 
 4.06560000e-10  2.29662690e+00  2.17337310e+00  2.69915251e+00  2.86406107e+00 
 4.08560000e-10  2.29545815e+00  2.17454185e+00  2.70062602e+00  2.86257901e+00 
 4.10560000e-10  2.29427986e+00  2.17572014e+00  2.70211500e+00  2.86108086e+00 
 4.12560000e-10  2.29309220e+00  2.17690780e+00  2.70361920e+00  2.85956687e+00 
 4.14560000e-10  2.29189537e+00  2.17810463e+00  2.70513837e+00  2.85803733e+00 
 4.16560000e-10  2.29068956e+00  2.17931044e+00  2.70667225e+00  2.85649251e+00 
 4.18560000e-10  2.28947495e+00  2.18052505e+00  2.70822057e+00  2.85493269e+00 
 4.20560000e-10  2.28825174e+00  2.18174826e+00  2.70978306e+00  2.85335815e+00 
 4.22560000e-10  2.28702012e+00  2.18297988e+00  2.71135943e+00  2.85176918e+00 
 4.24560000e-10  2.28578029e+00  2.18421971e+00  2.71294942e+00  2.85016609e+00 
 4.26560000e-10  2.28453244e+00  2.18546756e+00  2.71455273e+00  2.84854916e+00 
 4.28560000e-10  2.28327676e+00  2.18672324e+00  2.71616907e+00  2.84691871e+00 
 4.30560000e-10  2.28201347e+00  2.18798653e+00  2.71779815e+00  2.84527504e+00 
 4.32560000e-10  2.28074274e+00  2.18925726e+00  2.71943965e+00  2.84361847e+00 
 4.34560000e-10  2.27946480e+00  2.19053520e+00  2.72109328e+00  2.84194930e+00 
 4.36560000e-10  2.27817983e+00  2.19182017e+00  2.72275873e+00  2.84026787e+00 
 4.38560000e-10  2.27688805e+00  2.19311195e+00  2.72443567e+00  2.83857450e+00 
 4.40560000e-10  2.27558965e+00  2.19441035e+00  2.72612379e+00  2.83686951e+00 
 4.42560000e-10  2.27428484e+00  2.19571516e+00  2.72782278e+00  2.83515323e+00 
 4.44560000e-10  2.27297383e+00  2.19702617e+00  2.72953229e+00  2.83342601e+00 
 4.46560000e-10  2.27165682e+00  2.19834318e+00  2.73125201e+00  2.83168817e+00 
 4.48560000e-10  2.27033402e+00  2.19966598e+00  2.73298160e+00  2.82994007e+00 
 4.50560000e-10  2.26900564e+00  2.20099436e+00  2.73472072e+00  2.82818203e+00 
 4.52560000e-10  2.26767190e+00  2.20232810e+00  2.73646903e+00  2.82641442e+00 
 4.54560000e-10  2.26633299e+00  2.20366701e+00  2.73822619e+00  2.82463758e+00 
 4.56560000e-10  2.26498914e+00  2.20501086e+00  2.73999186e+00  2.82285186e+00 
 4.58560000e-10  2.26364055e+00  2.20635945e+00  2.74176568e+00  2.82105761e+00 
 4.60560000e-10  2.26228743e+00  2.20771257e+00  2.74354731e+00  2.81925520e+00 
 4.62560000e-10  2.26093001e+00  2.20906999e+00  2.74533639e+00  2.81744498e+00 
 4.64560000e-10  2.25956850e+00  2.21043150e+00  2.74713256e+00  2.81562732e+00 
 4.66560000e-10  2.25820310e+00  2.21179690e+00  2.74893547e+00  2.81380257e+00 
 4.68560000e-10  2.25683404e+00  2.21316596e+00  2.75074476e+00  2.81197111e+00 
 4.70560000e-10  2.25546153e+00  2.21453847e+00  2.75256005e+00  2.81013330e+00 
 4.72560000e-10  2.25408580e+00  2.21591420e+00  2.75438100e+00  2.80828951e+00 
 4.74560000e-10  2.25270704e+00  2.21729296e+00  2.75620724e+00  2.80644010e+00 
 4.76560000e-10  2.25132549e+00  2.21867451e+00  2.75803838e+00  2.80458546e+00 
 4.78560000e-10  2.24994137e+00  2.22005863e+00  2.75987408e+00  2.80272595e+00 
 4.80560000e-10  2.24855488e+00  2.22144512e+00  2.76171395e+00  2.80086196e+00 
 4.82560000e-10  2.24716625e+00  2.22283375e+00  2.76355763e+00  2.79899384e+00 
 4.84560000e-10  2.24577571e+00  2.22422429e+00  2.76540474e+00  2.79712199e+00 
 4.86560000e-10  2.24438346e+00  2.22561654e+00  2.76725490e+00  2.79524678e+00 
 4.88560000e-10  2.24298973e+00  2.22701027e+00  2.76910775e+00  2.79336859e+00 
 4.90560000e-10  2.24159473e+00  2.22840527e+00  2.77096291e+00  2.79148780e+00 
 4.92560000e-10  2.24019870e+00  2.22980130e+00  2.77281999e+00  2.78960478e+00 
 4.94560000e-10  2.23880184e+00  2.23119816e+00  2.77467864e+00  2.78771992e+00 
 4.96560000e-10  2.23740439e+00  2.23259561e+00  2.77653845e+00  2.78583361e+00 
 4.98560000e-10  2.23600655e+00  2.23399345e+00  2.77839907e+00  2.78394621e+00 
 5.00560000e-10  2.23460856e+00  2.23539144e+00  2.78026011e+00  2.78205811e+00 
 5.02560000e-10  2.23321063e+00  2.23678937e+00  2.78212120e+00  2.78016970e+00 
 5.04560000e-10  2.23181298e+00  2.23818702e+00  2.78398194e+00  2.77828136e+00 
 5.06560000e-10  2.23041583e+00  2.23958417e+00  2.78584198e+00  2.77639346e+00 
 5.08560000e-10  2.22901941e+00  2.24098059e+00  2.78770093e+00  2.77450640e+00 
 5.10560000e-10  2.22762393e+00  2.24237607e+00  2.78955841e+00  2.77262054e+00 
 5.12560000e-10  2.22622962e+00  2.24377038e+00  2.79141404e+00  2.77073628e+00 
 5.14560000e-10  2.22483669e+00  2.24516331e+00  2.79326746e+00  2.76885399e+00 
 5.16560000e-10  2.22344536e+00  2.24655464e+00  2.79511828e+00  2.76697406e+00 
 5.18560000e-10  2.22205586e+00  2.24794414e+00  2.79696613e+00  2.76509685e+00 
 5.20560000e-10  2.22066841e+00  2.24933159e+00  2.79881063e+00  2.76322276e+00 
 5.22560000e-10  2.21928322e+00  2.25071678e+00  2.80065142e+00  2.76135216e+00 
 5.24560000e-10  2.21790051e+00  2.25209949e+00  2.80248812e+00  2.75948542e+00 
 5.26560000e-10  2.21652050e+00  2.25347950e+00  2.80432037e+00  2.75762293e+00 
 5.28560000e-10  2.21514341e+00  2.25485659e+00  2.80614778e+00  2.75576505e+00 
 5.30560000e-10  2.21376945e+00  2.25623055e+00  2.80797000e+00  2.75391216e+00 
 5.32560000e-10  2.21239885e+00  2.25760115e+00  2.80978666e+00  2.75206464e+00 
 5.34560000e-10  2.21103181e+00  2.25896819e+00  2.81159739e+00  2.75022284e+00 
 5.36560000e-10  2.20966856e+00  2.26033144e+00  2.81340183e+00  2.74838715e+00 
 5.38560000e-10  2.20830931e+00  2.26169069e+00  2.81519963e+00  2.74655793e+00 
 5.40560000e-10  2.20695428e+00  2.26304572e+00  2.81699042e+00  2.74473554e+00 
 5.42560000e-10  2.20560367e+00  2.26439633e+00  2.81877385e+00  2.74292035e+00 
 5.44560000e-10  2.20425771e+00  2.26574229e+00  2.82054956e+00  2.74111272e+00 
 5.46560000e-10  2.20291660e+00  2.26708340e+00  2.82231721e+00  2.73931300e+00 
 5.48560000e-10  2.20158055e+00  2.26841945e+00  2.82407644e+00  2.73752157e+00 
 5.50560000e-10  2.20024979e+00  2.26975021e+00  2.82582691e+00  2.73573876e+00 
 5.52560000e-10  2.19892451e+00  2.27107549e+00  2.82756827e+00  2.73396494e+00 
 5.54560000e-10  2.19760493e+00  2.27239507e+00  2.82930019e+00  2.73220045e+00 
 5.56560000e-10  2.19629125e+00  2.27370875e+00  2.83102233e+00  2.73044564e+00 
 5.58560000e-10  2.19498369e+00  2.27501631e+00  2.83273435e+00  2.72870086e+00 
 5.60560000e-10  2.19368244e+00  2.27631756e+00  2.83443593e+00  2.72696644e+00 
 5.62560000e-10  2.19238772e+00  2.27761228e+00  2.83612673e+00  2.72524273e+00 
 5.64560000e-10  2.19109973e+00  2.27890027e+00  2.83780644e+00  2.72353005e+00 
 5.66560000e-10  2.18981867e+00  2.28018133e+00  2.83947474e+00  2.72182874e+00 
 5.68560000e-10  2.18854475e+00  2.28145525e+00  2.84113131e+00  2.72013914e+00 
 5.70560000e-10  2.18727816e+00  2.28272184e+00  2.84277583e+00  2.71846156e+00 
 5.72560000e-10  2.18601911e+00  2.28398089e+00  2.84440801e+00  2.71679632e+00 
 5.74560000e-10  2.18476779e+00  2.28523221e+00  2.84602753e+00  2.71514374e+00 
