 time            v(finalp)       v(finaln)      
 1.66050000e-10  2.53047293e+00  2.91546482e+00 
 1.67050000e-10  2.53477540e+00  2.91207161e+00 
 1.68050000e-10  2.53871407e+00  2.90878244e+00 
 1.69050000e-10  2.54220492e+00  2.90571474e+00 
 1.70050000e-10  2.54520908e+00  2.90294882e+00 
 1.71050000e-10  2.54773685e+00  2.90051937e+00 
 1.72050000e-10  2.54984474e+00  2.89840986e+00 
 1.73050000e-10  2.55164246e+00  2.89654874e+00 
 1.74050000e-10  2.55328984e+00  2.89481143e+00 
 1.75050000e-10  2.55498943e+00  2.89302647e+00 
 1.76050000e-10  2.55697669e+00  2.89098539e+00 
 1.77050000e-10  2.55950679e+00  2.88845545e+00 
 1.78050000e-10  2.56283975e+00  2.88519400e+00 
 1.79050000e-10  2.56721721e+00  2.88096780e+00 
 1.80050000e-10  2.57284177e+00  2.87556957e+00 
 1.81050000e-10  2.57986208e+00  2.86883334e+00 
 1.82050000e-10  2.58835271e+00  2.86065869e+00 
 1.83050000e-10  2.59829818e+00  2.85102369e+00 
 1.84050000e-10  2.60958848e+00  2.83999263e+00 
 1.85050000e-10  2.62201993e+00  2.82771839e+00 
 1.86050000e-10  2.63531372e+00  2.81443211e+00 
 1.87050000e-10  2.64913991e+00  2.80042917e+00 
 1.88050000e-10  2.66314451e+00  2.78604995e+00 
 1.89050000e-10  2.67697977e+00  2.77165862e+00 
 1.90050000e-10  2.69032709e+00  2.75762416e+00 
 1.91050000e-10  2.70291043e+00  2.74430336e+00 
 1.92050000e-10  2.71450084e+00  2.73202538e+00 
 1.93050000e-10  2.72491470e+00  2.72107709e+00 
 1.94050000e-10  2.73401021e+00  2.71168946e+00 
 1.95050000e-10  2.74168289e+00  2.70402523e+00 
 1.96050000e-10  2.74786708e+00  2.69817612e+00 
 1.97050000e-10  2.75253577e+00  2.69415711e+00 
 1.98050000e-10  2.75570172e+00  2.69190953e+00 
 1.99000000e-10  2.75736368e+00  2.69130592e+00 
 1.99100000e-10  2.75745553e+00  2.69133573e+00 
 1.99300000e-10  2.75760655e+00  2.69143082e+00 
 1.99650000e-10  2.75774829e+00  2.69172856e+00 
 2.00000000e-10  2.75773317e+00  2.69219048e+00 
 2.00070000e-10  2.75770831e+00  2.69230548e+00 
 2.00210000e-10  2.75764398e+00  2.69255017e+00 
 2.00490000e-10  2.75744666e+00  2.69310761e+00 
 2.01050000e-10  2.75678289e+00  2.69448205e+00 
 2.02050000e-10  2.75479673e+00  2.69766664e+00 
 2.03050000e-10  2.75193584e+00  2.70158737e+00 
 2.04050000e-10  2.74838762e+00  2.70601507e+00 
 2.05050000e-10  2.74435223e+00  2.71072232e+00 
 2.06050000e-10  2.74003250e+00  2.71549735e+00 
