 frequency       v(finalp,finaln) v(finalp,finaln)
 1.02329299e+09 -1.12181700e+04  1.82840552e+03 
 1.04712855e+09 -1.12092353e+04  1.87256564e+03 
 1.07151931e+09 -1.12000144e+04  1.91761675e+03 
 1.09647820e+09 -1.11904911e+04  1.96358290e+03 
 1.12201845e+09 -1.11806483e+04  2.01048836e+03 
 1.14815362e+09 -1.11704682e+04  2.05835761e+03 
 1.17489755e+09 -1.11599320e+04  2.10721530e+03 
 1.20226443e+09 -1.11490203e+04  2.15708628e+03 
 1.23026877e+09 -1.11377124e+04  2.20799559e+03 
 1.25892541e+09 -1.11259869e+04  2.25996844e+03 
 1.28824955e+09 -1.11138214e+04  2.31303023e+03 
 1.31825674e+09 -1.11011925e+04  2.36720653e+03 
 1.34896288e+09 -1.10880755e+04  2.42252307e+03 
 1.38038426e+09 -1.10744450e+04  2.47900574e+03 
 1.41253754e+09 -1.10602742e+04  2.53668058e+03 
 1.44543977e+09 -1.10455351e+04  2.59557377e+03 
 1.47910839e+09 -1.10301988e+04  2.65571158e+03 
 1.51356125e+09 -1.10142346e+04  2.71712044e+03 
 1.54881662e+09 -1.09976110e+04  2.77982684e+03 
 1.58489319e+09 -1.09802948e+04  2.84385735e+03 
 1.62181010e+09 -1.09622515e+04  2.90923859e+03 
 1.65958691e+09 -1.09434450e+04  2.97599723e+03 
 1.69824365e+09 -1.09238377e+04  3.04415993e+03 
 1.73780083e+09 -1.09033905e+04  3.11375333e+03 
 1.77827941e+09 -1.08820624e+04  3.18480400e+03 
 1.81970086e+09 -1.08598109e+04  3.25733845e+03 
 1.86208714e+09 -1.08365914e+04  3.33138304e+03 
 1.90546072e+09 -1.08123576e+04  3.40696396e+03 
 1.94984460e+09 -1.07870612e+04  3.48410720e+03 
 1.99526231e+09 -1.07606519e+04  3.56283847e+03 
 2.04173794e+09 -1.07330770e+04  3.64318316e+03 
 2.08929613e+09 -1.07042820e+04  3.72516627e+03 
 2.13796209e+09 -1.06742097e+04  3.80881237e+03 
 2.18776162e+09 -1.06428008e+04  3.89414550e+03 
 2.23872114e+09 -1.06099933e+04  3.98118911e+03 
 2.29086765e+09 -1.05757228e+04  4.06996596e+03 
 2.34422882e+09 -1.05399220e+04  4.16049806e+03 
 2.39883292e+09 -1.05025212e+04  4.25280655e+03 
 2.45470892e+09 -1.04634473e+04  4.34691159e+03 
 2.51188643e+09 -1.04226247e+04  4.44283227e+03 
 2.57039578e+09 -1.03799743e+04  4.54058646e+03 
 2.63026799e+09 -1.03354142e+04  4.64019071e+03 
 2.69153480e+09 -1.02888588e+04  4.74166010e+03 
 2.75422870e+09 -1.02402193e+04  4.84500806e+03 
 2.81838293e+09 -1.01894032e+04  4.95024625e+03 
 2.88403150e+09 -1.01363146e+04  5.05738437e+03 
 2.95120923e+09 -1.00808536e+04  5.16642996e+03 
 3.01995172e+09 -1.00229164e+04  5.27738823e+03 
 3.09029543e+09 -9.96239521e+03  5.39026181e+03 
 3.16227766e+09 -9.89917822e+03  5.50505056e+03 
 3.23593657e+09 -9.83314926e+03  5.62175130e+03 
 3.31131121e+09 -9.76418780e+03  5.74035758e+03 
 3.38844156e+09 -9.69216883e+03  5.86085935e+03 
 3.46736850e+09 -9.61696275e+03  5.98324273e+03 
 3.54813389e+09 -9.53843524e+03  6.10748963e+03 
 3.63078055e+09 -9.45644717e+03  6.23357747e+03 
 3.71535229e+09 -9.37085446e+03  6.36147879e+03 
 3.80189396e+09 -9.28150803e+03  6.49116086e+03 
 3.89045145e+09 -9.18825368e+03  6.62258531e+03 
 3.98107171e+09 -9.09093203e+03  6.75570768e+03 
 4.07380278e+09 -8.98937841e+03  6.89047693e+03 
 4.16869383e+09 -8.88342280e+03  7.02683500e+03 
 4.26579519e+09 -8.77288983e+03  7.16471628e+03 
 4.36515832e+09 -8.65759868e+03  7.30404702e+03 
 4.46683592e+09 -8.53736307e+03  7.44474481e+03 
 4.57088190e+09 -8.41199130e+03  7.58671790e+03 
 4.67735141e+09 -8.28128619e+03  7.72986457e+03 
 4.78630092e+09 -8.14504519e+03  7.87407243e+03 
 4.89778819e+09 -8.00306041e+03  8.01921768e+03 
 5.01187234e+09 -7.85511873e+03  8.16516432e+03 
 5.12861384e+09 -7.70100191e+03  8.31176331e+03 
 5.24807460e+09 -7.54048676e+03  8.45885172e+03 
 5.37031796e+09 -7.37334538e+03  8.60625178e+03 
 5.49540874e+09 -7.19934539e+03  8.75376988e+03 
 5.62341325e+09 -7.01825021e+03  8.90119557e+03 
 5.75439937e+09 -6.82981950e+03  9.04830043e+03 
 5.88843655e+09 -6.63380952e+03  9.19483691e+03 
 6.02559586e+09 -6.42997369e+03  9.34053713e+03 
 6.16595002e+09 -6.21806315e+03  9.48511157e+03 
 6.30957344e+09 -5.99782747e+03  9.62824773e+03 
 6.45654229e+09 -5.76901538e+03  9.76960868e+03 
 6.60693448e+09 -5.53137574e+03  9.90883159e+03 
 6.76082975e+09 -5.28465851e+03  1.00455261e+04 
 6.91830971e+09 -5.02861593e+03  1.01792727e+04 
 7.07945784e+09 -4.76300388e+03  1.03096212e+04 
 7.24435960e+09 -4.48758331e+03  1.04360883e+04 
 7.41310241e+09 -4.20212198e+03  1.05581567e+04 
 7.58577575e+09 -3.90639639e+03  1.06752720e+04 
 7.76247117e+09 -3.60019386e+03  1.07868418e+04 
 7.94328235e+09 -3.28331502e+03  1.08922328e+04 
 8.12830516e+09 -2.95557647e+03  1.09907688e+04 
 8.31763771e+09 -2.61681388e+03  1.10817289e+04 
 8.51138038e+09 -2.26688535e+03  1.11643446e+04 
 8.70963590e+09 -1.90567526e+03  1.12377982e+04 
 8.91250938e+09 -1.53309853e+03  1.13012199e+04 
 9.12010839e+09 -1.14910541e+03  1.13536858e+04 
