 time            v(vinp)         v(vout)        
 1.63062075e-07  1.25000000e+00  1.23862642e+00 
 1.63087075e-07  1.25000000e+00  1.23863026e+00 
 1.63112075e-07  1.25000000e+00  1.23863409e+00 
 1.63137075e-07  1.25000000e+00  1.23863791e+00 
 1.63162075e-07  1.25000000e+00  1.23864172e+00 
 1.63187075e-07  1.25000000e+00  1.23864552e+00 
 1.63212075e-07  1.25000000e+00  1.23864931e+00 
 1.63237075e-07  1.25000000e+00  1.23865309e+00 
 1.63262075e-07  1.25000000e+00  1.23865686e+00 
 1.63287075e-07  1.25000000e+00  1.23866062e+00 
 1.63312075e-07  1.25000000e+00  1.23866437e+00 
 1.63337075e-07  1.25000000e+00  1.23866811e+00 
 1.63362075e-07  1.25000000e+00  1.23867184e+00 
 1.63387075e-07  1.25000000e+00  1.23867557e+00 
 1.63412075e-07  1.25000000e+00  1.23867928e+00 
 1.63437075e-07  1.25000000e+00  1.23868299e+00 
 1.63462075e-07  1.25000000e+00  1.23868668e+00 
 1.63487075e-07  1.25000000e+00  1.23869037e+00 
 1.63512075e-07  1.25000000e+00  1.23869405e+00 
 1.63537075e-07  1.25000000e+00  1.23869772e+00 
 1.63562075e-07  1.25000000e+00  1.23870139e+00 
 1.63587075e-07  1.25000000e+00  1.23870504e+00 
 1.63612075e-07  1.25000000e+00  1.23870868e+00 
 1.63637075e-07  1.25000000e+00  1.23871232e+00 
 1.63662075e-07  1.25000000e+00  1.23871595e+00 
 1.63687075e-07  1.25000000e+00  1.23871957e+00 
 1.63712075e-07  1.25000000e+00  1.23872319e+00 
 1.63737075e-07  1.25000000e+00  1.23872679e+00 
 1.63762075e-07  1.25000000e+00  1.23873039e+00 
 1.63787075e-07  1.25000000e+00  1.23873398e+00 
 1.63812075e-07  1.25000000e+00  1.23873756e+00 
 1.63837075e-07  1.25000000e+00  1.23874114e+00 
 1.63862075e-07  1.25000000e+00  1.23874470e+00 
 1.63887075e-07  1.25000000e+00  1.23874826e+00 
 1.63912075e-07  1.25000000e+00  1.23875181e+00 
 1.63937075e-07  1.25000000e+00  1.23875536e+00 
 1.63962075e-07  1.25000000e+00  1.23875890e+00 
 1.63987075e-07  1.25000000e+00  1.23876243e+00 
 1.64012075e-07  1.25000000e+00  1.23876595e+00 
 1.64037075e-07  1.25000000e+00  1.23876947e+00 
 1.64062075e-07  1.25000000e+00  1.23877297e+00 
 1.64087075e-07  1.25000000e+00  1.23877648e+00 
 1.64112075e-07  1.25000000e+00  1.23877997e+00 
 1.64137075e-07  1.25000000e+00  1.23878346e+00 
 1.64162075e-07  1.25000000e+00  1.23878694e+00 
 1.64187075e-07  1.25000000e+00  1.23879042e+00 
 1.64212075e-07  1.25000000e+00  1.23879388e+00 
 1.64237075e-07  1.25000000e+00  1.23879734e+00 
 1.64262075e-07  1.25000000e+00  1.23880080e+00 
 1.64287075e-07  1.25000000e+00  1.23880425e+00 
 1.64312075e-07  1.25000000e+00  1.23880769e+00 
 1.64337075e-07  1.25000000e+00  1.23881112e+00 
 1.64362075e-07  1.25000000e+00  1.23881455e+00 
 1.64387075e-07  1.25000000e+00  1.23881797e+00 
 1.64412075e-07  1.25000000e+00  1.23882139e+00 
 1.64437075e-07  1.25000000e+00  1.23882480e+00 
 1.64462075e-07  1.25000000e+00  1.23882820e+00 
 1.64487075e-07  1.25000000e+00  1.23883160e+00 
 1.64512075e-07  1.25000000e+00  1.23883499e+00 
 1.64537075e-07  1.25000000e+00  1.23883838e+00 
 1.64562075e-07  1.25000000e+00  1.23884175e+00 
 1.64587075e-07  1.25000000e+00  1.23884513e+00 
 1.64612075e-07  1.25000000e+00  1.23884849e+00 
 1.64637075e-07  1.25000000e+00  1.23885185e+00 
 1.64662075e-07  1.25000000e+00  1.23885521e+00 
 1.64687075e-07  1.25000000e+00  1.23885856e+00 
 1.64712075e-07  1.25000000e+00  1.23886190e+00 
 1.64737075e-07  1.25000000e+00  1.23886524e+00 
 1.64762075e-07  1.25000000e+00  1.23886857e+00 
 1.64787075e-07  1.25000000e+00  1.23887190e+00 
 1.64812075e-07  1.25000000e+00  1.23887522e+00 
 1.64837075e-07  1.25000000e+00  1.23887853e+00 
 1.64862075e-07  1.25000000e+00  1.23888184e+00 
 1.64887075e-07  1.25000000e+00  1.23888514e+00 
 1.64912075e-07  1.25000000e+00  1.23888844e+00 
 1.64937075e-07  1.25000000e+00  1.23889173e+00 
 1.64962075e-07  1.25000000e+00  1.23889502e+00 
 1.64987075e-07  1.25000000e+00  1.23889830e+00 
 1.65012075e-07  1.25000000e+00  1.23890157e+00 
 1.65037075e-07  1.25000000e+00  1.23890484e+00 
 1.65062075e-07  1.25000000e+00  1.23890810e+00 
 1.65087075e-07  1.25000000e+00  1.23891136e+00 
 1.65112075e-07  1.25000000e+00  1.23891462e+00 
 1.65137075e-07  1.25000000e+00  1.23891786e+00 
 1.65162075e-07  1.25000000e+00  1.23892111e+00 
 1.65187075e-07  1.25000000e+00  1.23892434e+00 
 1.65212075e-07  1.25000000e+00  1.23892758e+00 
